@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	vyUhO	-	vyUhO	vyUha{puM;2;xvi}/vyUha{puM;1;xvi}	vyUha{puM;2;xvi}/vyUhapuM;1;xvi}	karwA,8	sEnika_vinyAsoM_ko	-	-	-	-	-
2	uBO	-	uBO	uBa{sarvanAma;puM;2;xvi}/uBa{sarvanAma;puM;1;xvi}	uBa{sarvanAma;puM;2;xvi}/uBasarvanAma;puM;1;xvi}	viSeRaNam,1	xonoM_ko	-	-	-	-	-
3	wO	-	wO	wax{sarvanAma;puM;2;xvi}/wax{sarvanAma;puM;1;xvi}	wax{sarvanAma;puM;2;xvi}/waxsarvanAma;puM;1;xvi}	viSeRaNam,1	unako	-	-	-	-	-
4	iwarewarasmAw	-	iwarasmAw	iwara{puM;5;eka}/iwara{napuM;5;eka}	iwara{puM;5;eka}/iwaranapuM;5;eka}	apAxAnam,8	iwara_se	-	-	-	-	-
5	Bafgam	-	Bafgam	Bafga{puM;2;eka}/Bafga{napuM;2;eka}/Bafga{napuM;1;eka}	Bafga{puM;2;eka}/BafganapuM;2;eka}/BafganapuM;1;eka}	samucciwaH,6	Bafga_ko	-	-	-	-	-
6	jayam	-	jayam	jaya{puM;2;eka}	jaya{puM;2;eka}	karma,8	jaya_ko	-	-	-	-	-
7	ca	-	ca	ca{avya}	ca{avya}	samuccayaxyowakaH,6	Ora	-	-	-	-	-
8	ApawuH	-	ApawuH	Ap1{karwari;lit;pra;xvi;parasmEpaxI;ApLz;:svAxiH}	Ap1{karwari;lit;pra;xvi;parasmEpaxI;ApLz;:svAxiH}	aBihiwa_karwA,1	X_Ap1_pp_skyA	-	-	-	-	-
9	avyavasWam	-	avyavasWam	avyavasWa{puM;2;eka}/avyavasWa{napuM;2;eka}/avyavasWa{napuM;1;eka}	avyavasWa{puM;2;eka}/avyavasWanapuM;2;eka}/avyavasWanapuM;1;eka}	kriyAviSeRaNam,8	avyavasWa_ko	-	-	-	-	-
10	paScAw-puraH	-	paScAw-puraH-mAruwayoH	paScAw-puraH-mAruwa{puM;7;xvi}/mAruwa{puM;6;xvi}/mAruwa{napuM;7;xvi}/mAruwa{napuM;6;xvi}	paScAw-puraH-{napuM;6;xvi}	RaRTIsambanXaH,11	paScAw-puraH-vAyu_meM	-	-	-	-	-
11	mAruwayoH	-	paScAw-puraH-mAruwayoH	paScAw-puraH-mAruwa{puM;7;xvi}/mAruwa{puM;6;xvi}/mAruwa{napuM;7;xvi}/mAruwa{napuM;6;xvi}	mAruwa{puM;6;xvi}	RaRTIsambanXaH,13	paScAw-puraH-vAyu_meM	-	-	-	-	-
12	pravqxXO	-	pravqxXO	pra_vqX1{kwa;vqXuz;:BvAxiHpra_vqxXa;puM;2;xvi}/pra_vqX1{kwa;vqXuz;:BvAxiHpra_vqxXa;puM;1;xvi}	pra_vqX1{kwa;vqXuz;:BvAxiHpra_vqxXa;puM;2;xvi}/pra_vqX1kwa;vqXuz;:BvAxiHpra_vqxXa;puM;1;xvi}	viSeRaNam,15	-	-	-	-	-	-
13	paryAya-vqwyA	-	paryAya-vqwyA	paryAya-vqwi{swrI;3;eka}	paryAya-vqwi{swrI;3;eka}	hewuH,12	paryAya-vqwi_se	-	-	-	-	-
14	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,4	jEse	-	-	-	-	-
15	mahA-arNava-UrmI	-	mahA-arNava-UrmI	mahaw-arNava-Urmi{swrI;2;xvi}/Urmi{swrI;1;xvi}/Urmi{puM;2;xvi}/Urmi{puM;1;xvi}	mahaw-arNava-Urmi{swrI;2;xvi}/UrmiswrI;1;xvi}/UrmipuM;2;xvi}/UrmipuM;1;xvi}	upamAnam,14	mahAn-arNava-UrmiyoM_ko	-	-	-	-	-
