@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	waw	-	waxvalgunA	waw{avya}/wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	waw{avya}	sambanXaH,8	waw-priya_ke_xvArA	-	-	-	-	-
2	valgunA	-	-	valgu{puM;3;eka}/valgu{napuM;3;eka}	valgu{puM;3;eka}	hewuH,8	waw-priya_ke_xvArA	-	-	-	-	-
3	yugapaw	-	yugapaxunmiRiwena	yugapaw{avya}	yugapaw{avya}	kriyAviSeRaNam,4	yugapaw	-	-	-	-	-
4	unmiRiwena	-	-	unmiRiwa{puM;3;eka(miR2;kwa;miRaz;:wuxAxiH)}/unmiRiwa{napuM;3;eka(miR2;kwa;miRaz;:wuxAxiH)}	unmiRiwa{puM;3;eka(miR2;kwa;miRaz;:wuxAxiH)}	hewuH,8	NWyA_huA	-	-	-	-	-
5	wAvaw	-	wAvawsaxyaH	wAvaw{avya}/wAvaw{napuM;1;eka}/wAvaw{napuM;2;eka}/wAvaw{napuM;8;eka}	wAvaw{avya}	sambanXaH,3	-	-	-	-	-	-
6	saxyaH	-	-	saxyaH{avya}	saxyaH{avya}	kAlAXikaraNam,8	-	-	-	-	-	-
7	paraspara-wulAm	-	parasparawulAmaXirohawAM	paraspara-wulA{swrI;2;eka}	paraspara-wulA{swrI;2;eka}	karma,8	warAjU_ko	-	-	-	-	-
8	aXirohawAm	-	-	aXiroha{wal;swrI;2;eka}	aXiroha{wal;swrI;2;eka}	-	-	-	-	-	-	-
9	xve	-	xve	xvi{saMKyeyam;napuM;1;xvi}/xvi{saMKyeyam;napuM;2;xvi}/xvi{saMKyeyam;swrI;1;xvi}/xvi{saMKyeyam;swrI;2;xvi}	xvi{saMKyeyam;napuM;1;xvi}	karwA,8	-	-	-	-	-	-
10	praspanxamAna-puruRewara-wAram	-	praspanxamAnapuruRewarawAramanwaScakRuswava	praspanxamAna-puruRewara-wAra{puM;2;eka}/wAra{napuM;1;eka}/wAra{napuM;2;eka}	praspanxamAna-puruRewara-wAra{napuM;1;eka}	viSeRaNam,12	Uzce_ko	-	-	-	-	-
11	anwaH	-	-	anwaH{avya}/anwa{puM;1;eka}	anwa{puM;1;eka}	viSeRaNam,12	anwa	-	-	-	-	-
12	cakRuH	-	-	cakRus{napuM;1;eka}/cakRus{napuM;2;eka}/kRE1{karwari;lit;pra;bahu;parasmEpaxI;kRE;:BvAxiH}/cakRus{napuM;8;eka}	cakRus{napuM;1;eka}	GatakaH,9	AzKa_ko	-	-	-	-	-
13	wava	-	-	yuRmax{sarvanAma;6;eka}	yuRmax{sarvanAma;6;eka}	RaRTIsambanXaH,12	wumhArI	-	-	-	-	-
14	pracaliwa-Bramaram	-	pracaliwaBramaraM	pracaliwa-Bramara{napuM;1;eka}/Bramara{napuM;2;eka}	pracaliwa-Bramara{napuM;1;eka}	viSeRaNam,16	Bramara	-	-	-	-	-
15	ca	-	ca	ca{avya}	ca{avya}	sup_samuccayaxyowakaH,16	Ora	-	-	-	-	-
16	paxmam	-	paxmam	paxma{napuM;1;eka}/paxma{napuM;2;eka}/paxma{saMKyeyam;1;eka}/paxma{saMKyeyam;2;eka}	paxma{napuM;1;eka}	GatakaH,9	paxma_a	-	-	-	-	-
