@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wIvra-vega-Xuwa-mArga-vqkRayA	1	wIvravegaXuwamArgavqkRayA	wIvra-vega-Xu1{kwa;XuF;:svAxiH-mArga-vqkRA;swrI;3;eka}	wIvra-vega-Xu1{kwa;XuF;:svAxiH-mArga-vqkRA;swrI;3;eka}	viSeRaNam,4	-	-	-	-	-	-
2	prewa-cIvara-vasA	2	prewacIvaravasA	prewa-cIvara-vAsas{napuM;3;eka}/vAsas{puM;3;eka}	prewa-cIvara-vAsas{puM;3;eka}	viSeRaNam,4	prewa-cIvara-vAsas_se	-	-	-	-	-
3	svana-ugrayA	3	svanograyA	svana-ugrA{swrI;3;eka}	svana-ugrA{swrI;3;eka}	viSeRaNam,4	kolAhala-ugrA	-	-	-	-	-
4	wayA	-	-	wax{sarvanAma;swrI;3;eka}	wax{sarvanAma;swrI;3;eka}	karwA,9	usa	-	-	-	wAdakayA	-
5	piwq-kAnana-uwWayA	7	piwqkAnanowWayA	piwq-kAnana-uwWA{swrI;3;eka}	piwq-kAnana-uwWA{swrI;3;eka}	viSeRaNam,4	piwA-kAnana-uwWA_se	-	-	-	-	-
6	vAwyayA	6	vAwyayeva	vAwyA{swrI;3;eka(vAwa1;yaw;vAwa;:curAxiH)}	vAwyA{swrI;3;eka(vAwa1;yaw;vAwa;:curAxiH)}	upamAnam,7	wUPAna_se	-	-	-	-	-
7	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,4	jEse	-	-	-	-	-
8	Barawa-agrajaH	5	BarawAgrajaswayA	Barawa-agraja{puM;1;eka}/agra-ja{puM;1;eka}	Barawa-agra-ja{puM;1;eka}	karma,9	Barawa-Age	-	-	-	-	-
9	aByaBAvi	4	aByaBAvi	aBi_as2{BAve;luf;pra;eka;AwmanepaxI;asaz;:axAxiH}/aBi_BU1{karmaNi;luf;pra;eka;AwmanepaxI;BU;:BvAxiH}	aBi_BU1{karmaNi;luf;pra;eka;AwmanepaxI;BU;:BvAxiH}	aBihiwa_karma,8	-	-	-	-	-	-
