@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	nixrA-vaSena	-	nixrAvaSena	nixrA-vaSa{puM;3;eka}/vaSa{napuM;3;eka}	nixrA-vaSa{puM;3;eka}	viSeRaNam,2	nixrA-vaSe	-	-	-	-	-
2	BavawA	-	BavawApyanavekRamANA	Bavaw{sarvanAma;puM;3;eka}/Bavaw{puM;3;eka}	Bavaw{puM;3;eka}	karwA,4	Apase	-	-	-	-	-
3	Api	-	-	api{avya}	api{avya}	sambanXaH,5	-	-	-	-	-	-
4	an-avekRamANA	-	-	an-ava_IkR1{SAnac_lat;IkRaz;:BvAxiHava_IkRamANa;swrI;1;eka}	an-ava_IkR1{SAnac_lat;IkRaz;:BvAxiHava_IkRamANa;swrI;1;eka}	viSeRaNam,10	-	-	-	-	-	-
5	paryuwsukawvam	-	paryuwsukawvamabalA	paryuwsukawva{napuM;2;eka}/paryuwsukawva{napuM;1;eka}	paryuwsukawva{napuM;1;eka}	karma,4	paryuwsukawva	-	-	-	-	-
6	abalA	-	-	abala{swrI;1;eka}	abala{swrI;1;eka}	upamAnam,4	abala	-	-	-	-	-
7	niSi	-	niSi	niSA{swrI;7;eka}	niSA{swrI;7;eka}	aXikaraNam,8	rAwa_meM	-	-	-	-	-
8	KaNdiwA	-	KaNdiweva	KaNdiwa{swrI;1;eka(Kad1;kwa;Kadiz;:BvAxiH)}	KaNdiwa{swrI;1;eka(Kad1;kwa;Kadiz;:BvAxiH)}	viSeRaNam,6	wodA_huvA	-	-	-	-	-
9	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,6	jEse	-	-	-	-	-
10	lakRmIH	-	lakRmIrvinoxayawi	lakRmI{swrI;1;eka}/lakRmI{swrI;2;bahu}	lakRmI{swrI;1;eka}	karwA,11	-	-	-	-	-	-
11	vinoxayawi	-	-	vi_Nux1{Nijanwa;karwari;lat;pra;eka;parasmEpaxI;Nuxaz;:wuxAxiH}	vi_Nux1{Nijanwa;karwari;lat;pra;eka;parasmEpaxI;Nuxaz;:wuxAxiH}	aBihiwa_karwA,10	-	-	-	-	-	-
12	yena	-	yena	yena{avya}/yax{sarvanAma;puM;3;eka}/yax{sarvanAma;napuM;3;eka}	yax{sarvanAma;napuM;3;eka}	sahArWaH,11	-	-	-	-	niwya_sambanXaH,14	-
13	xik-anwa-lambI	-	xiganwalambI	xik-anwa-lambin{puM;1;eka}	xik-anwa-lambin{puM;1;eka}	viSeRaNam,18	sWAna-anwa-lambin	-	-	-	-	-
14	saH	-	soZpi	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,18	vaha	-	-	-	-	-
15	api	-	-	api{avya}/api{avya}	api{avya}	sambanXaH,18	BI	-	-	-	-	-
16	wvaw-Anana-rucim	-	wvaxAnanarucim	wvaw-Anana-ruci{puM;2;eka}	wvaw-Anana-ruci{puM;2;eka}	karma,17	muKa-ruci_ko	-	-	-	-	-
17	vijahAwi	-	vijahAwi	vi_hA2{karwari;lat;pra;eka;parasmEpaxI;ozhAk;:juhowyAxiH}	vi_hA2{karwari;lat;pra;eka;parasmEpaxI;ozhAk;:juhowyAxiH}	aBihiwa_karwA,18;sakarmaka	vi_hA2_pp_skwA_hE	-	-	-	-	-
18	canxraH	-	canxraH	canxra{puM;1;eka}	canxra{puM;1;eka}	karwA,17	canxra	-	-	-	-	-
