@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	XArA-svana-uxgAri-xarI-muKaH	1	XArAsvanoxgArixarImuKoZsO	XArA-svana-uxgAri-xarI-muKa{puM;1;eka}	XArA-svana-uxgAri-xarI-muKa{puM;1;eka}	viSeRaNam,4	XArA-kolAhala-uxgAri-guPA-muKa	-	-	-	-	-
2	Sqfga-agra-lagna-ambuja-vapra-pafkaH	2	SqfgAfgalagnAmbujavaprapafkaH	Sqfga-agra-lasj1{kwa;ozlasjIz;:wuxAxiH-ambuja-vapra-pafka;puM;1;eka}	Sqfga-agra-lasj1{kwa;ozlasjIz;:wuxAxiH-ambuja-vapra-pafka;puM;1;eka}	viSeRaNam,4	-	-	-	-	-	-
3	asO	-	-	axas{sarvanAma;puM;1;eka}/axas{sarvanAma;swrI;1;eka}/asi{puM;7;eka}/asi{swrI;7;eka}/asu{puM;7;eka}	axas{sarvanAma;puM;1;eka}	viSeRaNam,4	axas	-	-	-	-	-
4	ciwrakUtaH	8	ciwrakUtaH	ciwrakUta{puM;1;eka}	ciwrakUta{puM;1;eka}	karwA,11	ciwrakUta	-	-	-	-	-
5	banXura-gAwri	5	banXuragAwri	banXura-gAwri{swrI;8;eka}	banXura-gAwri{swrI;8;eka}	samboXyaH,11	haMsa-	-	-	-	-	-
6	xqpwaH	-	-	xqpwa{puM;1;eka(xqB1;kwa;xqBIz;:wuxAxiH)}/xqpwa{puM;1;eka(xqp1;kwa;xqpaz;:xivAxiH)}	xqpwa{puM;1;eka(xqp1;kwa;xqpaz;:xivAxiH)}	viSeRaNam,7	-	-	-	-	-	-
7	kakuxmAn	7	kakuxmAniva	kakuxmAn{puM;1;eka}	kakuxmAn{puM;1;eka}	upamAnam,8	-	-	-	-	-	-
8	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,4	jEse	-	-	-	-	-
9	me	4	me	asmax{sarvanAma;6;eka}/asmax{sarvanAma;4;eka}	asmax{sarvanAma;6;eka}	RaRTIsambanXaH,10	merA	-	-	-	-	-
10	cakRuH	6	cakRurxqpwaH	cakRus{napuM;1;eka}/cakRus{napuM;2;eka}/kRE1{karwari;lit;pra;bahu;parasmEpaxI;kRE;:BvAxiH}/cakRus{napuM;8;eka}	cakRus{napuM;2;eka}	karma,11	AzKa	-	-	-	-	-
11	baXnAwi	3	baXnAwi	banX1{karwari;lat;pra;eka;parasmEpaxI;banXaz;:kryAxiH}	banX1{karwari;lat;pra;eka;parasmEpaxI;banXaz;:kryAxiH}	aBihiwa_karwA,4;sakarmaka	banX1_pp_skwA_hE	-	-	-	-	-
