@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	aWa	1	aWormilolonmaxarAjahaMse	aWa{avya}	aWa{avya}	sambanXaH,11	Ora	-	-	-	-	-
2	urmi-lola-unmaxa-rAja-haMse	-	-	urmi-lola-unmaxa-rAja-haMsa{puM;7;eka}/haMsa{napuM;8;xvi}/haMsa{napuM;1;xvi}/haMsa{napuM;2;xvi}/haMsa{napuM;7;eka}/haMsA{swrI;8;eka}/haMsA{swrI;8;xvi}/haMsA{swrI;1;xvi}/haMsA{swrI;2;xvi}	urmi-lola-unmaxa-rAja-haMsa{napuM;7;eka}	viSeRaNam,5	urmi-lolon-kaswUrI-rAjA-haMsa_meM	-	-	-	-	-
3	roXo-lawA-puRpa-vahe	2	roXolawApuRpavahe	roXo-lawA-puRpa-vahA{swrI;1;xvi}/vahA{swrI;2;xvi}/vah1{karwari;lat;u;eka;AwmanepaxI;vahaz;:BvAxiH}/vahA{swrI;8;eka}/vahA{swrI;8;xvi}/roXo-lawA-puRpa-vaha{puM;7;eka(vah1;GaF;vahaz;:BvAxiH)}/vaha{puM;7;eka}/vaha{napuM;8;xvi}/vaha{napuM;1;xvi}/vaha{napuM;2;xvi}/vaha{napuM;7;eka}	roXo-lawA-puRpa-vaha{puM;7;eka(roXo-lawA-puRpa-vah1;GaF;vahaz;:BvAxiH)}	viSeRaNam,5	roXo-bela-puRpa-vahana_karane_vAle	-	-	-	-	-
4	sarayvAH	3	sarayvAH	sarayu{swrI;5;eka}/sarayu{swrI;6;eka}	sarayu{swrI;6;eka}	RaRTIsambanXaH,5	sarayu_ke	-	-	-	-	-
5	amBasi	-	-	amBas{napuM;7;eka}	amBas{napuM;7;eka}	aXikaraNam,9	jala_meM	-	-	-	-	-
6	wasya	6	wasyAmBasi	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	viSeRaNam,7	usa	-	-	-	-	-
7	vaniwA-saKasya	5	vaniwAsaKasya	van1{kwa;vanaz;:BvAxiH-saKa;napuM;6;eka}/saKa{puM;6;eka}	saKa{puM;6;eka}	RaRTIsambanXaH,10	saKa_kA	-	-	-	-	-
8	grIRma-suKe	7	grIRmasuKe	grIRma-suKa{puM;7;eka}/suKa{napuM;8;xvi}/suKa{napuM;1;xvi}/suKa{napuM;2;xvi}/suKa{napuM;7;eka}/suKA{swrI;8;eka}/suKA{swrI;8;xvi}/suKA{swrI;1;xvi}/suKA{swrI;2;xvi}	grIRma-suKa{napuM;7;eka}	aXikaraNam,9	grIRma-suKa_meM	-	-	-	-	-
9	viharwum	4	viharwumicCA	hq1{avya;wumun;hqF;:BvAxiH}	vi_hq1{avya;wumun;hqF;:BvAxiH}	prayojanam,11	NWne~ke_liye	-	-	-	-	-
10	icCA	-	-	icCA{swrI;1;eka}	icCA{swrI;1;eka}	karwA,11	icCA	-	-	-	-	-
11	baBUva	8	baBUva	BU1{karwari;lit;u;eka;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;ma;bahu;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,10;sakarmaka	huI	-	-	-	-	-
