@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	namra-SirasaM	6	namraSirasaM	namra-Siras{puM;2;eka}	namra-Siras{puM;2;eka}	viSeRaNam,3	namra-Siras_ko	-	-	-	-	-
2	ca	5	cEnamuwWApya	ca{avya}	ca{avya}	sambanXaH,1	-	-	-	-	-	-
3	enaM	-	-	ixam{sarvanAma;puM;2;eka}	ixam{sarvanAma;puM;2;eka}	karma,4	isako	-	-	-	-	-
4	uwWApya	-	-	uw_RWA1{avya;lyap;RWA;BvAxiH}	uw_RWA1{avya;lyap;RWA;BvAxiH}	pUrvakAlaH,12	-	-	-	-	-	-
5	rUDa-inxra-jiw-praharaNa-vraNa-karkaSena	8	rUDenxrajiwpraharaNavraNakarkaSena	ruh1{kwa;ruhaz;:BvAxiH-inxra-jiw-hq1;lyut;hqF;:BvAxiH-vraNa-karkaSa;puM;3;eka}/karkaSa{napuM;3;eka}	ruh1{kwa;ruhaz;:BvAxiH-inxra-jiw-hq1;lyut;hqF;:BvAxiH-vraNa-karkaSa;puM;3;eka}	viSeRaNam,7	-	-	-	-	-	-
6	asya	-	-	ixam{sarvanAma;puM;6;eka}/ixam{sarvanAma;napuM;6;eka}/as3{karwari;lot;ma;eka;parasmEpaxI;asuz;:xivAxiH}	ixam{sarvanAma;puM;6;eka}	RaRTIsambanXaH,7	isakA	-	-	-	-	-
7	uraHsWalena	-	-	uraHsWala{napuM;3;eka}	uraHsWala{napuM;3;eka}	karaNam,9	uraHsWala_se	-	-	-	-	-
8	Buja-maXyaM	10	BujamaXyamuraHsWalena	Buja-maXya{puM;2;eka}/maXya{napuM;1;eka}/maXya{napuM;2;eka}	Buja-maXya{puM;2;eka}	prayojyakarwA,9	hAWa-maXya_ko	-	-	-	-	-
9	kliSyan	9	kliSyannivAsya	kliSyaw{puM;1;eka(Nijanwa;kliS1;Sawq_lat;kliSaz;:xivAxiH)}	kliSyaw{puM;1;eka(Nijanwa;kliS1;Sawq_lat;kliSaz;:xivAxiH)}	varwamAnasamAnakAlaH,12	pIdA_xewA_huA	-	-	-	-	-
10	iva	-	-	iva{avya}	iva{avya}	sambanXaH,9	jEse	-	-	-	-	-
11	BqSaM	7	BqSamAlilifga	BqSam{avya}/BqSa{napuM;1;eka}/BqSa{napuM;2;eka}	BqSam{avya}	kriyAviSeRaNam,12	-	-	-	-	-	-
12	Alilifga	-	-	Af_lig{karwari;lit;u;eka;parasmEpaxI;ligiz;curAxiH}	Af_lig{karwari;lit;u;eka;parasmEpaxI;ligiz;curAxiH}	aBihiwa_karwA,8	-	-	-	-	-	-
