@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	maharReH	4	maharRerviSrANanAccAnyapayasvinInAm 	maharRi{puM;5;eka}/maharRi{puM;6;eka}	maharRi{puM;6;eka}	RaRTIsambanXaH,2	maharRi_kI	-	-	-	-	-
2	anunayaH	-	-	anunaya{puM;1;eka}	anunaya{puM;1;eka}	karwA,9	prArWanA	-	-	-	-	-
3	ca	-	-	ca{avya}	ca{avya}	sambanXaH,2	BI	-	-	-	-	-
4	anya-payasvinInAm	-	-	anya-payasvinI{swrI;6;bahu}	anya-payasvinI{swrI;6;bahu}	RaRTIsambanXaH,5	anya-payasviniyoM_ke	-	-	-	-	-
5	viSrANanAw	-	-	viSrANana{napuM;5;eka}	viSrANana{napuM;5;eka}	hewuH,8	praxAna_karane_se	-	-	-	-	-
6	kaWaM	1	kaWaM	kaWam{avya}	kaWam{avya}	kriyAviSeRaNam,8	kEse	-	-	-	-	-
7	nu	2	nu	nu{avya}	nu{avya}	sambanXaH,6	nu	-	-	-	-	-
8	SakyaH	3	 SakyoZnunayo	Sakya{puM;1;eka(Sak3;yaw;SakLz;:svAxiH)}	Sakya{puM;1;eka(Sak3;yaw;SakLz;:svAxiH)}	karwqsamAnAXikaraNam,9	-	-	-	-	-	-
9	(Bavawi)	-	(-)	BU1{karwari;lat;pra;eka;parasmEpaxI;BU;:BvAxiH}/BavawI{swrI;8;eka}/Bavaw{sarvanAma;puM;7;eka}/Bavaw{puM;7;eka}	BU1{karwari;lat;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,2	howI_hE	-	-	-	-	-
