@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	sA	-	sA	wax{sarvanAma;swrI;1;eka}	wax{sarvanAma;swrI;1;eka}	viSeRaNam,2	usa	-	-	-	-	-
2	payasvinI	-	payasvinI	payasvinI{swrI;1;eka}	payasvinI{swrI;1;eka}	karwA,17	gAya_ne	XenuH @used @in @place @of payasvinI	-	-	-	-
3	sanwAna-kAmAya	-	sanwAnakAmAya	sanwAna-kAma{puM;4;eka}/kAma{napuM;4;eka}	sanwAna-kAma{puM;4;eka}	viSeRaNam,4	puwra-puwrI-kAma	-	-	-	-	-
4	rAjFe	-	rAjFe	rAjan{puM;4;eka}	rAjan{puM;4;eka}	sampraxAnam,6	rAjA_ko	-	-	-	-	-
5	varam	-	varam	vara{puM;2;eka}/vara{puM;2;eka}/vara{napuM;2;eka}/vara{napuM;1;eka}	vara{napuM;2;eka}	karma,6	SreRTa_ko	varam @in @place @of kAmam	-	-	-	-
6	prawiSruwya	-	prawiSruwya	prawi_{kqw_XAwu;Sru1};avya;lyap;Sru;BvAxiH{kqxanwa}	prawi_{kqw_XAwu;Sru1};avya;lyap;Sru;BvAxiH{kqxanwa}	pUrvakAlaH,17	X_yam2_pp_skyA	-	-	-	-	-
7	waWA	-	waWewi	waWA{avya}	waWA{avya}	sambanXaH,6	vEse	-	-	-	-	-
8	iwi	-	-	iwi{avya}	iwi{avya}	sambanXaH,6	EsA	-	-	-	-	-
9	puwra	-	puwropaBufkRviwi	puwra{puM;8;eka}	puwra{puM;8;eka}	samboXyaH,14	puwra	-	-	-	-	-
10	maxIyam	-	maxIyam	maxIya{napuM;2;eka}/maxIya{napuM;1;eka}	maxIya{napuM;1;eka}	viSeRaNam,11	mere	-	-	-	-	-
11	payaH	-	payaH	payaH{napuM;2;eka}/payaH{napuM;1;eka}	payaH{napuM;1;eka}	karma,12	payaH_ko	-	-	-	-	-
12	xugXvA	-	xugXvA	xuh{kqw_XAwu;xuh2};avya;kwvA;xuhaz;axAxiH{kqxanwa}	xuh{kqw_XAwu;xuh2};avya;kwvA;xuhaz;axAxiH{kqxanwa}	pUrvakAlaH,14	X_xuh2_kara	-	-	-	-	-
13	pawra-pute	-	pawrapute	pawwra-puta{puM;7;eka}/puta{napuM;2;xvi}/puta{napuM;1;xvi}/puta{napuM;7;eka}	pawwra-puta{napuM;7;eka}	aXikaraNam,12	pawwra-putoM_ko	-	-	-	-	-
14	upaBufkRva	-	-	upa-Buj1{karwari;lot;ma;eka;parasmEpaxI;Bujaz;;ruXAxiH}	upa-Buj1{karwari;lot;ma;eka;parasmEpaxI;Bujaz;;ruXAxiH}	vAkyakarma,17	X_pA1_pp_skyeM	-	-	-	-	-
15	iwi	-	-	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,14	EsA	-	-	-	-	-
16	wam	-	wamAxixeSa 	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,17	usako	-	-	-	-	-
17	AxixeSa	-	-	A_xiS1{karwari;lit;pra;eka;parasmEpaxI;xiSaz;:wuxAxiH}/A_xiS1{karwari;lit;u;eka;parasmEpaxI;xiSaz;:wuxAxiH}	A_xiS1{karwari;lit;pra;eka;parasmEpaxI;xiSaz;:wuxAxiH}	aBihiwa_karwA,2	A_xiS1_pp_skyA	-	-	-	-	-
