@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wam	1	wamafkamAropya	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	viSeRaNam,2	usa	-	-	-	-	-
2	afkam	-	-	afka{puM;2;eka}	afka{puM;2;eka}	karma,3	aMka_ko	-	-	-	-	-
3	Aropya	-	-	Af_ruh1{avya;Nijanwa;lyap;ruhaz;:BvAxiH}	Af_ruh1{avya;Nijanwa;lyap;ruhaz;:BvAxiH}	pUrvakAlaH,14	caDA_kara	-	-	-	-	-
4	SarIra-yogajEH	2	SarIrayogajEH	SarIra-yogaja{puM;3;bahu}/yogaja{napuM;3;bahu}	SarIra-yogaja{napuM;3;bahu}	viSeRaNam,5	SarIra-yogajoM_se	-	-	-	-	-
5	suKEH	3	suKErniRiFcanwamivAmqwaM	suKa{puM;3;bahu}/suKa{napuM;3;bahu}	suKa{napuM;3;bahu}	hewuH,6	suKa	-	-	-	-	-
6	niRiFcanwam	-	-	ni_Ric1{Sawq_lat;Ricaz;:wuxAxiHni_siFcaw;puM;2;eka}	ni_Ric1{Sawq_lat;Ricaz;:wuxAxiHni_siFcaw;puM;2;eka}	upamAnam,8	NWwA_huA	-	-	-	-	-
7	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,6	jEse	-	-	-	-	-
8	amqwam	-	-	amqwa{puM;2;eka}/amqwa{napuM;2;eka}/amqwa{napuM;1;eka}	amqwa{napuM;1;eka}	viSeRaNam,1	amqwa	-	-	-	-	-
9	wvaci	4	wvaci	wvac{swrI;7;eka}	wvac{swrI;7;eka}	aXikaraNam,14	wvacA_meM	-	-	-	-	-
10	upAnwa-saMmIliwa-locanaH	5	upAnwasaMmIliwalocano	upAnwa-saMmIliwa-locana{puM;1;eka}	upAnwa-saMmIliwa-locana{puM;1;eka}	viSeRaNam,11	mIl-mIl-xeKanA	-	-	-	-	-
11	nqpaH	6	nqpaScirAwsuwasparSarasajFawAM	nqpa{puM;1;eka}	nqpa{puM;1;eka}	karwA,14	rAjA	-	-	-	-	-
12	cirAw	-	-	cira{puM;5;eka}/cira{napuM;5;eka}	cira{napuM;5;eka}	apAxAnam,14	xIrGa_se	-	-	-	-	-
13	sparSa-rasa-jFawAm	-	-	su-sU#1-sparSa-rasa-jFawA{swrI;2;eka}	su-sU#1-sparSa-rasa-jFawA{swrI;2;eka}	karma,14	su-sU1-CUnA-rasa-_ko	-	-	-	-	-
14	yayO	7	yayO	yA1{karwari;lit;pra;eka;parasmEpaxI;yA;:axAxiH}/yA1{karwari;lit;u;eka;parasmEpaxI;yA;:axAxiH}	yA1{karwari;lit;pra;eka;parasmEpaxI;yA;:axAxiH}	aBihiwa_karwA,11;sakarmaka	X_yA1_pp_skyA	-	-	-	-	-
