@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	sanwAna-arWAya	-	sanwAnArWAya 	sanwAna-arWa{puM;4;eka}	sanwAna-arWa{puM;4;eka}	viSeRaNam,2	puwra-puwrI-arWa_ke_liye	-	-	-	-	-
2	viXaye	-	viXaye	viXaya{puM;7;eka}/viXaya{napuM;2;xvi}/viXaya{napuM;1;xvi}/viXaya{napuM;7;eka}/viXaya{swrI;2;xvi}/viXaya{swrI;1;xvi}/viXi{puM;4;eka}	viXi{puM;4;eka}	prayojanam,10	viXayoM_ko	-	-	-	-	-
3	sva-BujAw	-	svaBujAxavawAriwA 	sva-Buja{puM;5;eka}	sva-Buja{puM;5;eka}	apAxAnam,4	apanA-hAWa_se	-	-	-	-	-
4	avawAriwA	-	-	ava_wQ1{Nijanwa;kwa;wQ;:BvAxiHava_wAriwa;swrI;1;eka}	ava_wQ1{Nijanwa;kwa;wQ;:BvAxiHava_wAriwa;swrI;1;eka}	viSeRaNam,6	uwarAIM_huIM	-	-	-	-	-
5	wena	-	wena	wax{sarvanAma;napuM;3;eka}/wax{sarvanAma;puM;3;eka}	wax{sarvanAma;puM;3;eka}	prayojakakarwA,4	usase	-	-	-	-	-
6	XUH	-	XUrjagawo 	Xur{swrI;1;eka}	Xur{swrI;1;eka}	karwA,10	Xur_ne	-	-	-	-	-
7	jagawaH	-	-	jagaw{puM;2;bahu}/jagaw{puM;6;eka}/jagaw{puM;5;eka}/jagaw{napuM;6;eka}/jagaw{napuM;5;eka}	jagaw{napuM;6;eka}	RaRTIsambanXaH,8	jagaw_kI	-	-	-	-	-
8	gurvI	-	gurvI	guru{swrI;1;eka}	guru{swrI;1;eka}	viSeRaNam,6	BArI	-	-	-	-	-
9	saciveRu	-	saciveRu	saciva{puM;7;bahu}	saciva{puM;7;bahu}	aXikaraNam,10	sacivoM_meM	-	-	-	-	-
10	nicikRipe	-	nicikRipe	ni_kRip2{karwari;lit;pra;eka;AwmanepaxI;kRipaz;:wuxAxiH}/ni_kRip2{karwari;lit;u;eka;AwmanepaxI;kRipaz;:wuxAxiH}	ni_kRip2{karwari;lit;pra;eka;AwmanepaxI;kRipaz;:wuxAxiH}	aBihiwa_karwA,6	raKA	-	-	-	-	-
