@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	1	sa wvaM	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,2	vaha	-	-	-	-	-
2	wvaM	-	-	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,9	wuma	-	-	-	-	-
3	raWI	2	raWI	raWin{puM;1;eka}	raWin{puM;1;eka}	karwqsamAnAXikaraNam,4	raWI	-	-	-	-	-
4	(san)	-	(san)	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	varwamAnasamAnakAlaH,9	sajjana	-	-	-	-	-
5	waw-vyapaxeSa-neyAM	3	waxvyapaxeSaneyAM	waw-neyA{swrI;2;eka(waw-xiS1;GaF;xiSaz;:wuxAxiH-NI1;yaw;NIF;:BvAxiH)}	waw-neyA{swrI;2;eka(waw-xiS1;GaF;xiSaz;:wuxAxiH-NI1;yaw;NIF;:BvAxiH)}	viSeRaNam,6	waw-	-	-	-	-	-
6	enAm	-	-	ixam{sarvanAma;swrI;2;eka}	ixam{sarvanAma;swrI;2;eka}	karma,9	yaha	-	-	-	-	-
7	vAlmIki-paxaM	5	vAlmIkipaxaM	vAlmIki-pax{puM;2;eka}/paxa{napuM;1;eka}/paxa{napuM;2;eka}/paxa{puM;2;eka}	vAlmIki-paxa{napuM;2;eka}	karma,8	vAlmIki-pEra	-	-	-	-	-
8	prApayya	4	prApayya	pra_Ap1{avya;Nijanwa;lyap;ApLz;:svAxiH}	pra_Ap1{avya;Nijanwa;lyap;ApLz;:svAxiH}	pUrvakAlaH,9	prApwa_karake	-	-	-	-	-
9	wyaja	6	wyajEnAm	wyaj1{karwari;lot;ma;eka;parasmEpaxI;wyajaz;:BvAxiH}	wyaj1{karwari;lot;ma;eka;parasmEpaxI;wyajaz;:BvAxiH}	aBihiwa_karwA,2;sakarmaka	X_wyaj1_pp_skyeM	-	-	-	-	-
