@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	amI	1	amI	axas{sarvanAma;puM;1;bahu}	axas{sarvanAma;puM;1;bahu}	karwA,10	axas	@These @sages	-	-	sages	-
2	cIra-BqwaH	6	cIraBqwo	cIra-Bqw{puM;1;bahu(cIra-Bq2;kvip;duBqF;:juhowyAxiH)}/cIra-Bqw{puM;2;bahu(Bq2;kvip;duBqF;:juhowyAxiH)}/cIra-Bqw{puM;5;eka(Bq2;kvip;duBqF;:juhowyAxiH)}/cIra-Bqw{puM;5;eka(Bq2;kvip;duBqF;:juhowyAxiH)}	cIra-Bqwa{puM;1;bahu(cIra-Bq2;kvip;duBqF;:juhowyAxiH)}	viSeRaNam,1	cIra-XAraNa_kiye_hue	@wearing @Jute @clothes	wawpuruRa	-	-	-
3	janasWAnam	2	janasWAnamapoDaviGnam	janasWAna{napuM;1;eka}/janasWAna{napuM;2;eka}	janasWAna{napuM;2;eka}	karma,5	janasWAna	@Place @of @living	-	-	-	-
4	apoDa-viGnam	-	-	apoDa-viGna{puM;2;eka}/apoDa-viGna{puM;2;eka(han1;GaF;hanaz;:axAxiH)}/apoDa-viGna{napuM;2;eka(apoDa-han1;GaF;hanaz;:axAxiH)}	apoDa-viGna{napuM;2;eka(apoDa-han1;GaF;hanaz;:axAxiH)}	viSeRaNam,3	apoDa-viGna	@Their @difficulties @removed 	wawpuruRa	-	-	-
5	mawvA	3	mawvA	man1{avya;kwvA;manaz;:xivAxiH}/man2{avya;kwvA;manuz;:wanAxiH}	man2{avya;kwvA;manuz;:wanAxiH}	pUrvakAlaH,10	jAna_kara	@By @reckoning	-	-	-	-
6	samArabXa-nava-utajAni	4	samArabXanavOYtajAni	samArabXa-nava-uta-ja{napuM;1;bahu}/uta-ja{napuM;2;bahu}	samArabXa-nava-uta-ja{napuM;2;bahu}	viSeRaNam,8	samArabXa-nava-uta	@Started @to @erect @new @Huts 	wawpuruRa	-	-	-
7	cirA-ujJiwAni	8	cirojJiwAnyASramamaNadalAni	cirA-ujJiwa{napuM;1;bahu(cirA-uxJ1;kwa;uxJaz;:wuxAxiH)}/cirA-ujJiwa{napuM;2;bahu(uxJ1;kwa;uxJaz;:wuxAxiH)}	cirA-ujJiwa{napuM;2;bahu(cirA-uxJ1;kwa;uxJaz;:wuxAxiH)}	viSeRaNam,8	cirA-wyAgA_huve	@Long @back @abandoned 	wawpuruRa	-	-	-
8	ASrama-maNdalAni	-	-	ASrama-maNdala{napuM;8;bahu}/maNdala{napuM;1;bahu}/maNdala{napuM;2;bahu}	ASrama-maNdala{napuM;2;bahu}	karma,10	ASrama-maNdaloM_ko	@hermittage @clusters	avyayIBAva	-	-	-
9	yaWA-svaM	7	yaWAsvaM	yaWA-sva{sarvanAma;puM;2;eka}/sva{puM;2;eka}/sva{napuM;1;eka}/sva{napuM;2;eka}	yaWA-sva{napuM;2;eka}	kriyAviSeRaNam,10	yaWA-svayaM_ko	@as @they @deem @fit 	-	-	Consixerex proper by sages 	-
10	aXyAsawe	5	aXyAsawe	aXi_As1{karwari;lat;pra;bahu;AwmanepaxI;Asaz;:axAxiH}	aXi_As1{karwari;lat;pra;bahu;AwmanepaxI;Asaz;:axAxiH}	aBihiwa_karwA,1;sakarmaka	rahawe_hEM	@Started @living @there.	-	-	-	-
