@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	6	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,10	vaha	-	-	-	saha reqers wo King Agnivarna	-
2	xarpaNeRu	1	xarpaNeRu	xarpaNa{puM;7;bahu}/xarpaNa{napuM;7;bahu(xqp2;lyut;xqpaz;:curAxiH)}	xarpaNa{napuM;7;bahu(xqp2;lyut;xqpaz;:curAxiH)}	aXikaraNam,10	SISoM_meM	-	-	-	-	-
3	pari-Boga-xarSinIH	2	pariBogaxarSinIrnarmapUrvamanupqRTasaMsWiwaH	pari-Boga-xarSinIH}	pari-Boga-xarSinI{swrI;2;bahu]	viSeRaNam,4	pari-Boga-	-	-	-	-	-
4	vaXUH	5	vaXUrhrInimIliwamuKIScakAra	vaXU{swrI;1;eka}/vaXU{swrI;2;bahu}/vaXu{swrI;2;bahu}	vaXU{swrI;2;bahu}	karma,10	bahU	-	-	-	-	-
5	narma-pUrvam	-	-	narma-pUrva{sarvanAma;puM;2;eka}/pUrva{sarvanAma;napuM;1;eka}/pUrva{sarvanAma;napuM;2;eka}/pUrva{puM;2;eka}/pUrva{napuM;1;eka}/pUrva{napuM;2;eka}	narma-pUrva{napuM;2;eka}	kriyAviSeRaNam,6	narma-pUrva_ko	-	-	-	-	-
6	anu-pqRTa-saMsWiwaH	-	-	anu-pqRTa-saMsWiwa{puM;1;eka(anu-pqRTa-RWA1;kwa;RWA;:BvAxiH)}	anu-pqRTa-saMsWiwa{puM;1;eka(anu-pqRTa-RWA1;kwa;RWA;:BvAxiH)}	viSeRaNam,1	anu-pqRTa-sWiwa	-	-	-	-	-
7	smiwa-manojFayA	4	smiwamanojFayA	smi1{kwa;smif;:BvAxiH-manojFA;swrI;3;eka}	smi1{kwa;smif;:BvAxiH-manojFA;swrI;3;eka}	viSeRaNam,8	-	-	-	-	-	-
8	CAyayA	3	CAyayA	CAyA{swrI;3;eka}	CAyA{swrI;3;eka}	karaNam,10	CAyA_se	-	-	-	-	-
9	hrI-nimIliwa-muKIH	-	-	hrI-mIl1{kwa;mIlaz;:BvAxiH-muKI;swrI;2;bahu}	hrI-ni_mIl1{kwa;mIlaz;:BvAxiH-muKI;swrI;2;bahu}	karmasamAnAXikaraNam,10	-	-	-	-	-	-
10	cakAra	-	-	kq1{karwari;lit;u;eka;parasmEpaxI;kqF;:BvAxiH}/kq1{karwari;lit;pra;eka;parasmEpaxI;kqF;:BvAxiH}/kq2{karwari;lit;u;eka;parasmEpaxI;kqF;:svAxiH}/kq2{karwari;lit;pra;eka;parasmEpaxI;kqF;:svAxiH}/kq3{karwari;lit;u;eka;parasmEpaxI;dukqF;:wanAxiH}/kq3{karwari;lit;pra;eka;parasmEpaxI;dukqF;:wanAxiH}/kQ1{karwari;lit;u;eka;parasmEpaxI;kQ;:wuxAxiH}/kQ1{karwari;lit;pra;eka;parasmEpaxI;kQ;:wuxAxiH}/kQ2{karwari;lit;u;eka;parasmEpaxI;kQF;:kryAxiH}/kQ2{karwari;lit;pra;eka;parasmEpaxI;kQF;:kryAxiH}/ca-kAra{puM;8;eka}	kq3{karwari;lit;pra;eka;parasmEpaxI;dukqF;:wanAxiH}	aBihiwa_karwA,1;sakarmaka	kiyA	-	-	-	-	-
