@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	yaWA	4	yaWORaXam	yaWA{avya}	yaWA{avya}	kriyAviSeRaNam,5	jEse	-	-	-	niwya_sambanXaH,6	-
2	Arwasya	-	-	Arwa{puM;6;eka(q2;kwa;q;:juhowyAxiH)}/Arwa{napuM;6;eka(q2;kwa;q;:juhowyAxiH)}	Arwa{napuM;6;eka(q2;kwa;q;:juhowyAxiH)}	RaRTIsambanXaH,3	pIdiwa_kI	-	-	-	-	-
3	ORaXaM	-	-	ORaXa{puM;2;eka}/ORaXa{napuM;1;eka}/ORaXa{napuM;2;eka}	ORaXa{napuM;2;eka}	karma,5	ORaXi	-	-	-	-	-
4	(sammawaH)	-	(-)	sammawa{puM;1;eka(man1;kwa;manaz;:xivAxiH)}	sammawa{puM;1;eka(man1;kwa;manaz;:xivAxiH)}	karwA,5	sahamawa_ne	-	-	-	-	-
5	(AsIw)	-	(-)	as2{karwari;laf;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;laf;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,4;sakarmaka	as2_pp_skyA	-	-	-	-	-
6	(waWA)	-	(-)	waWA{avya}	waWA{avya}	kriyAviSeRaNam,12	vEse	-	-	-	-	-
7	SiRtaH	3	SiRtaswasyArwasya	SAs1{karwari;lat;ma;xvi;parasmEpaxI;SAsuz;:axAxiH}/SAs1{karwari;lat;pra;xvi;parasmEpaxI;SAsuz;:axAxiH}/SiRta{puM;1;eka(SAs1;kwa;SAsuz;:axAxiH)}/SiRta{puM;1;eka(SiR2;kwa;SiRLz;:ruXAxiH)}/SiRta{puM;1;eka(SiR1;kwa;SiRaz;:BvAxiH)}	SiRta{puM;1;eka(SiR1;kwa;SiRaz;:BvAxiH)}	karma,8	SiRta_vyakwi	-	-	-	-	-
8	xveRyaH	1	xveRyoZpi	xveRya{puM;1;eka(xviR1;Nyaw;xviRaz;:axAxiH)}	xveRya{puM;1;eka(xviR1;Nyaw;xviRaz;:axAxiH)}	karwA,12	GqNA_yogya_ne	-	-	-	-	-
9	api	-	-	api{avya}	api{avya}	sambanXaH,8	BI	-	-	-	-	-
10	wasya	-	-	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,11	usakA	-	-	-	-	-
11	sammawaH	2	sammawaH	sammawa{puM;1;eka(man1;kwa;manaz;:xivAxiH)}	sammawa{puM;1;eka(man1;kwa;manaz;:xivAxiH)}	karwqsamAnAXikaraNam,12	-	-	-	-	-	-
12	(AsIw)	-	(-)	as2{karwari;laf;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;laf;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,8;sakarmaka	as2_pp_skyA	-	-	-	-	-
