@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	SiSirApagama-SriyA	2	SiSirApagamaSriyA	SiSirApagama-SrI{swrI;3;eka}	SiSirApagama-SrI{swrI;3;eka}	karwA,3	jAd@Ze_kA_anwa-SrI_ke_xvArA	-	-	-	-	-
2	kiMSuke	5	kiMSuke	kiMSuka{napuM;1;xvi}/kiMSuka{napuM;2;xvi}/kiMSuka{napuM;8;xvi}/kiMSuka{puM;7;eka}/kiMSuka{napuM;7;eka}	kiMSuka{napuM;7;eka}	aXikaraNam,3	DAka_kA_PUla_meM	-	-	-	-	-
3	upahiwaM	1	upahiwaM	upahiwa{puM;2;eka(XA1;kwa;duXAF;:juhowyAxiH)}/upahiwa{napuM;1;eka(XA1;kwa;duXAF;:juhowyAxiH)}/upahiwa{napuM;2;eka(XA1;kwa;duXAF;:juhowyAxiH)}	upahiwa{napuM;2;eka(XA1;kwa;duXAF;:juhowyAxiH)}	viSeRaNam,4	sahAyawA_kiyA_huA	-	-	-	-	-
4	mukula-jAlam	3	mukulajAlamaSoBawa	mukula-jAla{puM;2;eka}/jAla{napuM;1;eka}/jAla{napuM;2;eka}	mukula-jAla{napuM;2;eka}	karwA,11	mukula-jAla	-	-	-	-	-
5	maxayApiwa-lajjayA	10	maxayApiwalajjayA	maxayApiwa-lajjA{swrI;3;eka}	maxayApiwa-lajjA{swrI;3;eka}	viSeRaNam,6	maxayApiwa-lajjA	-	-	-	-	-
6	pramaxayA	9	pramaxayA	pramaxA{swrI;3;eka}	pramaxA{swrI;3;eka}	karwA,8	swrI_ke_xvArA	-	-	-	-	-
7	praNayini	6	praNayinIva	praNayinI{swrI;8;eka}/praNayin{puM;7;eka}	praNayin{puM;7;eka}	aXikaraNam,8	praNayin_meM	-	-	-	-	-
8	(upahiwaM)	-	(upahiwaM)	upahiwa{puM;2;eka(XA1;kwa;duXAF;:juhowyAxiH)}/upahiwa{napuM;1;eka(XA1;kwa;duXAF;:juhowyAxiH)}/upahiwa{napuM;2;eka(XA1;kwa;duXAF;:juhowyAxiH)}	upahiwa{napuM;2;eka(XA1;kwa;duXAF;:juhowyAxiH)}	viSeRaNam,9	sahAyawA_kiyA_huA	-	-	-	-	-
9	naKa-kRawa-maNdanam	8	naKakRawamaNdanaM	naKa-kRawa-maNdana{napuM;1;eka}/{napuM;2;eka}	naKa-kRawa-maNdana{napuM;2;eka}	upamAnam,10	nAKUna	-	-	-	-	-
10	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,4	jEse	-	-	-	-	-
11	aSoBawa	-	aSoBawa	SuB1{karwari;laf;pra;eka;AwmanepaxI;SuBaz;:BvAxiH}	SuB1{karwari;laf;pra;eka;AwmanepaxI;SuBaz;:BvAxiH}	aBihiwa_karwA,4	SoBA_xiyA	-	-	-	-	-
