@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	waM	-	waM	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,5	-	-	-	-	-	-
2	wasWivA-aMsaM	-	wasWivAMsaM	wasWivA-aMsa{puM;2;eka}/aMsa{napuM;1;eka}/aMsa{napuM;2;eka}	wasWivA-aMsa{napuM;1;eka}	viSeRaNam,1	wasWivA-aMsa	-	-	-	-	-
3	nagara-upakaNTe	-	nagaropakaNTe	nagara-upakaNTa{puM;7;eka}/upakaNTa{napuM;8;xvi}/upakaNTa{napuM;1;xvi}/upakaNTa{napuM;2;xvi}/upakaNTa{napuM;7;eka}/upakaNTA{swrI;8;eka}/upakaNTA{swrI;8;xvi}/upakaNTA{swrI;1;xvi}/upakaNTA{swrI;2;xvi}	nagara-upakaNTa{napuM;7;eka}	aXikaraNam,2	nagara-upakaNTa_meM	-	-	-	-	-
4	wax-Agama-ArUDa-guru-praharRaH	-	waxAgamArUDagurupraharRaH	AruDa-guru-praharRa{puM;1;eka}	AruDa-guru-praharRa{puM;1;eka}	viSeRaNam,6	AruDa-guru-awyaXika_harRa	-	-	-	-	-
5	prawyujjagAma	-	prawyujjagAma	prawi_uw_gam1{karwari;lit;u;eka;parasmEpaxI;gamLz;:BvAxiH}/prawi_uw_gam1{karwari;lit;pra;eka;parasmEpaxI;gamLz;:BvAxiH}	prawi_uw_gam1{karwari;lit;pra;eka;parasmEpaxI;gamLz;:BvAxiH}	aBihiwa_karwA,6	prawi_uw_gam1_pp_skyA	-	-	-	-	-
6	kraWa-kESikenxraH	-	kraWakESikenxraScanxraM	kraWa-kESikenxra{puM;1;eka}	kraWa-kESikenxra{puM;1;eka}	karwA,5	kraWa-bAloM_kA_gucCA	-	-	-	-	-
7	canxraM	-	-	canxram-iva{avya}	canxram-iva{avya}	karma,11	canxram-jEse	-	-	-	-	-
8	pravqxXa-UrmiH	-	pravqxXormirivormimAlI	pravqxXa-Urmi{puM;1;eka}	pravqxXa-Urmi{puM;1;eka}	viSeRaNam,10	-	-	-	-	-	-
9	iva	-	-	iva{avyaya}	iva{avyaya}	upamAnaxyowakaH,11	-	-	-	-	-	-
10	Urmi-mAlA	-	-	Urmi-mAli{swrI;1;xvi}/mAli{swrI;2;xvi}/mAlin{puM;1;eka}	Urmi-mAlin{puM;1;eka}	karwA,11	Urmi-mAlA	-	-	-	-	-
11	(prawyujjagAma)	-	(-)	prawi_uw_gam1{karwari;lit;u;eka;parasmEpaxI;gamLz;:BvAxiH}/prawi_uw_gam1{karwari;lit;pra;eka;parasmEpaxI;gamLz;:BvAxiH}	prawi_uw_gam1{karwari;lit;pra;eka;parasmEpaxI;gamLz;:BvAxiH}	upamAnam,5	prawi_uw_gam1_pp_skyA	-	-	-	-	-
