@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	evam	-	-	evam{avya}	evam{avya}	kriyAviSeRaNam,12	EsA	-	-	-	-	-
2	kila	2	kilEvamaByAhawaM	kila{avya}/kil1{karwari;lot;ma;eka;parasmEpaxI;kilaz;:wuxAxiH}	kila{avya}	sambanXaH,12	saPexa_hoo	-	-	-	-	-
3	kalawra-ninxA-guruNA	1	kalawraninxAguruNA	kalawra-ninxA-guru{puM;3;eka}/guru{napuM;3;eka}	kalawra-ninxA-guru{puM;3;eka}	aBexaH,4	pawnI-ninxA-BArI	-	-	-	-	-
4	kIrwi-viparyayeNa	3	kIrwiviparyayeNa	kIrwi-viparyaya{puM;3;eka}/viparyaya{napuM;3;eka}	kIrwi-viparyaya{puM;3;eka}	karwA,12	kIrwi-viparIwa_ke_xvArA	-	-	-	-	-
5	aBi-AhawaM	-	-	aBi-Af_han1{karwari;lot;ma;xvi;parasmEpaxI;hanaz;:axAxiH}/Af_han1{karwari;laf;ma;xvi;parasmEpaxI;hanaz;:axAxiH}/aBi-Ahawa{puM;2;eka(han1;kwa;hanaz;:axAxiH)}/aBi-Ahawa{napuM;1;eka(han1;kwa;hanaz;:axAxiH)}/aBi-Ahawa{napuM;2;eka(han1;kwa;hanaz;:axAxiH)}	aBi-Ahawa{napuM;2;eka(aBi-han1;kwa;hanaz;:axAxiH)}	viSeRaNam,7	aBi-Toke_hue	-	-	-	-	-
6	vExehi-banXoH	5	vExehibanXorhqxayaM	vExehi-banXu{puM;5;eka}/banXu{puM;6;eka}	vExehi-banXu{puM;6;eka}	RaRTIsambanXaH,7	sIwA-banXu_ke	-	-	-	-	-
7	hqxayaM	-	-	hqxaya{napuM;1;eka}/hqxaya{napuM;2;eka}	hqxaya{napuM;2;eka}	karma,12	hqxaya_ko	-	-	-	-	-
8	ayaH-Ganena	4	ayoGanenAya ivABiwapwaM	ayaH-Gana{puM;3;eka}/Gana{napuM;3;eka}	ayaH-Gana{napuM;3;eka}	karwA,9	ayaH-kaTora_ke_xvArA	-	-	-	-	-
9	aBi-wapwaM	-	-	aBi-wapwa{puM;2;eka(aBi-wap1;kwa;wapaz;:BvAxiH)}/aBi-wapwa{napuM;1;eka(wap1;kwa;wapaz;:BvAxiH)}/aBi-wapwa{napuM;2;eka(wap1;kwa;wapaz;:BvAxiH)}/aBi-wapwa{puM;2;eka(wap2;kwa;wapaz;:xivAxiH)}/aBi-wapwa{napuM;1;eka(wap2;kwa;wapaz;:xivAxiH)}/aBi-wapwa{napuM;2;eka(wap2;kwa;wapaz;:xivAxiH)}	aBi-wapwa{napuM;1;eka(aBi-wap1;kwa;wapaz;:BvAxiH)}	viSeRaNam,10	aBi-jalA_huvA	-	-	-	-	-
10	ayaH	-	-	aya{puM;1;eka}/ayas{napuM;1;eka}/ayas{napuM;2;eka}/ayas{napuM;8;eka}	ayas{napuM;1;eka}	upamAnam,11	ayas	-	-	-	-	-
11	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,7	jEse	-	-	-	-	-
12	vixaxre	6	vixaxre	vi_xrA1{BAve;lit;pra;eka;AwmanepaxI;xrA;:axAxiH}/vi_xrA1{BAve;lit;u;eka;AwmanepaxI;xrA;:axAxiH}	vi_xrA1{BAve;lit;pra;eka;AwmanepaxI;xrA;:axAxiH}	aBihiwa_karwA,4	-	-	-	-	-	-
