@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wawra	-	wawreSvareNa	wawra{avya}	wawra{avya}	xeSAXikaraNam,20	jEse	@There (@in @the @aircraft)	-	-	-	-
2	ISvareNa	-	-	ISvara{puM;3;eka}	ISvara{puM;3;eka}	karwA,7	ISvara_se	@by @Bhagavan	-	-	-	@God
3	jagawAm	-	jagawAm	jagaw{napuM;6;bahu}/jagaw{puM;6;bahu}	jagaw{napuM;6;bahu}	RaRTIsambanXaH,2	viSva_ke	@of @the @Universe	-	-	-	-
4	pralayAw	-	pralayAxivorvIM	pralaya{puM;5;eka}/pralaya{puM;5;eka(lI1;GaF;lIf;:xivAxiH)}	pralaya{puM;5;eka(lI1;GaF;lIf;:xivAxiH)}	apAxAnam,7	saMhAra_se	@from @the @deluge	-	-	-	-
5	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,7	iva	@like	-	-	-	-
6	urvIm	-	-	urvI{swrI;2;eka}	urvI{swrI;2;eka}	upamAnam,5	BUmi	@the @earth	-	-	-	@Earth
7	(prawyuxXqwAM)	-	(-)	prawi-uxXqwA{swrI;2;eka(prawi-Xq1;kwa;XqF;:BvAxiH)}	prawi-uxXqwA{swrI;2;eka(prawi-Xq1;kwa;XqF;:BvAxiH)}	viSeRaNam,15	prawi-	@rescued	-	-	-	-
8	varRa-awyayena	-	varRAwyayena	varRa-awyaya{puM;3;eka}	varRa-awyaya{puM;3;eka}	karwA,13	vqxXi_se	@at @the @end @of @Rainy @season	-	-	-	-
9	rucam	-	rucamaBraGanAxivenxoH	ruc{swrI;2;eka}	ruc{swrI;2;eka}	upamAnam,11	prakASa_ko	@shine	-	-	-	-
10	aBra-GanAw	-	-	aBra-Gana{puM;5;eka}/Gana{napuM;5;eka}	aBra-Gana{puM;5;eka}	apAxAnam,13	aBra-xqDZa	@from @thick @clouds	-	-	-	-
11	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,13	iva	@like	-	-	-	-
12	inxoH	-	-	inxu{puM;5;eka}/inxu{puM;6;eka}	inxu{puM;6;eka}	RaRTIsambanXaH,9	canxramA_se	@Moon'@s	-	-	-	@Moon
13	(prawyuxXqwAM)	-	(-)	prawi-uxXqwA{swrI;2;eka(prawi-Xq1;kwa;XqF;:BvAxiH)}	prawi-uxXqwA{swrI;2;eka(prawi-Xq1;kwa;XqF;:BvAxiH)}	viSeRaNam,15	prawi-	@rescued	-	-	-	-
14	rAmeNa	-	rAmeNa	rAma{puM;3;eka}	rAma{puM;3;eka}	karwA,17	rAma_se	@from @SriRama	-	-	-	@Sri @Rama
15	mEWila-suwAm	-	mEWilasuwAm	mEWila-Ru2{karwari;lot;pra;xvi;parasmEpaxI;Ru;:axAxiH}/mEWila-suwA{swrI;2;eka(Ru3;kwa;RuF;:svAxiH)}/mEWila-suwA{swrI;2;eka(Su1;kwa;Su;:BvAxiH)}/mEWila-suwA{swrI;2;eka(Ru2;kwa;Ru;:axAxiH)}/suwA{swrI;2;eka}	mEWila-suwA{swrI;2;eka(mEWila-Ru2;kwa;Ru;:axAxiH)}	karma,20	mEWila-puwrI	@Sita, @daughter @of @MithilA	-	-	-	@Seeta
16	xaSa-kaNTa-kqcCrAw	-	xaSakaNTakqcCrAwprawyuxXqwAM	xaSa-kaNTa-kqcCra{puM;5;eka}/kqcCra{napuM;5;eka}	xaSa-kaNTa-kqcCra{napuM;5;eka}	apAxAnam,17	xaSa-galA-kaR_se	@from @the @clutches @of @the @ten @headed @Ravana	-	-	-	@Ravana
17	prawyuxXqwAM	-	-	prawi-uxXqwA{swrI;2;eka(prawi-Xq1;kwa;XqF;:BvAxiH)}	prawi-uxXqwA{swrI;2;eka(prawi-Xq1;kwa;XqF;:BvAxiH)}	viSeRaNam,15	prawi-	@rescued	-	-	-	-
18	XqwimawIM	-	XqwimawIM	Xqwi{mawup;swrI;2;eka}	Xqwi{mawup;swrI;2;eka}	viSeRaNam,15	lenA	@courageous	-	-	-	-
19	BarawaH	-	Barawo	Barawa{puM;1;eka}/Bq1{karwari;lat;pra;xvi;parasmEpaxI;BqF;:BvAxiH}/Baraw{puM;2;bahu}/Baraw{puM;5;eka}/Baraw{puM;6;eka}/Baraw{napuM;5;eka}/Baraw{napuM;6;eka}	Barawa{puM;1;eka}	karwA,20	Barawa_ne	@Bharata	-	-	-	@Bharata
20	vavanxe	-	vavanxe	vax2{karwari;lit;pra;eka;AwmanepaxI;vaxiz;:BvAxiH}/vax2{karwari;lit;u;eka;AwmanepaxI;vaxiz;:BvAxiH}/vax2{karmaNi;lit;pra;eka;AwmanepaxI;vaxiz;:BvAxiH}/vax2{karmaNi;lit;u;eka;AwmanepaxI;vaxiz;:BvAxiH}	vax2{karwari;lit;pra;eka;AwmanepaxI;vaxiz;:BvAxiH}	aBihiwa_karwA,19;sakarmaka	swuwi_kI	@Bowed @down	-	-	-	-
