@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wasmin	1	wasminhraxaH	wax{sarvanAma;napuM;7;eka}/wax{sarvanAma;puM;7;eka}	wax{sarvanAma;puM;7;eka}	karwA,2	usameM	-	-	-	-	-
2	sam-hiwa-mAwre	2	saMhiwamAwra	sam-XA1{kwa;duXAF;:juhowyAxiH-mAwq;swrI;4;eka}/sam-mAwq{puM;4;eka(mA1;wqc;mA;:axAxiH)}/sam-mAwq{napuM;4;eka(mA1;wqc;mA;:axAxiH)}/sam-mAwq{puM;4;eka(me1;wqc;mef;:BvAxiH)}/sam-mAwq{napuM;4;eka(me1;wqc;mef;:BvAxiH)}/sam-mAwq{puM;4;eka(mi1;wqc;dumiF;:svAxiH)}/sam-mAwq{napuM;4;eka(mi1;wqc;dumiF;:svAxiH)}/sam-mAwq{puM;4;eka(mA2;wqc;mAf;:juhowyAxiH)}/sam-mAwq{napuM;4;eka(mA2;wqc;mAf;:juhowyAxiH)}/sam-mAwq{puM;4;eka(mA3;wqc;mAf;:xivAxiH)}/sam-mAwq{napuM;4;eka(mA3;wqc;mAf;:xivAxiH)}/sam-mAwq{puM;4;eka(mI2;wqc;mIF;:kryAxiH)}/sam-mAwq{napuM;4;eka(mI2;wqc;mIF;:kryAxiH)}/mAwra{puM;7;eka}/mAwra{napuM;8;xvi}/mAwra{napuM;1;xvi}/mAwra{napuM;2;xvi}/mAwra{napuM;7;eka}/mAwrA{swrI;8;eka}/mAwrA{swrI;8;xvi}/mAwrA{swrI;1;xvi}/mAwrA{swrI;2;xvi}	sam-XA1{kwa;duXAF;:juhowyAxiH-mAwra;puM;7;eka}	BAvalakRaNasapwamI_samAnakAlaH,8	-	-	-	-	-	-
3	eva	3	eva	eva{avya}	eva{avya}	sambanXaH,2	hI	-	-	-	-	-
4	hraxaH	-	-	hraxa{puM;1;eka}	hraxa{puM;1;eka}	karwA,14	wAlAba	-	-	-	-	-
5	kRoBAw	4	kRoBAwsamAvixXawarafgahaswaH	kRoBa{puM;5;eka}	kRoBa{puM;5;eka}	hewuH,6	kRoBa_se	-	-	-	-	-
6	sama-A-vixXa-warafga-haswaH	-	-	sama-A-vyaX1{kwa;vyaXaz;:xivAxiH-warafga-haswa;puM;1;eka}	sama-A-vyaX1{kwa;vyaXaz;:xivAxiH-warafga-haswa;puM;1;eka}	karwqsamAnAXikaraNam,14	-	-	-	-	-	-
7	roXAMsi	5	roXAMsi	roXas{napuM;1;bahu}/roXas{napuM;2;bahu}/roXas{napuM;8;bahu}	roXas{napuM;2;bahu}	karma,8	wata	-	-	-	-	-
8	niGnan	6	niGnannavapAwamagnaH	niGnaw{puM;1;eka(han1;Sawq_lat;hanaz;:axAxiH)}	niGnaw{puM;1;eka(han1;Sawq_lat;hanaz;:axAxiH)}	varwamAnasamAnakAlaH,14	samUla_naRta_karawA_huA	-	-	-	-	-
9	ava-pAwa-magnaH	-	-	ava-pA2{kwa;pA;:axAxiH}/ava-magna{puM;1;eka(pE1;kwa;pE;:BvAxiH-masj1;kwa;tumasjoz;:wuxAxiH)}	ava-pA2{kwa;pA;:axAxiH-ava-magna;puM;1;eka	viSeRaNam,11	-	-	-	-	-	-
10	vanyaH	8	vanyaH	vanI{swrI;1;bahu}/vanI{swrI;8;bahu}	vanya{puM;1;eka}	viSeRaNam,11	jaMgaleM	-	-	-	-	-
11	karI	7	karIva	karin{puM;1;eka}	karin{puM;1;eka}	upamAnam,12	hAWI	-	-	-	-	-
12	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,4	jEse	-	-	-	-	-
13	paruRaM	9	paruRaM	paruRa{puM;2;eka}/paruRa{napuM;1;eka}/paruRa{napuM;2;eka}	paruRa{napuM;1;eka}	kriyAviSeRaNam,14	kaTora_ko	-	-	-	-	-
14	rarAsa	10	rarAsa	ras1{karwari;lit;pra;eka;parasmEpaxI;rasaz;:BvAxiH}/ras1{karwari;lit;u;eka;parasmEpaxI;rasaz;:BvAxiH}	ras1{karwari;lit;pra;eka;parasmEpaxI;rasaz;:BvAxiH}	aBihiwa_karwA,4	Sabxa_kiyA	-	-	-	-	-
