@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	(saH)	-	(-)	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,10	vaha	-	-	-	-	-
2	nIvAra-BAgaXeya-uciwEH	3	nIvAraBAgaXeyociwErmqgEH	nIvAra-BAgaXeya-uciwa{puM;3;bahu(nIvAra-BAgaXeya-uc1;kwa;ucaz;:xivAxiH)}/nIvAra-BAgaXeya-uciwa{napuM;3;bahu(uc1;kwa;ucaz;:xivAxiH)}	nIvAra-BAgaXeya-uciwa{napuM;3;bahu(nIvAra-BAgaXeya-uc1;kwa;ucaz;:xivAxiH)}	karaNam,8	nIvAra-BAgaXeya-uciwoM_se	-	-	-	-	-
3	utaja-xvAra-roXiBiH	-	-	utaja-xvAra-roXa{ka;puM;3;bahu}/roXa{ka;napuM;3;bahu}/utaja-xvAra-roXaka{puM;3;bahu(ruX1;Nvul;ruXizr;:ruXAxiH)}/utaja-xvAra-roXaka{napuM;3;bahu(ruX1;Nvul;ruXizr;:ruXAxiH)}	utaja-xvAra-roXin{puM;3;bahu}	karaNam,8	kutiyA-xvAra-	-	-	-	-	-
4	qRi-pawnInAm	-	-	qRi-pawnI{swrI;6;bahu}	qRi-pawnI{swrI;6;bahu}	RaRTIsambanXaH,5	qRi-pawniyoM_ke	-	-	-	-	-
5	apawyEH	2	apawyEriva	apawya{napuM;3;bahu}	apawya{napuM;3;bahu}	upamAnam,6	apawyoM_se	-	-	-	-	-
6	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,7	jEse	-	-	-	-	-
7	mqgEH	-	-	mqga{puM;3;bahu}	mqga{puM;3;bahu}	karaNam,8	hiranoM_se	-	-	-	-	-
8	AkIrNam	1	AkIrNamqRipawnInAmutajaxvAraroXiBiH	AkIrNa{napuM;1;eka}/AkIrNa{napuM;2;eka}	AkIrNa{napuM;2;eka(Af_kQ1;kwa;kQ;:wuxAxiH)}	viSeRaNam,9	biKarA_huvA	-	-	-	-	-
9	(ASramaM)	-	(-)	ASrama{puM;2;eka}/ASrama{napuM;1;eka}/ASrama{napuM;2;eka}	ASrama{napuM;2;eka}	karma,10	ASrama	-	-	-	-	-
10	(prApaw)	-	(-)	pra_Ap1{karwari;luf;pra;eka;parasmEpaxI;ApLz;:svAxiH}	pra_Ap1{karwari;luf;pra;eka;parasmEpaxI;ApLz;:svAxiH}	aBihiwa_karwA,1;sakarmaka	prApwa_huA	-	-	-	-	-
