@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	evaM	-	evaM	evam{avya}	evam{avya}	sambanXaH,3	EsA	-	-	-	-	-
2	wayA	-	wayA	wax{sarvanAma;swrI;3;eka}	wax{sarvanAma;swrI;3;eka}	karwA,3	usase	-	-	-	-	-
3	ukwe	-	ukwe	ukwi{swrI;8;eka}/ukwa{napuM;1;xvi(vac1;kwa;vacaz;:axAxiH)}/ukwa{napuM;2;xvi(vac1;kwa;vacaz;:axAxiH)}/ukwA{swrI;1;xvi(vac1;kwa;vacaz;:axAxiH)}/ukwA{swrI;2;xvi(vac1;kwa;vacaz;:axAxiH)}	ukwa{napuM;7;eka}	BAvalakRaNasapwamI_ananwarakAlaH,5	vacana	-	-	-	-	-
4	wam	-	wam	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,5	usako	-	-	-	-	-
5	avekRya	-	avekRya	IkR1{avya;lyap;IkRaz;:BvAxiH}	ava_IkR1{avya;lyap;IkRaz;:BvAxiH}	pUrvakAlaH,13	-	-	-	-	-	-
6	kiMciw	-	kiMciw	kiFciw{avya}/kiFciw{sarvanAma;napuM;1;eka}/kiFciw{sarvanAma;napuM;2;eka}	kiFciw{avya}	sambanXaH,7	-	-	-	-	-	-
7	visraMsi-xUrvA-afka-maXUka-mAlA	-	visraMsixUrvAfkamaXUkamAlA	visraMsi-xUrvA-afka-maXUka-mAlA{swrI;1;eka}	visraMsi-xUrvA-afka-maXUka-mAlA{swrI;1;eka}	viSeRaNam,8	visraMsi-xUrvA-aMka-muleTI-mAlA	-	-	-	-	-
8	wanvI	-	wanvI	wanvI{swrI;1;eka}	wanvI{swrI;1;eka}	karwA,13	sukumAra	-	-	-	-	-
9	enam	-	enam	ixam{sarvanAma;puM;2;eka}	ixam{sarvanAma;puM;2;eka}	karma,10	isako	-	-	-	-	-
10	aBARamANA	-	aBARamANA	aBARamANA}	a-BARamANA{swrI;1;eka}	varwamAnasamAnakAlaH,13	-	-	-	-	-	-
11	qju-praNAma-kriyayA	-	qjupraNAmakriyayA	qju-Nam1{GaF;Namaz;:BvAxiH-kriyA;swrI;3;eka}	qju-pra_Nam1{GaF;Namaz;:BvAxiH}-kriyA{swrI;3;eka}	hewuH,13	-	-	-	-	-	-
12	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,11	hI	-	-	-	-	-
13	prawyAxixeSa	-	prawyAxixeSa	prawi_Af_xiS1{karwari;lit;pra;eka;parasmEpaxI;xiSaz;:wuxAxiH}/prawi_Af_xiS1{karwari;lit;u;eka;parasmEpaxI;xiSaz;:wuxAxiH}	prawi_Af_xiS1{karwari;lit;pra;eka;parasmEpaxI;xiSaz;:wuxAxiH}	aBihiwa_karwA,8	prawi_Af_xiS1_pp_skyA	-	-	-	-	-
