@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saMruxXa -ceRtasya	-	saMruxXaceRtasya	saMruxXa-ceRta{puM;6;eka}/ceRta{napuM;6;eka}	saMruxXa;-ceRta{puM;6;eka}	RaRTIsambanXaH,5	ceRta_kA	-	-	-	-	-
2	mqga-inxra	-	mqgenxra	;mqga-inxra{puM;;8;;eka}	;mqga-inxra{puM;;8;;eka}	samboXyaH,10	-	@king @of @animals, @Lion	-	-	-	-
3	kAmam	-	kAmaM	kAmam{avya}/kAma;{puM;;2;;eka}/kAma{napuM;;1;;eka}/kAma{napuM;;2;;eka}	kAmam{avya}	viSeRaNam,4	-	-	-	-	-	-
4	hAsyam	-	hAsyaM	hAsya;{puM;2;eka}/hAsya;{napuM;1;eka}/hAsya{napuM;2;eka}/hAsya{puM;2;eka{kqxanwa}({kqw_XAwu;has1};Nyaw;hasez;BvAxiH)}/hAsya;{napuM;1;eka{kqxanwa}({kqw_XAwu;has1};Nyaw;hasez;BvAxiH)}/hAsya;{napuM;2;eka{kqxanwa}({kqw_XAwu;has1};Nyaw;hasez;BvAxiH)}	hAsya{napuM;2;eka{kqxanwa}({kqw_XAwu;has1};Nyaw;hasez;BvAxiH)}	karwqsamAnAXikaraNam,10	-	-	-	-	-	-
5	vacaH	vacaH-wax-yaw-aham	vacaswaxyaxaham	vacaH{napuM;2;eka}/vacaH{napuM;1;eka}/vaca{puM;1;eka}	vacaH{napuM;2;eka}	karwA,10	vacaH_ko	-	-	-	-	-
6	waw	-	waw	wax{sarvanAma;napuM;2;eka}/wax{sarvanAma;napuM;1;eka}	wax{sarvanAma;napuM;2;eka}	viSeRaNam,5	usako	-	-	-	niwya_sambanXaH,7	-
7	yaw	-	yaw	yax{sarvanAma;napuM;2;eka}/yax{sarvanAma;napuM;1;eka}	yax{sarvanAma;napuM;2;eka}	karma,9	-	-	-	-	-	-
8	aham	-	aham	asmax{sarvanAma;1;eka}	asmax{sarvanAma;1;eka}	karwA,9	mEM	-	-	-	-	-
9	vivakRuH	-	vivakRuH	vivikRuH{puM;;1;;eka}	vivikRuH{puM;;1;;eka}	-	-	-	-	-	-	-
10	(Bavew)	-	(Bavew)	"BU1{karwari;viXilif;pra;eka;parasmEpaxI{XAwuH BU};BvAxiH}
"	BU1{karwari;viXilif;pra;eka;parasmEpaxI{XAwuH BU};BvAxiH}	-	-	-	-	-	-	-
