@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	yaw	1	yawsa	yax{avya}	yax{sarvanAma;napuM;2;eka}	karmasamAnAXikaraNam,6	kyoMki	-	-	-	-	-
2	saH	-	-	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,6	usane	-	-	-	agnivarNaH	-
3	lagnasahakAram	2	lagnasahakAramAsavaM	lag-sahakAra{puM;2;eka}/sahakAra{napuM;2;eka}/sahakAra{napuM;1;eka}	lag-sahakAra{napuM;2;eka}	viSeRaNam,4	lag-sahakAra_ko	-	-	-	-	-
4	Asavam	-	-	Asava{puM;2;eka}	Asava{napuM;2;eka}	karma,6	arka	-	-	-	-	-
5	rakwapAtala-samAgamam	3	rakwapAtalasamAgamaM	raFj-pAtala-samAgama{puM;2;eka}	raFj-pAtala-samAgama{napuM;2;eka}	viSeRaNam,4	raFj-pAtala-milana	-	-	-	-	-
6	papO	4	papO	pA1{karwari;lit;pra;eka;parasmEpaxI;pA;:BvAxiH}/pA1{karwari;lit;u;eka;parasmEpaxI;pA;:BvAxiH}/pA2{karwari;lit;pra;eka;parasmEpaxI;pA;:axAxiH}/pA2{karwari;lit;u;eka;parasmEpaxI;pA;:axAxiH}	pA2{karwari;lit;pra;eka;parasmEpaxI;pA;:axAxiH}	aBihiwa_karwA,2;sakarmaka	X_pA2_pp_skyA	-	-	-	-	-
7	wena	5	wena	wax{sarvanAma;napuM;3;eka}/wax{sarvanAma;puM;3;eka}	wax{sarvanAma;puM;3;eka}	karaNam,13	usase	-	-	-	niwya_sambanXaH,1	-
8	wasya	6	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,11	usake	-	-	-	agnivarNasya	-
9	maXu-nirgamAw	7	maXunirgamAwkqSaSciwwayoniraBavawpunarnavaH	maXu-nirgama{puM;5;eka}	maXu-nirgama{puM;5;eka}	hewuH,13	maXu-nirgama_se	-	-	-	-	-
10	kqSaH	-	-	kqSa{puM;1;eka}	kqSa{puM;1;eka}	viSeRaNam,11	xurbala_ne	-	-	-	-	-
11	ciwwayoniH	-	-	ciw-yoni{puM;1;eka}	ciw-yoni{puM;1;eka}	karwA,13	ciw-	-	-	-	-	-
12	navaH	-	-	punaH-nava{puM;1;eka}	punaH-nava{puM;1;eka}	karwqsamAnAXikaraNam,13	punaH-nava	-	-	-	-	-
13	aBavaw	-	-	BU1{karwari;laf;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;laf;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,11	X_BU1_pp_skyA	-	-	-	-	-
14	punaH	-	-	punaH{avya}	punaH{avya}	kriyAviSeRaNam,13	Pira	-	-	-	-	-
