@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	enAm	-	enAm	ixam{sarvanAma;swrI;2;eka}	ixam{sarvanAma;swrI;2;eka}	karma,3	isako	-	-	-	-	-
2	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,1	Ora	-	-	-	-	-
3	jagAxa	-	jagAxa	gax1{karwari;lit;pra;eka;parasmEpaxI;gaxaz;:BvAxiH}/gax1{karwari;lit;u;eka;parasmEpaxI;gaxaz;:BvAxiH}	gax1{karwari;lit;pra;eka;parasmEpaxI;gaxaz;:BvAxiH}	-	spaRta_bolA	-	-	-	-	-
4	ayam	-	ayam	ixam{sarvanAma;puM;1;eka}/aya{puM;2;eka}	ixam{sarvanAma;puM;1;eka}	viSeRaNam,5	yaha	-	-	-	-	-
5	afga-nAWaH	-	afganAWaH	afga-nAWa{puM;1;eka}	afga-nAWa{puM;1;eka}	karwA,15	afga-nAWa	-	-	-	-	-
6	sura-afganA-prArWiwa-yOvana-SrIH	-	surAfganAprArWiwayOvanaSrIH	sura-afganA-arWa1{kwa;arWa;:curAxiH-yOvana-SrI;swrI;1;eka}/SrI{swrI;8;eka}	sura-afganA-pra_arWa1{kwa;arWa;:curAxiH-yOvana-SrI{swrI;1;eka}	karwqsamAnAXikaraNam,15	-	-	-	-	-	-
7	sUwra-kArEH	-	sUwrakArEH	sUwra-kAra{puM;3;bahu}/kAra{napuM;3;bahu}	sUwra-kAra{puM;3;bahu}	karaNam,8	sUwra-kAroM_se	-	-	-	-	-
8	vinIwa-nAgaH	-	vinIwanAgaH	NI1{kwa;NIF;:BvAxiH-nAga;puM;1;eka}	vi_NI1{kwa;NIF;:BvAxiH-nAga}{puM;1;eka}	karwqsamAnAXikaraNam,16	-	-	-	-	-	-
9	kila	-	kila	kila{avya}/kil1{karwari;lot;ma;eka;parasmEpaxI;kilaz;:wuxAxiH}	kila{avya}	sambanXaH,8	-	-	-	-	-	-
10	BUmi-gawaH	-	BUmigawaH	BUmi-gawa{puM;1;eka(BUmi-gam1;kwa;gamLz;:BvAxiH)}	BUmi-gawa{puM;1;eka(BUmi-gam1;kwa;gamLz;:BvAxiH)}	viSeRaNam,17	BUmi-gayA_huA	-	-	-	-	-
11	api	-	api	api{avya}	api{avya}	sambanXaH,10	BI	-	-	-	-	-
12	EnxraM	-	EnxraM	Enxra{puM;2;eka}/Enxra{napuM;1;eka}/Enxra{napuM;2;eka}	Enxra{napuM;2;eka}	viSeRaNam,13	Enxra_ko	-	-	-	-	-
13	paxaM	-	paxaM	pax{puM;2;eka}/paxa{napuM;1;eka}/paxa{napuM;2;eka}	paxa{napuM;2;eka}	karma,14	pEra_ko	-	-	-	-	-
14	Bufkwe	-	Bufkwe	Buj2{karwari;lat;pra;eka;AwmanepaxI;Bujaz;:ruXAxiH}	Buj2{karwari;lat;pra;eka;AwmanepaxI;Bujaz;:ruXAxiH}	aBihiwa_karwA,5;sakarmaka	KAwA_hE	-	-	-	-	-
15	(aswi)	-	(aswi)	as2{karwari;lat;pra;eka;parasmEpaxI;as;BvAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;as;BvAxiH}	aBihiwa_karwA,5;sakarmaka	-	-	-	-	-	-
16	(aswi)	-	(aswi)	as2{karwari;lat;pra;eka;parasmEpaxI;as;BvAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;as;BvAxiH}	aBihiwa_karwA,5;sakarmaka	-	-	-	-	-	-
17	(saH)	-	(saH)	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,14	-	-	-	-	-	-
