@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	yuvA	1	yuvA	yuvan{puM;1;eka}	yuvan{puM;1;eka}	viSeRaNam,10	yuvaka	-	-	-	-	-
2	yuga-vyAyAwa-bAhuH	2	yugavyAyawabAhuraMsalaH	yuga-vyAyAwa-bAhu{puM;1;eka}	yuga-vyAyAwa-bAhu{puM;1;eka}	viSeRaNam,10	yuga-yam-BujA	-	-	-	-	-
3	aMsalaH	-	-	aMsala{puM;1;eka}	aMsala{puM;1;eka}	viSeRaNam,10	motA	-	-	-	-	-
4	kapAta-vakRAH	3	kapAtavakRAH	kapAta-vakRas{puM;1;eka}	kapAta-vakRas{puM;1;eka}	viSeRaNam,10	kapa-Ata-vakRas	-	-	-	-	-
5	pariNaxXa-kaMXaraH	4	pariNaxXakaMXaraH	pariNaxXa-kanXara{puM;1;eka}	pariNaxXa-kanXara{puM;1;eka}	viSeRaNam,10	viSAla-kaMXe	-	-	-	-	-
7	vapuH-prakarRAw	-	-	vapuH-prakarRa{puM;5;eka}	vapuH-prakarRa{puM;5;eka}	apAxAnam,8	SreRTawA_se	-	-	-	-	-
8	ajayaw	-	-	ji1{karwari;laf;pra;eka;parasmEpaxI;ji;:BvAxiH}	ji1{karwari;laf;pra;eka;parasmEpaxI;ji;:BvAxiH}	aBihiwa_karwA,10;sakarmaka	SreRTa WA	-	-	-	-	-
9	gurum	-	-	guru{puM;2;eka}	guru{puM;2;eka}	karma,8	guru_se	-	-	-	-	-
10	raGuH	6	raGuswaWApi	raGu{puM;1;eka}	raGu{puM;1;eka}	karwA,8	raGu_ne	-	-	-	-	-
11	waWApi	-	-	waWApi{avya}	waWApi{avya}	anuyogI,8	Pira_BI	-	-	-	-	-
12	nIcEH	7	nIcErvinayAxaxqSyawa	nIcEH{avya}/nIca{puM 3 bahu}/nIca{napuM 3 bahu}	nIcEH{avya}	karma,14	nIce WA	-	-	-	-	-
13	vinayAx	-	-	vinaya{puM;5;eka}	vinaya{puM;5;eka}	hewuH,14	vinaya_se	-	-	-	-	-
14	axqSyawa	-	-	xqS1{karmaNi;laf;pra;eka;AwmanepaxI;xqSizr;:xivAxiH}	xqS1{karmaNi;laf;pra;eka;AwmanepaxI;xqSizr;:xivAxiH}	prawiyogI,11	xIKa padA	-	-	-	-	-
