@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	velA-anilAya	-	velAnilAya	velA-anila{puM;4;eka}	velA-anila{puM;4;eka}	prayojanam,2	samaya-vAyu_ko	@sea @shore @wind	-	-	-	-
2	prasqwAH	-	prasqwAH	pra_sq1{kwa;sq;:BvAxiHpra_sqwa;swrI;2;bahu}/pra_sq2{kwa;sq;:juhowyAxiHpra_sqwa;swrI;2;bahu}/pra_sq1{kwa;sq;:BvAxiHpra_sqwa;swrI;1;bahu}/pra_sq2{kwa;sq;:juhowyAxiHpra_sqwa;swrI;1;bahu}/pra_sq1{kwa;sq;:BvAxiHpra_sqwa;puM;1;bahu}/pra_sq2{kwa;sq;:juhowyAxiHpra_sqwa;puM;1;bahu}	pra_sq1{kwa;sq;:BvAxiHpra_sqwa;puM;1;bahu}	viSeRaNam,3	-	@came @out @of	-	-	-	-
3	BujafgAH	-	BujafgAH	Bujafga{puM;1;bahu}	Bujafga{puM;1;bahu}	karma,6	sAzpa	@snakes	-	-	-	-
4	mahA-Urmi-visPUrjaWu-nirviSeRAH	-	 mahormi	mahaw-Urmi-visPUrjaWu-nirviSeRa{puM;1;bahu}/nirviSeRa{swrI;2;bahu}/nirviSeRa{swrI;1;bahu}	mahaw-Urmi-visPUrjaWu-nirviSeRa{puM;1;bahu}	viSeRaNam,3	mahAn-Urmi_ko	@great @waves	-	-	-	-
5	sUrya-aMSu-samparka-vivqxXa-rAgEH	-	sUryAMSu	sUrya-aMSu-samparka-vivqxXa-rAga{napuM;3;eka}/{puM;3;eka}	sUrya-aMSu-samparka-vivqxXa-rAga{puM;3;eka}	viSeRaNam,8	sUrya-aMSu_ko	@sun @rays	-	-	-	-
6	vyajyanwe	-	vyajyanwe	vi_anj1{karmaNi;lat;pra;bahu;AwmanepaxI;anjUz;:ruXAxiH}	vi_anj1{karmaNi;lat;pra;bahu;AwmanepaxI;anjUz;:ruXAxiH}	aBihiwa_karwA,8	vi_anj1_ap_sk_jAwe_hEM	-	-	-	-	-
7	ewe	-	ewe	ewax{sarvanAma;puM;1;bahu}/{sarvanAma;napuM;2;xvi}/{sarvanAma;napuM;1;xvi}	ewax{sarvanAma;puM;1;bahu}	viSeRaNam,3	-	@these	-	-	maniBih	-
8	maNiBiH	-	maNiBiH	maNi{puM;3;bahu}	maNi{puM;3;bahu}	karwA,6	maNiyoM_se	@mani @gems	-	-	-	-
9	PaNa-sWEH	-	PaNasWEH	PaNa-sWa{puM;7;bahu}/sWa{napuM;3;bahu}	PaNa-sWa{puM;3;bahu}	viSeRaNam,8	PaNa-sWiwa_se	@on @snake @hood	-	-	-	-
