@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	asO	-	asO	axas{sarvanAma;puM;1;eka}/axas{sarvanAma;swrI;1;eka}/asi{puM;7;eka}/asi{swrI;7;eka}/asu{puM;7;eka}	axas{sarvanAma;puM;1;eka}	viSeRaNam,14	axas	-	-	-	-	-
2	puraskqwya	-	puraskqwya	kq3{avya;lyap;dukqF;:wanAxiH}	puras_kq3{avya;lyap;dukqF;:wanAxiH}	pUrvakAlaH,15	-	-	-	-	-	-
3	guruM	-	guruM	guru{puM;2;eka}	guru{puM;2;eka}	karma,2	guru_ko	-	-	-	-	-
4	paxAwiH	-	paxAwiH	paxAwi{puM;1;eka}/paxAwi{swrI;1;eka}	paxAwi{puM;1;eka}	viSeRaNam,14	pExala_sipAhI	-	-	-	-	-
5	paScAw-avasWApiwa-vAhinIkaH	-	paScAxavasWApiwavAhinIkaH	paScAw-avasWApiwa-vAhinI{ka;puM;1;eka}	paScAw-avasWApiwa-vAhinI{ka;puM;1;eka}	viSeRaNam,6	paScAw-avasWApiwa-vAhinI	-	-	-	-	-
6	(san)	-	(-)	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	varwamAnasamAnakAlaH,15	sajjana	-	-	-	-	-
7	vqxXEH	-	vqxXEramAwyEH	vqxXa{puM;3;bahu}/vqxXa{napuM;3;bahu}	vqxXa{puM;3;bahu}	viSeRaNam,8	vqxXoM_se	-	-	-	-	-
8	amAwyEH	-	-	amAwya{puM;3;bahu}	amAwya{puM;3;bahu}	sahArWaH,15	amAwyoM_se	-	-	-	-	-
9	saha	-	saha	saha{avya}	saha{avya}	sahArWa_xyowakaH,8	sAWa	-	-	-	-	-
10	cIra-vAsAH	-	cIravAsAH	cIra-vAsas{puM;1;eka}/vAsas{swrI;1;eka}/vAsa{swrI;2;bahu}/vAsa{swrI;1;bahu}/vAsa{swrI;2;bahu}/vAsa{swrI;1;bahu}/vAsa{swrI;2;bahu}/vAsa{swrI;1;bahu}	cIra-vAsas{puM;1;eka}	viSeRaNam,14	cIra-rahane	-	-	-	-	-
11	mAm	-	mAmarGyapANirBarawoZpyupEwi	asmax{sarvanAma;2;eka}	asmax{sarvanAma;2;eka}	karma,15	muJe	-	-	-	-	-
12	arGya-pANiH	-	-	arGya-pANi{puM;1;eka}	arGya-pANi{puM;1;eka}	viSeRaNam,13	arGya-hAWa	-	-	-	-	-
13	(san)	-	(-)	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	varwamAnasamAnakAlaH,15	sajjana	-	-	-	-	-
14	BarawaH	-	-	Barawa{puM;1;eka}/Bq1{karwari;lat;pra;xvi;parasmEpaxI;BqF;:BvAxiH}/Baraw{puM;2;bahu}/Baraw{puM;5;eka}/Baraw{puM;6;eka}/Baraw{napuM;5;eka}/Baraw{napuM;6;eka}	Barawa{puM;1;eka}	karwA,15	Barawa	-	-	-	-	-
15	aByupEwi	-	-	aBi_upa_i1{karwari;lat;pra;eka;parasmEpaxI;iN;:axAxiH}	aBi_upa_i1{karwari;lat;pra;eka;parasmEpaxI;iN;:axAxiH}	aBihiwa_karwA,14;sakarmaka	aBi_upa_i1_pp_skwA_hE	-	-	-	-	-
