@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	axXA	-	axXA	axXA{avya}	axXA{avya}	sambanXaH,4	sacamuca	-	-	-	-	-
2	Sriyam	-	Sriyam	SrI{swrI;2;eka}	SrI{swrI;2;eka}	karma,4	SrI_ko	-	-	-	-	-
3	pAliwa-saMgarAya	-	pAliwasaMgarAya	pAliwa{puM(pAl1;kwa;pAlaz;:curAxiH)}/pAliwa{napuM-safgara;puM;4;eka(pAl1;kwa;pAlaz;:curAxiH)}/safgara{puM;4;eka(gQ2;GaF;gQ;:kryAxiH)}/safgara{puM;4;eka(gQ1;GaF;gQ;:wuxAxiH)}	safgarapuM;4;eka(gQ1;GaF;gQ;:wuxAxiH)}	viSeRaNam,16	-	-	-	-	-	-
4	prawyarpayiRyawi	-	prawyarpayiRyawyanaGAM	prawi_q1{Nijanwa;karwari;lqt;pra;eka;parasmEpaxI;q;:BvAxiH}/prawi_q1{Nijanwa;karwari;lqt;pra;eka;parasmEpaxI;q;:BvAxiH}/prawi_q2{Nijanwa;karwari;lqt;pra;eka;parasmEpaxI;q;:juhowyAxiH}	prawi_q1{Nijanwa;karwari;lqt;pra;eka;parasmEpaxI;q;:BvAxiH}	aBihiwa_karwA,6;sakarmaka	-	-	-	-	-	-
5	anaGAm	-	-	anaGa{swrI;2;eka}	anaGa{swrI;2;eka}	viSeRaNam,2	anaGa_ko	-	-	-	-	-
6	saH	-	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,4	vaha	-	-	-	-	-
7	sAXuH	-	sAXuH	sAXu{puM;1;eka}	sAXu{puM;1;eka}	viSeRaNam,6	sAXu	-	-	-	-	-
8	hawvA	-	hawvA	han1{avya;kwvA;hanaz;:axAxiH}	han1{avya;kwvA;hanaz;:axAxiH}	pUrvakAlaH,4	-	-	-	-	-	-
9	nivqwwAya	-	nivqwwAya	ni_vqw1{kwa;vqwuz;:BvAxiHni_vqwwa;napuM;4;eka}/ni_vqw1{kwa;vqwuz;:BvAxiHni_vqwwa;puM;4;eka}	ni_vqw1{kwa;vqwuz;:BvAxiHni_vqwwa;napuM;4;eka	prayojanam,4	-	-	-	-	-	-
10	mqXe	-	mqXe	mqXa{napuM;1;xvi}/mqXa{napuM;2;xvi}/mqXa{napuM;8;xvi}/mqXa{napuM;7;eka}	mqXa{napuM;7;eka}	aXikaraNam,8	mqXa	-	-	-	-	-
11	Kara-AxIn	-	KarAxInsaMrakRiwAM	Kara-Axi{puM;2;bahu}	Kara-Axi{puM;2;bahu}	karma,8	Kala-paheloM_ko	-	-	-	-	-
12	saMrakRiwAm	-	-	sam_rakR1{kwa;rakRaz;:BvAxiHsam_rakRiwa;swrI;2;eka}/sam_rakR1{Nijanwa;kwa;rakRaz;:BvAxiHsam_rakRiwa;swrI;2;eka}	sam_rakR1{kwa;rakRaz;:BvAxiHsam_rakRiwa;swrI;2;eka}	viSeRaNam,13	-	-	-	-	-	-
13	wvAm	-	wvAmiva	yuRmax{sarvanAma;2;eka}	yuRmax{sarvanAma;2;eka}	upamAnam,14	wumheM	-	-	-	-	-
14	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,2	jEse	-	-	-	-	-
15	lakRmaNaH	-	lakRmaNaH	lakRmaNa{puM;1;eka}/lakRman{napuM;6;eka}/lakRman{napuM;5;eka}	lakRmaNa{puM;1;eka}	karwA,12	lakRmaNa	-	-	-	-	-
16	me	-	me	asmax{sarvanAma;6;eka}/asmax{sarvanAma;4;eka}	asmax{sarvanAma;4;eka}	prayojanam,8	merA	-	-	-	-	-
