@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	avakASaM	1	avakASaM	kAS1{avya;Namul;kASqz;:BvAxiH}/avakASa{puM;2;eka(kAS1;GaF;kASqz;:BvAxiH)}	avakASa{puM;2;eka(kAS1;GaF;kASqz;:BvAxiH)}	karma,6	avakASa	-	-	-	-	-
2	kila	2	kiloxanvAn	kila{avya}	kila{avya}	sambanXaH,6	kahawe	-	-	-	-	-
3	uxanvAn	-	-	uxanvaw{puM;1;eka}	uxanvaw{puM;1;eka}	karwA,6	uxanvaw	-	-	-	-	-
4	rAmAya	3	rAmAyAByarWiwo	rAma{puM;4;eka}	rAma{puM;4;eka}	sampraxAnam,6	rAma_ke_liye	-	-	-	-	-
5	aBi-arWiwaH	-	-	aBi-arWin{avya;wasil}/aBi-arWiwa{puM;1;eka(arWa1;kwa;arWa;:curAxiH)}	aBi-arWiwa{puM;1;eka(aBi-arWa1;kwa;arWa;:curAxiH)}	viSeRaNam,3	aBi-yAcanA_karane_vAle_ne	-	-	-	-	-
6	xaxO	4	xaxO	xaxa{puM;1;xvi}/xaxa{puM;2;xvi}/xA1{karwari;lit;pra;eka;parasmEpaxI;xAN;:BvAxiH}/xA1{karwari;lit;u;eka;parasmEpaxI;xAN;:BvAxiH}/xA3{karwari;lit;pra;eka;parasmEpaxI;duxAF;:juhowyAxiH}/xA3{karwari;lit;u;eka;parasmEpaxI;duxAF;:juhowyAxiH}/xA2{karwari;lit;pra;eka;parasmEpaxI;xAp;:axAxiH}/xA2{karwari;lit;u;eka;parasmEpaxI;xAp;:axAxiH}/xo1{karwari;lit;pra;eka;parasmEpaxI;xo;:xivAxiH}/xo1{karwari;lit;u;eka;parasmEpaxI;xo;:xivAxiH}/xE1{karwari;lit;pra;eka;parasmEpaxI;xEp;:BvAxiH}/xE1{karwari;lit;u;eka;parasmEpaxI;xEp;:BvAxiH}/xaxa{puM;8;xvi}	xA3{karwari;lit;pra;eka;parasmEpaxI;duxAF;:juhowyAxiH}	aBihiwa_karwA,3;sakarmaka	xiyA	-	-	-	-	-
7	apara-anwa-mahI-pAla-vyAjena	5	aparAnwamahIpAlavyAjena	apara-anwa-mahI-pAla-vyAja{puM;3;eka}/vyAja{napuM;3;eka}	apara-anwa-mahI-pAla-vyAja{napuM;3;eka}	karaNam,10	xUsarA-anwa-pqWvI-pAla-vyAja_se	-	-	-	-	-
8	raGave	6	raGave	raGu{puM;4;eka}	raGu{puM;4;eka}	sampraxAnam,10	raGu_ko	-	-	-	-	-
9	karam	7	karam	kara{puM;2;eka}	kara{puM;2;eka}	karma,10	hAWa_ko	-	-	-	-	-
10	(xaxO)	-	(-)	xaxa{puM;1;xvi}/xaxa{puM;2;xvi}/xA1{karwari;lit;pra;eka;parasmEpaxI;xAN;:BvAxiH}/xA1{karwari;lit;u;eka;parasmEpaxI;xAN;:BvAxiH}/xA3{karwari;lit;pra;eka;parasmEpaxI;duxAF;:juhowyAxiH}/xA3{karwari;lit;u;eka;parasmEpaxI;duxAF;:juhowyAxiH}/xA2{karwari;lit;pra;eka;parasmEpaxI;xAp;:axAxiH}/xA2{karwari;lit;u;eka;parasmEpaxI;xAp;:axAxiH}/xo1{karwari;lit;pra;eka;parasmEpaxI;xo;:xivAxiH}/xo1{karwari;lit;u;eka;parasmEpaxI;xo;:xivAxiH}/xE1{karwari;lit;pra;eka;parasmEpaxI;xEp;:BvAxiH}/xE1{karwari;lit;u;eka;parasmEpaxI;xEp;:BvAxiH}/xaxa{puM;8;xvi}	xA3{karwari;lit;pra;eka;parasmEpaxI;duxAF;:juhowyAxiH}	aBihiwa_karwA,11;sakarmaka	xiyA	-	-	-	-	-
11	(uxanvAn)	-	(-)	uxanvaw{puM;1;eka}	uxanvaw{puM;1;eka}	karwA,10	uxanvaw	-	-	-	-	-
