@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	1	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,4	vaha	-	-	-	-	-
2	hawvA	2	hawvA	han1{avya;kwvA;hanaz;:axAxiH}	han1{avya;kwvA;hanaz;:axAxiH}	pUrvakAlaH,13	mAra_kara	-	-	-	-	-
3	vAlinaM	3	vAlinaM	vAli{puM;2;eka}	vAli{puM;2;eka}	karma,2	vAli	-	-	-	-	 vAlinaM @is @not @recognized @by @the @tool. @I @changed @to vAlim
4	vIraH	4	vIraswawpaxe	vIra{puM;1;eka}	vIra{puM;1;eka}	karwA,13	vIra	-	-	-	-	-
5	waw-paxe	-	-	pax{puM;4;eka}/paxa{napuM;1;xvi}/paxa{napuM;2;xvi}/pAxa{puM;4;eka}/paxa{napuM;8;xvi}/paxa{napuM;7;eka}	paxa{napuM;7;eka}	aXikaraNam,13	pEra_meM	-	-	-	-	-
6	cira-kAfkRiwe	5	cirakAfkRiwe	cira-kAfkRin{wal;swrI;1;xvi}/kAfkRin{wal;swrI;2;xvi}/cira-kAfkRiwa{puM;7;eka(kAkR1;kwa;kAkRiz;:BvAxiH)}/cira-kAfkRiwa{napuM;1;xvi(kAkR1;kwa;kAkRiz;:BvAxiH)}/cira-kAfkRiwa{napuM;2;xvi(kAkR1;kwa;kAkRiz;:BvAxiH)}/cira-kAfkRiwa{napuM;7;eka(kAkR1;kwa;kAkRiz;:BvAxiH)}/cira-kAfkRiwA{swrI;1;xvi(kAkR1;kwa;kAkRiz;:BvAxiH)}/cira-kAfkRiwA{swrI;2;xvi(kAkR1;kwa;kAkRiz;:BvAxiH)}	cira-kAfkRiwa{napuM;7;eka(cira-kAkR1;kwa;kAkRiz;:BvAxiH)}	viSeRaNam,5	xIrGa-cAhe_hue	-	-	-	-	-
7	XAwoH	6	XAwoH	XAwu{puM;5;eka}/XAwu{puM;6;eka}	XAwu{puM;6;eka}	RaRTIsambanXaH,8	XAwu_ke	-	-	-	-	-
8	sWAne	7	sWAna	sWAne{avya}/sWAna{napuM;1;xvi}/sWAna{napuM;2;xvi}/sWAna{napuM;7;eka}	sWAna{napuM;7;eka}	aXikaraNam,9	sWAna_meM	-	-	-	-	-
9	(sam-ni-aveSayaw)	10	(saMnyaveSayaw)	sam-ni-viS1{Nijanwa;karwari;laf;pra;eka;parasmEpaxI;viSaz;:wuxAxiH}	sam-ni-viS1{Nijanwa;karwari;laf;pra;eka;parasmEpaxI;viSaz;:wuxAxiH}	upamAnam,11	anxara_praveSa_karAyA	-	-	-	-	-
10	AxeSam	8	ivAxeSaM	xiS1{avya;Namul;xiSaz;:wuxAxiH}	Af_xiS1{avya;Namul;xiSaz;:wuxAxiH}	karma,9	-	-	-	-	-	-
11	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,13	jEse	-	-	-	-	-
12	sugrIvam	9	sugrIvam	sugrIva{puM;2;eka}/sugrIva{napuM;1;eka}/sugrIva{napuM;2;eka}	sugrIva{napuM;2;eka}	karma,13	sugrIva_ko	-	-	-	-	-
13	sam-ni-aveSayaw	10	saMnyaveSayaw	sam-ni-viS1{Nijanwa;karwari;laf;pra;eka;parasmEpaxI;viSaz;:wuxAxiH}	sam-ni-viS1{Nijanwa;karwari;laf;pra;eka;parasmEpaxI;viSaz;:wuxAxiH}	aBihiwa_karwA,4;sakarmaka	anxara_praveSa_karAyA	-	-	-	-	-
