@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	kim	-	kim	kim{avya}/kim{sarvanAma;napuM;1;eka}/kim{sarvanAma;napuM;2;eka}	kim{sarvanAma;napuM;2;eka}	karwA,11	kyA	-	-	-	kim	-
2	awra	-	awra	awra{avya}	awra{avya}	xeSAXikaraNam,11	yahAz	-	-	-	-	-
3	ciwram	-	ciwram	ciwra{napuM;1;eka}/ciwra{napuM;2;eka}	ciwra{napuM;2;eka}	karwqsamAnAXikaraNam,11	ciwra	-	-	-	-	-
4	yaxi	-	yaxi	yaxi{avya}	yaxi{avya}	anuyogI,11	yaxi	-	-	-	-	-
5	kAmasUH	-	kAmasUH	kAmasU{puM;1;eka}	kAmasU{puM;1;eka}	karwqsamAnAXikaraNam,12	icCA_ko_pUrA_karane_vAlA	-	-	-	-	-
6	BUH	-	BUH	BU{swrI;1;eka}/BU{swrI;8;eka}/BU1{karwari;mA_luf;ma;eka;parasmEpaxI;BU;:BvAxiH}	BU{swrI;1;eka}	karwA,12	BU	-	-	-	-	BUmiH
7	vqwwe	-	vqwwe	vqwwapuM 7 eka{kqxanwa}({kqw_XAwu vqw1} kwa{XAwuH vqwuz} BvAxiH)	vqwwapuM 7 eka{kqxanwa}({kqw_XAwu vqw1} kwa{XAwuH vqwuz} BvAxiH)	aXikaraNam,8	aswiwva_se	-	-	-	-	-
8	sWiwasya	-	sWiwasya	sWiwa{puM;6;eka(RWA1;kwa;RWA;:BvAxiH)}/sWiwa{napuM;6;eka(RWA1;kwa;RWA;:BvAxiH)}	sWiwa{puM;6;eka(RWA1;kwa;RWA;:BvAxiH)}	viSeRaNam,10	rahane vAle	-	-	-	-	-
9	aXipaweH	-	aXipaweH	aXipawi{puM;5;eka}/aXipawi{puM;6;eka}	aXipawi{puM;6;eka}	RaRTIsambanXaH,6	aXipawi_se	-	-	-	-	rAjA
10	prajAnAm	-	prajAnAm	prajA{swrI;6;bahu}/pra-ja{napuM;6;bahu}	prajA{swrI;6;bahu}	RaRTIsambanXaH,9	prajA_kA	-	-	-	-	prajA
11	(aswi)	-	(aswi)	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,1	hE	-	-	-	-	-
12	(aswi)	-	(aswi)	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	prawiyogI,4	hE	-	-	-	-	-
