@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	BUyaH	-	BUyaswawo	BUyaH{avya}/BUyas{napuM;1;eka}/BUyas{napuM;2;eka}/BUyas{napuM;8;eka}	BUyaH{avya}	kriyAviSeRaNam,16	-	@Again	-	-	-	-
2	wawaH	-	-	wawaH{avya}	wawaH{avya}	kAlAXikaraNam,5	-	@after @that	-	-	-	@Sri @Rama
3	raGu-pawiH	-	raGupawirvilasawpawAkamaXyAswa	raGupawi{puM;1;eka}	raGupawi{puM;1;eka}	karwA,5	-	@Raghupati (@SriRama)	-	-	-	-
4	vilasaw-pawAkam	-	-	las1{Sawq_lat;lasaz;:BvAxiH-pawAkA;swrI;2;eka}	vi_las1{Sawq_lat;lasaz;:BvAxiH-pawAkA;swrI;2;eka}	viSeRaNam,9	-	@shining @banner	-	-	-	-
5	aXyAswa	-	-	aXi_As1{karwari;laf;pra;eka;AwmanepaxI;Asaz;:axAxiH}	aXi_As1{karwari;laf;pra;eka;AwmanepaxI;Asaz;:axAxiH}	aBihiwa_karwA,3;sakarmaka	-	@climbed	-	-	-	-
6	kAma-gawi	-	kAmagawi	kAmagawi{napuM;1;eka}/kAmagawi{napuM;2;eka}	kAmagawi{napuM;2;eka}	viSeRaNam,9	-	@moving @on @one'@s @own @accord	-	-	-	-
7	sa-avarajaH	-	sAvarajo	sAvara-ja{puM;1;eka}	sAvara-ja{puM;1;eka}	viSeRaNam,8	-	@with @younger @brother(@s)	-	-	-	-
8	(san)	-	(-)	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	varwamAnasamAnakAlaH,5	sajjana	-	-	-	-	-
9	vimAnam	-	vimAnam	vimAna{puM;2;eka}/vimAna{puM;2;eka(man1;GaF;manaz;:xivAxiH)}/vimAna{napuM;1;eka(mA1;lyut;mA;:axAxiH)}/vimAna{napuM;2;eka(mA1;lyut;mA;:axAxiH)}/vimAna{puM;2;eka(man2;GaF;manuz;:wanAxiH)}/vimAna{napuM;1;eka(mi1;lyut;dumiF;:svAxiH)}/vimAna{napuM;2;eka(mi1;lyut;dumiF;:svAxiH)}	vimAnanapuM;2;eka(mA1;lyut;mA;:axAxiH)	karma,5	-	@aircraft (@pushpaka @aircaft)	-	-	-	-
10	xoRAwanaM	-	xoRAwanaM	xoRAwana{puM;2;eka}/xoRAwana{napuM;1;eka}/xoRAwana{napuM;2;eka}	xoRAwana{avya}	kAlAXikaraNam,16	-	@evening (@dark)	-	-	-	-
11	buXa-bqhaspawi-yoga-xqSyaH	-	buXabqhaspawiyogaxqSyaswArApawiswaralavixyuxivABravqnxam 	buXa-bqhaspawi-yoga-xqSya{puM;1;eka(buXa-bqhaspawi-yoga-xqS1;yaw;xqSizr;:BvAxiH)}/buXa-bqhaspawi-yoga-xqSya{puM;1;eka(xqS1;Nyaw;xqSizr;:BvAxiH)}	buXa-bqhaspawi-yoga-xqSya{puM;1;eka(buXa-bqhaspawi-yoga-xqS1;yaw;xqSizr;:BvAxiH)}	viSeRaNam,12	-	@with @the @coming @together @of @Budha @and @Brihaspati	-	-	-	@Planets @Budha @and @Brihaspati 
12	wArA-pawiH	-	-	wArApawi{puM;1;eka}	wArApawi{puM;1;eka}	karwA,16	-	@king @of @stars (@Moon)	-	-	-	@Moon, @Lord @of @Stars
13	warala-vixyuw	-	-	warala-vixyuw{swrI;1;eka}/vixyuw{swrI;8;eka}	warala-vixyuw{napuM;2;eka}	viSeRaNam,15	-	@lightning	-	-	-	-
14	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,5	-	@like	-	-	-	-
15	aBra-vqnxam	-	-	aBra-vqnxa{puM;2;eka}/vqnxa{napuM;1;eka}/vqnxa{napuM;2;eka}	aBra-vqnxa{napuM;2;eka}	karma,16	-	@group @of @clouds	-	-	-	-
16	(aXyAswa)	-	(-)	aXi_As1{karwari;laf;pra;eka;AwmanepaxI;Asaz;:axAxiH}	aXi_As1{karwari;laf;pra;eka;AwmanepaxI;Asaz;:axAxiH}	upamAnam,14	-	@climbed	-	-	-	-
