@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	CAyA-maNdala-lakReNa	1	CAyAmaNdalalakReNa	CAyA-maNdala-lakRa{saMKyeyam;3;eka}/lakRa{puM;3;eka}/lakRa{napuM;3;eka}	CAyA-maNdala-lakRa{napuM;3;eka}	viSeRaNam,2	CAyA-maNdala-lakRa	-	-	-	-	-
2	paxma-AwapawreNa	6	paxmAwapawreNa	paxma-Awapawra{napuM;3;eka}	paxma-Awapawra{napuM;3;eka}	viSeRaNam,3	paxma-Awapawra_se	-	-	-	-	-
3	axqSyA	2	wamaxqSyA	axqSI{swrI;3;eka}	axqSI{swrI;3;eka}	karaNam,9	aMXI_se	-	-	-	-	-
4	kila	3	kila	kila{avya}/kil1{karwari;lot;ma;eka;parasmEpaxI;kilaz;:wuxAxiH}	kila{avya}	sambanXaH,3	-	-	-	-	-	-
5	svayam	4	svayam	svayam{avya}	svayam{avya}	kriyAviSeRaNam,3	Kuxa	-	-	-	-	-
6	paxmA	5	paxmA	paxmA{swrI;1;eka}	paxmA{swrI;1;eka}	karwA,9	paxmA_ne	-	-	-	-	-
7	sAmrAjya-xIkRiwam	8	sAmrAjyaxIkRiwam	sAmrAjya-xIkRiwa{puM;2;eka}/sAmrAjya-xIkRiwa{puM;2;eka(xIkR1;kwa;xIkRaz;:BvAxiH)}/sAmrAjya-xIkRiwa{napuM;1;eka(xIkR1;kwa;xIkRaz;:BvAxiH)}/sAmrAjya-xIkRiwa{napuM;2;eka(xIkR1;kwa;xIkRaz;:BvAxiH)}	sAmrAjya-xIkRiwa{puM;2;eka(sAmrAjya-xIkR1;kwa;xIkRaz;:BvAxiH)}	viSeRaNam,8	sAmrAjya-saMskAriwa	-	-	-	-	-
8	waM	-	-	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,9	vaha	-	-	-	-	-
9	Beje	7	Beje	Baj1{karwari;lit;pra;eka;AwmanepaxI;Bajaz;:BvAxiH}/Baj1{karwari;lit;u;eka;AwmanepaxI;Bajaz;:BvAxiH}/Baj1{karmaNi;lit;pra;eka;AwmanepaxI;Bajaz;:BvAxiH}/Baj1{karmaNi;lit;u;eka;AwmanepaxI;Bajaz;:BvAxiH}	Baj1{karwari;lit;pra;eka;AwmanepaxI;Bajaz;:BvAxiH}	aBihiwa_karwA,6;sakarmaka	Baj1_ap_skyA	-	-	-	-	-
