@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	mqga-vana-upagama-kRama-veRa-Bqw	1	mqgavanopagamakRamaveRaBqxvipulakaNTaniRakwaSarAsanaH	mqga-vana-upagama-kRama-veRa-Bqw{puM;1;eka}	mqga-vana-upagama-kRama-veRa-Bqw{puM;1;eka}	viSeRaNam,4	hirana-vana-upagama-yogya-veRa-Bqw-paryApwa-galA-saFj-bANa-Asana	-	-	-	-	-
2	vipula-kaNTa-niRakwa-Sara-AsanaH	-	-	vipula-kaNTa-saFj-Sara-Asana{puM;1;eka}	vipula-kaNTa-saFj-Sara-Asana{puM;1;eka}	viSeRaNam,4	-	-	-	-	-	-
3	nq-saviwA	-	-	nq-saviwq{puM;1;eka}	nq-saviwq{puM;1;eka}	viSeRaNam,4	manuRya-nara-sUrya	-	-	-	-	-
4	saH	3	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,9	usane	-	-	-	-	-
5	aSva-Kura-uxXawa-reNuBiH	-	-	aSva-Kura-han-reNu{napuM;3;bahu}	aSva-Kura-han-reNu{napuM;3;bahu}	karaNam,9	aSva-jAfgama_xravya-han-reNuoM_se	-	-	-	-	-
6	gaganam	2	gaganamaSvaKuroxXawareNuBirnqsaviwA 	gagana{napuM;2;eka}/gagana{napuM;1;eka}	gagana{napuM;2;eka}	karma,9	AkASa	-	-	-	-	-
7	viwAnam	4	viwAnamivAkarow 	viwAna{puM;2;eka}/viwAna{napuM;2;eka}/viwAna{napuM;1;eka}	viwAna{napuM;1;eka}	upamAnam,8	K.ZAlI	-	-	-	-	-
8	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,6	jEse	-	-	-	-	-
9	akarow	-	-	kq3{karwari;laf;pra;eka;parasmEpaxI;dukqF;:wanAxiH}	kq3{karwari;laf;pra;eka;parasmEpaxI;dukqF;:wanAxiH}	aBihiwa_karwA,4;sakarmaka	X_kq3_pp_skyA	-	-	-	-	-
