@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	aWa	-	aWAXiSiSye	aWa{avya}	aWa{avya}	sambanXaH,2	Ora	-	-	-	-	-
2	aXiSiSye	-	-	aXi_SI1{karwari;lit;pra;eka;AwmanepaxI;SIf;:axAxiH}/aXi_SI1{karwari;lit;u;eka;AwmanepaxI;SIf;:axAxiH}	aXi_SI1{karwari;lit;pra;eka;AwmanepaxI;SIf;:axAxiH}	aBihiwa_karwA,6;sakarmaka	soyA	-	-	-	-	-
3	prayawaH	-	prayawaH	pra_yam1{kwa;yamuz;:BvAxiHpra_yawa;puM;1;eka}/pra_yam2{kwa;yamaz;:BvAxiHpra_yawa;puM;1;eka}/pra_i1{Sawq_lat;iN;:axAxiHpra_yaw;napuM;6;eka}/pra_i1{Sawq_lat;iN;:axAxiHpra_yaw;napuM;5;eka}/pra_i1{Sawq_lat;iN;:axAxiHpra_yaw;puM;2;bahu}/pra_i1{Sawq_lat;iN;:axAxiHpra_yaw;puM;6;eka}/pra_i1{Sawq_lat;iN;:axAxiHpra_yaw;puM;5;eka}	pra_yam2{kwa;yamaz;:BvAxiHpra_yawa;puM;1;eka}	viSeRaNam,6	pra_yam2yA_huA	-	-	-	-	-
4	praxoRe	-	praxoRe	praxoRa{puM;7;eka}/praxoRa{puM;7;eka}/praxoRa{napuM;2;xvi}/praxoRa{napuM;1;xvi}/praxoRa{napuM;7;eka}/praxoRa{swrI;2;xvi}/praxoRa{swrI;1;xvi}	praxoRa{puM;7;eka}	aXikaraNam,3	praxoRa_meM	-	-	-	-	-
5	raWam	-	raWaM	raWa{puM;2;eka}	raWa{puM;2;eka}	karma,2	raWa	-	-	-	-	-
6	raGuH	-	raGuH	raGu{puM;1;eka}	raGu{puM;1;eka}	karwA,2	raGu	-	-	-	-	rAjA raGuH 
7	kalpiwa-Saswrawa-garBam	-	kalpiwaSaswrawagarBam	kLp-Saswra-garBa{puM;2;eka}	kLp-Saswra-garBa{puM;2;eka}	viSeRaNam,5	kLp-Saswra-garBa	-	-	-	-	-
8	sAmanwa-samBAvanayA	-	sAmanwasaMBAvanayEva	sAmanwa-samBAvana{swrI;3;eka}	sAmanwa-samBAvana{swrI;3;eka}	viSeRaNam,12	pad.ZosI-samBAvana	-	-	-	-	-
9	eva	-	-	eva{avya}	eva{avya}	sambanXaH,8	hI	-	-	-	-	-
10	XIraH	-	XIraH	XIra{puM;1;eka}/XIra{puM;1;eka}	XIra{puM;1;eka}	viSeRaNam,6	XIra	-	-	-	-	-
11	kElAsa-nAWam	-	kElAsanAWaM	kElAsa-nAWa{puM;2;eka}	kElAsa-nAWa{puM;2;eka}	karma,13	kElAsa-nAWa_ko	-	-	-	-	kuberaH
12	warasA	-	warasA	waras{napuM;3;eka}/waras{puM;3;eka}/waras{swrI;3;eka}	waras{swrI;3;eka}	hewuH,11	waras_se	-	-	-	-	-
13	jigIRuH	-	jigIRuH	jigIRu{puM;1;eka}/jigIRu{swrI;1;eka}	jigIRu{puM;1;eka}	viSeRaNam,6	-	-	-	-	-	-
