@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	1	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,15	usa	-	-	-	lakRmaNaH	-
2	nAxam	2	nAxam	nAxa{puM;2;eka}	nAxa{puM;2;eka}	sup_samucciwaH,4	nAxa_ko	-	-	-	-	-
3	meGa-nAxasya	3	meGanAxasya	meGanAxa{puM;6;eka}	meGanAxa{puM;6;eka}	RaRTIsambanXaH,2	meGanAxa_ke	-	-	-	-	-
4	XanuH	4	XanuScenxrAyuXapraBam	Xanus{puM;2;eka}	Xanus{napuM;2;eka}	karma,15	XanuR_ko	-	-	-	-	-
5	 ca	-	-	 ca	ca{avya}	sup_samuccayaxyowakaH,4	-	-	-	-	-	-
6	inxra-AyuXa-praBam	-	-	inxrAyuXa-praBa{puM;2;eka}/praBa{napuM;1;eka}/praBa{napuM;2;eka}	inxrAyuXa-praBa{puM;2;eka}	viSeRaNam,4	inxrAyuXaH-praBa	-	-	-	-	-
7	(paryaSeRayaw)	-	(-)	pari_SiRkarwari laf pra eka AwmanepaxI{XAwuH SiRaz} curAxiH	pari_SiRkarwari laf pra eka AwmanepaxI{XAwuH SiRaz} curAxiH	upamAnam,16	SeRa_raKA	-	-	-	-	-
8	meGasya	5	meGasyeva	meGa{puM;6;eka}	meGa{puM;6;eka}	RaRTIsambanXaH,9	meGa_kA	-	-	-	-	-
9	(nAxam)	2	(nAxam)	nAxa{puM;2;eka}	nAxa{puM;2;eka}	sup_samucciwaH,11	nAxa_ko	-	-	-	-	-
10	 (ca)	-	-	 ca	ca{avya}	sup_samuccayaxyowakaH,11	-	-	-	-	-	-
11	(inxra-AyuXa-praBam)	-	(-)	inxrAyuXa-praBa{puM;2;eka}/praBa{napuM;1;eka}/praBa{napuM;2;eka}	inxrAyuXa-praBa{puM;2;eka}	karma,7	inxrAyuXaH-praBa	-	-	-	-	-
12	Sarax-kAlaH	6	SarawkAlo	SarawkAla{puM;1;eka}	SarawkAla{puM;1;eka}	karwA,7	Saraw_qwu_ne	-	-	-	-	-
13	na	7	na	na{avya}	na{avya}	prawiReXaH,15	nahIM	-	-	-	-	-
14	kiFciw	8	kiFciwparyaSeRayaw	kiFciw avya;kiFciw sarvanAma napuM 1 eka kiFciw sarvanAma napuM 2 eka	kiFciw{avya}	kriyAviSeRaNam,15	-	-	-	-	-	-
15	paryaSeRayaw	-	-	pari_SiRkarwari laf pra eka AwmanepaxI{XAwuH SiRaz} curAxiH	pari_SiRkarwari laf pra eka AwmanepaxI{XAwuH SiRaz} curAxiH	aBihiwa_karwA,12;sakarmaka	SeRa_raKA	-	-	-	-	-
16	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,15	-	-	-	-	-	-
