@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wena	1	wenowwIrya	wax{sarvanAma;puM;3;eka}/wax{sarvanAma;napuM;3;eka}/wan1{karwari;lit;ma;bahu;parasmEpaxI;wanuz;:wanAxiH}	wax{sarvanAma;puM;3;eka}	viSeRaNam,2	usa	-	-	-	In Waw manner, by Waw impriviRex brixge	-
2	paWA	2	paWA	paWin{puM;3;eka}	paWin{puM;3;eka}	karaNam,3	rAswe_se	-	-	-	-	-
3	uwwIrya	-	-	wQ1{avya;lyap;wQ;:BvAxiH}	uw_wQ1{avya;lyap;wQ;:BvAxiH}	pUrvakAlaH,11	uwwara_xe_kara	-	-	-	-	-
4	pifgalEH	5	pifgalEH	pifgala{puM;3;bahu}/pifgala{napuM;3;bahu}	pifgala{puM;3;bahu}	viSeRaNam,9	pifgaloM_se	-	-	-	-	-
5	xviwIyam	6	xviwIyam	xviwIya{puM;2;eka}/xviwIya{napuM;1;eka}/xviwIya{napuM;2;eka}/xviwIya{puM;2;eka}/xviwIya{napuM;1;eka}/xviwIya{napuM;2;eka}	xviwIya{napuM;2;eka}	viSeRaNam,6	xUsarA	-	-	-	-	-
6	hema-prAkAraM	7	hemaprAkAraM	hema-prA-kAra{puM;2;eka}	hema-prA-kAra{puM;2;eka}	karma,7	sonA-pre_ko	-	-	-	-	-
7	kurvaxBiH	8	kurvaxBiriva	kurvaw{napuM;3;bahu(kq3;Sawq_lat;dukqF;:wanAxiH)}/kurvaw{puM;3;bahu(kq3;Sawq_lat;dukqF;:wanAxiH)}	kurvaw{puM;3;bahu(kq3;Sawq_lat;dukqF;:wanAxiH)}	upamAnam,8	karawe_hue	-	-	-	-	-
8	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,9	jEse	-	-	-	-	-
9	vAnarEH	9	vAnarEH	vAnara{puM;3;bahu}	vAnara{puM;3;bahu}	prayojyakarwA,11	banxaroM_se	-	-	-	-	-
10	lafkAM	3	lafkAM	lafkA{swrI;2;eka}	lafkA{swrI;2;eka}	karma,11	lafkA	-	-	-	ciwy/islanx	-
11	roXayAmAsa	4	roXayAmAsa	ruX1{Nijanwa;karwari;lit;pra;eka;parasmEpaxI;ruXizr;:ruXAxiH}/ruX1{Nijanwa;karwari;lit;pra;eka;AwmanepaxI;ruXizr;:ruXAxiH}/ruX1{Nijanwa;karwari;lit;u;eka;parasmEpaxI;ruXizr;:ruXAxiH}/ruX1{Nijanwa;karwari;lit;u;eka;AwmanepaxI;ruXizr;:ruXAxiH}/ruX1{Nijanwa;karwari;lit;ma;bahu;parasmEpaxI;ruXizr;:ruXAxiH}/ruX1{Nijanwa;karwari;lit;ma;bahu;AwmanepaxI;ruXizr;:ruXAxiH}	ruX1{Nijanwa;karwari;lit;pra;eka;AwmanepaxI;ruXizr;:ruXAxiH}	aBihiwa_karwA,9;sakarmaka	rukavAyA	-	-	-	-	-
