@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	pareRAm	-	pareRAm	para{sarvanAma;puM;6;bahu}/para{sarvanAma;napuM;6;bahu}	para{sarvanAma;napuM;6;bahu}	RaRTIsambanXaH,2	parake	-	-	-	-	-
2	aswra-vajrEH	-	aswra-vajrEH	aswra-vajra{puM;3;bahu}/vajra{napuM;3;bahu}	aswra-vajra{napuM;3;bahu}	karwA,3	aswra-vajroM_se	-	-	-	-	-
3	Canna-raWaH	-	Canna-raWaH	Canna-raWa{puM;1;eka}	Canna-raWa{puM;1;eka}	viSeRaNam,4	Canna-raWa	-	-	-	-	-
4	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,12	vaha	-	-	-	-	-
5	nihAra-magnaH	-	nihAra-magnaH	nihAra-magna{puM;1;eka(nihAra-masj1;kwa;tumasjoz;:wuxAxiH)}	nihAra-magna{puM;1;eka(nihAra-masj1;kwa;tumasjoz;:wuxAxiH)}	viSeRaNam,6	nihAra-magna	-	-	-	-	-
6	xina-pUrva-BAgaH	-	xina-pUrva-BAgaH	xina-pUrva-BAga{puM;1;eka}	xina-pUrva-BAga{puM;1;eka}	karwA,14	xina-pUrva-	-	-	-	-	-
7	kiFciw-prakASena	-	kiFciw-prakASena	kiFciw-prakASa{puM;3;eka}/prakASa{napuM;3;eka}	kiFciw-prakASa{puM;3;eka}	viSeRaNam,8	koI-prakASa	-	-	-	-	-
8	vivasvawA	-	vivasvawA	vivasvaw{puM;3;eka}	vivasvaw{puM;3;eka}	karaNam,14	sUrya_se	-	-	-	-	-
9	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,12	jEse	-	-	-	-	-
10	Xvaja-agra-mAwreNa	-	Xvaja-agra-mAwreNa	Xvaja-agra-mAwra{puM;3;eka}/mAwra{napuM;3;eka}	Xvaja-agra-mAwra{napuM;3;eka}	karaNam,12	Xvaja-Age-mAwra_ke_xvArA	-	-	-	-	-
11	lakRyaH	-	lakRyaH	lakRya{puM;1;eka(lakR1;yaw;lakRaz;:curAxiH)}/lakRya{puM;1;eka(lakR2;yaw;lakRaz;:curAxiH)}	lakRya{puM;1;eka(lakR2;yaw;lakRaz;:curAxiH)}	karwqsamAnAXikaraNam,12	-	-	-	-	-	-
12	baBUva	-	baBUva	BU1{karwari;lit;u;eka;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;ma;bahu;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,4	huA	-	-	-	-	-
13	(lakRyaH)	-	(lakRyaH)	lakRya{puM;1;eka(lakR1;yaw;lakRaz;:curAxiH)}/lakRya{puM;1;eka(lakR2;yaw;lakRaz;:curAxiH)}	lakRya{puM;1;eka(lakR2;yaw;lakRaz;:curAxiH)}	karwqsamAnAXikaraNam,14	-	-	-	-	-	-
14	(baBUva)	-	(baBUva)	BU1{karwari;lit;u;eka;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;ma;bahu;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	upamAnam,9	huA	-	-	-	-	-
