@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wasmE	1	wasmE	wax{sarvanAma;napuM;4;eka}/wax{sarvanAma;puM;4;eka}	wax{sarvanAma;puM;4;eka}	sampraxAnam,8	usa_ko	-	-	-	rAjA xilIpa ko	-
2	saByAH	2	saByAH	saBya{puM;1;bahu}/saBya{swrI;2;bahu}/saBya{swrI;1;bahu}	saBya{puM;1;bahu}	viSeRaNam,9	vinamra_ne,(suSIla, vinamra, SiRta(raGu* 1.55)(ku* 7.29))	@Persons @belonging @to @or @fit @for @an @assembly @or @court , @suitable @to @good @society , @courteous , @polite , @refined , @civilized 	-	-	-	-
3	saBAryAya	3	saBAryAya	saBArya{puM;4;eka}/saBArya{napuM;4;eka}	saBArya{puM;4;eka}	viSeRaNam,1	saBArya_ke_liye	@king @who @is @with @his @wife	-	-	-	-
4	gopwre	4	gopwre	gopwq{puM;4;eka}	gopwq{puM;4;eka}	viSeRaNam,1	gopwq_ke_liye, prarakRaka, saMXAraka ke_liye	@For @one @who @preserves @or @protects @or @defends @or @cherishes	-	-	-	-
5	gupwa-wama-inxriyAH	5	gupwawamenxriyAH	gupwa-wamaH-inxriya{puM;1;bahu}/inxriya{swrI;2;bahu}/inxriya{swrI;1;bahu}	gup-wama-inxriya{puM;1;bahu}	viSeRaNam,9	jFAnenxriyAz yA buxXInxriyAz - karmenxriyAz ke upara vijaya prApwa kiyA hE jisane	@The @person @who @has @controlled @his @organs @of @senses	-	-	-	-
6	arhaNAm	6	arhaNAmarhawe	arhaNA{swrI;2;eka}	arhaNA{swrI;2;eka}	karma,8	arhaNA_ko, pUjA, ArAXanA, sammAna, Axara waWA sammAna ke sAWa vyavahAra karanA,	@To @worship , @honour	-	-	-	-
7	arhawe	-	-	arhaw{napuM;4;eka(arh1;Sawq_lat;arhaz;:BvAxiH)}/arhaw{puM;4;eka(arh1;Sawq_lat;arhaz;:BvAxiH)}	arhaw{puM;4;eka(arh1;Sawq_lat;arhaz;:BvAxiH)}	viSeRaNam,1	yogya , aXikArI, pUjanIya_ke_liye	@For @person @with @authority @and @who @is @eligible	-	-	-	-
8	cakruH	7	cakrurmunayo	kq3{karwari;lit;pra;bahu;parasmEpaxI;dukqF;:wanAxiH}	kq3{karwari;lit;pra;bahu;parasmEpaxI;dukqF;:wanAxiH}	aBihiwa_karwA,9;sakarmaka	X_kq3_pp_skyA	@had @done	-	-	-	-
9	munayaH	-	-	muni{puM;1;bahu}/muni{swrI;1;bahu}	muni{puM;1;bahu}	karwA,8	muni, qRi, mahAwmA, sanwa, Bakwa, saMnyAsI,	@saint , @sage , @seer , @ascetic , @monk 	-	-	-	-
10	naya-cakRuRe	8	nayacakRuRe	naya-cakRus{puM;4;eka}/cakRus{swrI;4;eka}	naya-cakRus{puM;4;eka}	viSeRaNam,1	nIwi-cakRus, nEwikawA, nyAya, nyAyaparawA, npAyyawAcalawi kA pAlana karanevAlA	@noble & @righteous @man	-	-	-	-
