@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	weRAM	1	weRAM	wax{sarvanAma;puM;6;bahu}/wax{sarvanAma;napuM;6;bahu}	wax{sarvanAma;puM;6;bahu}	RaRTIsambanXaH,8	unake	-	-	-	wax{sarvanAma;puM;6;bahu}	 rAmalakRmaNaBarawaSawruGnAH
2	xvayoH	2	 xvayorxvayorEkyaM 	xvi{saMKyeyam;puM;6;xvi}/xvi{saMKyeyam;napuM;6;xvi}/xvi{saMKyeyam;swrI;6;xvi}/xvi{saMKyeyam;puM;7;xvi}/xvi{saMKyeyam;napuM;7;xvi}/xvi{saMKyeyam;swrI;7;xvi}	xvi{saMKyeyam;puM;6;xvi}	RaRTIsambanXaH,1	xo_ke	-	-	-	xvi{saMKyeyam;puM;6;xvi}	rAmalakRmaNayoH
3	xvayoH	-	-	xvi{saMKyeyam;puM;6;xvi}/xvi{saMKyeyam;napuM;6;xvi}/xvi{saMKyeyam;swrI;6;xvi}/xvi{saMKyeyam;puM;7;xvi}/xvi{saMKyeyam;napuM;7;xvi}/xvi{saMKyeyam;swrI;7;xvi}	xvi{saMKyeyam;puM;6;xvi}	RaRTIsambanXaH,1	xo_ke	-	-	-	xvi{saMKyeyam;puM;6;xvi}	BarawaSawruGnayoH
4	vAyu-viBAvasvoH	7	vAyurviBAvasvoryaWA 	vAyu-viBAvasu{puM;6;xvi}/viBAvasu{puM;7;xvi}	vAyu-viBAvasu{puM;6;xvi}	RaRTIsambanXaH,8	havA-sUrya_ke	-	-	-	-	-
5	yaWA	-	-	yaWA{avya}	yaWA{avya}	sambanXaH,11	jEse	-	-	-	-	-
6	canxra-samuxrayoH	8	canxrasamuxrayoH	canxra-samuxra{napuM;6;xvi}/samuxra{napuM;7;xvi}/samuxra{puM;6;xvi}/samuxra{puM;7;xvi}/samuxrA{swrI;6;xvi}/samuxrA{swrI;7;xvi}	canxra-samuxra{puM;6;xvi}	RaRTIsambanXaH,8	canxra-samuxra_meM	-	-	-	-	-
7	yaWA	6	yaWA	yaWA{avya}	yaWA{avya}	sambanXaH,11	jEse	-	-	-	-	-
8	EkyaM	-	EkyaM (xvayorxvayorEkyaM )	Ekya{napuM;1;eka}/Ekya{napuM;2;eka}	Ekya{napuM;1;eka}	karwA,11	Ekya_ne	-	-	-	-	-
9	kaxAcana	5	kaxAcana	kaxAcana{avya}	kaxAcana{avya}	kAlAXikaraNam,11	kisI_samaya	-	-	-	-	-
10	na	4	na	na{avya}	na{avya}	prawiReXaH,11	nahIM	-	-	-	-	-
11	biBixe	3	biBixe	Bix1{karwari;lit;pra;eka;AwmanepaxI;Bixizr;:ruXAxiH}/Bix1{karwari;lit;u;eka;AwmanepaxI;Bixizr;:ruXAxiH}	Bix1{karwari;lit;pra;eka;AwmanepaxI;Bixizr;:ruXAxiH}	aBihiwa_karwA,8	cIrA	-	-	-	-	-
