@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	aWa	1	aWopanIwaM	aWa{avya}	aWa{avya}	sambanXaH,5	Ora	-	-	-	-	-
2	upanIwam	-	-	upanIwa{puM;2;eka{kqxanwa}({kqw_XAwu NI1} kwa{XAwuH NIF} BvAxiH)}/upanIwa{napuM;1;eka{kqxanwa}({kqw_XAwu NI1} kwa{XAwuH NIF} BvAxiH)}/upanIwa{napuM;2;eka{kqxanwa}({kqw_XAwu NI1} kwa{XAwuH NIF} BvAxiH)}	upanIwa{puM;2;eka{kqxanwa}({kqw_XAwu NI1} kwa{XAwuH NIF} BvAxiH)}	viSeRaNam,6	lagAyA_	-	-	-	-	-
3	viXivaw	2	viXivaxvipaSciwo	viXi{avya;vaw}	viXi{avya;vaw}	kriyAviSeRaNam,2	viXi_vaw	-	-	-	-	-
4	vipaSciwaH	-	-	vipaSciw{puM;1;bahu}/vipaSciw{puM;2;bahu}/vipaSciw{puM;5;eka}/vipaSciw{puM;6;eka}/vipaSciw{napuM;5;eka}/vipaSciw{napuM;6;eka}/vipaSciw{puM;8;bahu}	vipaSciw{puM;1;bahu}	viSeRaNam,8	vixvAnoM_ne	-	-	-	-	-
5	vininyuH	3	vininyurena	vi_NI1{karwari;lit;pra;bahu;parasmEpaxI;NIF;:BvAxiH}	vi_NI1{karwari;lit;pra;bahu;parasmEpaxI;NIF;:BvAxiH}	viSeRaNam,8	vi_NI1_pp_skyA	-	-	-	-	-
6	enam	-	-	ixam{sarvanAma;puM;2;eka}	ixam{sarvanAma;puM;2;eka}	karma,5	ise	-	-	-	-	-
7	gurU-priyam	5	gurUpriyam	gurU-priya{puM;2;eka}/priya{napuM;1;eka}/priya{napuM;2;eka}	gurU-priya{napuM;1;eka}	viSeRaNam,6	gurUn-priya	-	-	-	-	-
8	guravaH	4	guravo	guru{puM;1;bahu}	guru{puM;1;bahu}	karwA,11	guruoM_ne	-	-	-	-	-
9	avanXya-yawnAH	6	avanXyayawnASca	avanXya-yawna{puM;1;bahu}/yawna{puM;8;bahu}	avanXya-yawna{puM;1 ;bahu}	karwqsamAnAXikaraNam,11	avanXya-yawnA	-	-	-	-	-
10	ca	-	-	ca{avya}	ca{avya}	sambanXaH,11	BI	-	-	-	-	-
11	baBUvuH	7	baBUvurawra	BU1{karwari;lit;pra;bahu;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;lit;pra;bahu;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,8	huI	-	-	-	-	-
12	awra	-	-	awra{avya}	awra{avya}	xeSAXikaraNam,11	yahAz	-	-	-	-	-
