@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	ewe	1	ewe	ewax{sarvanAma;puM;1;bahu}/ewax{sarvanAma;napuM;1;xvi}/ewax{sarvanAma;napuM;2;xvi}/ewax{sarvanAma;swrI;1;xvi}/ewax{sarvanAma;swrI;2;xvi}	ewax{sarvanAma;puM;1;bahu}	viSeRaNam,2	saba	@us(@all)	-	-	-	-
2	vayaM	2	vayaM	asmax{sarvanAma;1;bahu}	asmax{sarvanAma;1;bahu}	karwA,9	hama	@We	-	-	-	-
3	sEkawa-Binna-Sukwi-paryaswa-mukwA-patalaM	3	sEkawaBinnaSukwiparyaswamukwApatalaM	sEkawa-Binna-Sukwi-as3{kwa;asuz;:xivAxiH-mruc1;kwa;mrucuz;:BvAxiH}/muc2{kwa;mucLz;:wuxAxiH-patala;puM;2;eka}/patala{napuM;1;eka}/patala{napuM;2;eka}	sEkawa-Binna-Sukwi-patala{napuM;2;eka}	viSeRaNam,6	jahAM ki bAlU para PUtI huI sIpoM se nikale mowI vikare pade hE	@heaps @of @pearls @are @lying @scatered @thrown @from @oysters @that @opened @their @shells @on @the @strand	-	-	rewayukwa-Binna-sIpI-patala	-
4	Pala-Avarjiwa-pUga-mAlam	8	PalaAvarjiwapUgamAlam	Pala-Avarjiwa-pUga-mAla{puM;2;eka}/mAla{napuM;1;eka}/mAla{napuM;2;eka}	Pala-Avarjiwa-pUga-mAla{napuM;2;eka}	viSeRaNam,6	(Ora) PaloM ke BAra se supArI ke vqkRoM kI SreNI JukI huI hEM	@the @rows @of @betel @nut @trees @are @bent @down @under @the @weight @of @their @fruits	-	-	Pala-Avarjiwa-pUga-mExAna	-
5	payoXeH	4	 payoXeH	payoXi{puM;5;eka}/payoXi{puM;6;eka}	payoXi{puM;6;eka}	RaRTIsambanXaH,6	sAgara ke	@of @the @ocean	-	-	samuxra_ke	-
6	kUlaM	-	-	kUla{napuM;1;eka}/kUla{napuM;2;eka}	kUla{napuM;2;eka}	karma,9	isa kinAre	@this @shore 	-	-	kinAre_ke	-
7	vimAna-vegAw	7	vimAnavegAwkUlaM	vimAna-vega{puM;5;eka}/vega{napuM;5;eka}	vimAna-vega{puM;5;eka}	hewuH,9	vimAna kI gawi ke kAraNa	@due @the @speed @of @the @celestial @car	-	-	-	-
8	muhUrweNa	6	muhUrweNa	muhUrwa{puM;3;eka}	muhUrwa{puM;3;eka}	kriyAviSeRaNam,9	kRaNa meM hI	@in @no @time	-	-	-	-
9	prApwAH	5	prApwAH	prApwa{puM;1;bahu(Ap1;kwa;ApLz;:svAxiH)}/prApwA{swrI;1;bahu(Ap1;kwa;ApLz;:svAxiH)}/prApwA{swrI;2;bahu(Ap1;kwa;ApLz;:svAxiH)}	prApwA{swrI;1;bahu(Ap1;kwa;ApLz;:svAxiH)}	aBihiwa_karwA,2	pahuzce	@reached	-	-	-	-
