@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	praWiwa-anvayena	4	-	praWiwa-anvaya{puM;3;eka}	praWiwa-anvaya{puM;3;eka}	viSeRaNam,2	praXiwa-	-	-	-	-	-
2	wena	1	wenAvawIrya	wax{sarvanAma;puM;3;eka}/wax{sarvanAma;napuM;3;eka}/wan1{karwari;lit;ma;bahu;parasmEpaxI;wanuz;:wanAxiH}	wax{sarvanAma;napuM;3;eka}	karwA,4	usase	-	-	-	-	-
3	wuragAw	3	wuragAw	wuraga{puM;5;eka}	wuraga{puM;5;eka}	apAxAnam,4	Gode_se	-	-	-	-	-
4	avawIrya	-	-	ava_wQ1{avya;lyap;wQ;:BvAxiH}	ava_wQ1{avya;lyap;wQ;:BvAxiH}	pUrvakAlaH,14	uwara_kara	-	-	-	-	-
5	jalakumBa-niRaNNa-xehaH	7	-	jalakumBa-niRaNNa-xeha{puM;1;eka(Rax1{kwa;RaxLz;:BvAxiH)}	jalakumBa-niRaNNa-xeha{puM;1;eka(Rax1{kwa;RaxLz;:BvAxiH)}	viSeRaNam,7	-	-	-	-	-	-
6	pqRta-anvayaH	5	-	pqRta-anvaya{puM;1;eka(praC1{kwa;praCaz;:wuxAxiH)}/pqR1{kwa;pqRuz;:BvAxiH-anvaya;puM;1;eka}	pqRta-anvaya{puM;1;eka(praC1{kwa;praCaz;:wuxAxiH)}	viSeRaNam,7	-	-	-	-	-	-
7	saH	6	-	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,14	-	-	-	-	-	-
8	wasmE	8	-	wax{sarvanAma;puM;4;eka}/wax{sarvanAma;napuM;4;eka}	wax{sarvanAma;puM;4;eka}	sampraxAnam,14	usako	-	-	-	-	-
9	sKalaxBiH	11	sKalaxBirAwmAnA_makRarapaxEH	sKalaBxiH{puM;3;bahu}	sKalaBxiH{puM;3;bahu}	viSeRaNam,10	-	-	-	-	-	-
10	akRara-paxEH	-	-	akRara-paxa{napuM;3;bahu}/paxa{puM;3;bahu}	akRara-paxa{puM;3;bahu}	karaNam,14	akRara-paxoM_se	-	-	-	-	-
11	AwmAnam	-	-	Awman{puM;2;eka}	Awman{puM;2;eka}	karma,14	AwmA	-	-	-	-	-
12	xvija-iwaraM	9	-	xvija-iwara{puM;2;eka}	xvija-iwara{puM;2;eka}	viSeRaNam,13	brAhmaNa-iwara	-	-	-	-	-
13	wapasvi-suwam	10	-	wapasvi-Ru2{karwari;lot;ma;xvi;parasmEpaxI;Ru;:axAxiH}/wapasvi-suwa{puM;2;eka(Ru3;kwa;RuF;:svAxiH)}/wapasvi-suwa{napuM;1;eka(Ru3;kwa;RuF;:svAxiH)}/wapasvi-suwa{napuM;2;eka(Ru3;kwa;RuF;:svAxiH)}/wapasvi-suwa{puM;2;eka(Su1;kwa;Su;:BvAxiH)}/wapasvi-suwa{napuM;1;eka(Su1;kwa;Su;:BvAxiH)}/wapasvi-suwa{napuM;2;eka(Su1;kwa;Su;:BvAxiH)}/wapasvi-suwa{puM;2;eka(Ru2;kwa;Ru;:axAxiH)}/wapasvi-suwa{napuM;1;eka(Ru2;kwa;Ru;:axAxiH)}/wapasvi-suwa{napuM;2;eka(Ru2;kwa;Ru;:axAxiH)}/suwa{puM;2;eka}	wapasvi-suwa{puM;2;eka}	karmasamAnAXikaraNam,14	wapasvi-ud@ZelA_gayA	-	-	-	-	-
14	kaWayAm-baBUva	14	kaWayAm-baBUva	kaWayAm-BU1{karwari;lit;u;eka;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;ma;bahu;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	kaWayAm-BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,7;sakarmaka	huA	-	-	-	-	-
