@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	raGuH	3	raGurapyavekRya	raGu{puM;1;eka}	raGu{puM;1;eka}	karwA,9	raGu_ne	-	-	-	-	mahA rAjA raXuH
2	api	4	-	api{avya}	api{avya}	sambanXaH,1	BI	-	-	-	-	-
3	gAM	1	gAmAwwasArAM	go{puM;2;eka}/go{swrI;2;eka}	go{swrI;2;eka}	karma,5	gAya	-	-	-	-	-
4	AwwasArAM	2	-	Awwa-sArA{swrI;2;eka}	Awwa-sArA{swrI;2;eka}	karmasamAnAXikaraNam,5	KAye	-	-	-	-	-
5	avekRya	5	-	IkR1{avya;lyap;IkRaz;:BvAxiH}	ava_IkR1{avya;lyap;IkRaz;:BvAxiH}	pUrvakAlaH,9	xeKa_kara	-	-	-	-	-
6	kuberAw	9	kuberAw	kubera{puM;5;eka}	kubera{puM;5;eka}	apAxAnam,8	kubera_se	-	-	-	-	-
7	arWaM	7	-	arWa{puM;2;eka}/arWa{napuM;1;eka}/arWa{napuM;2;eka}	arWa{napuM;2;eka}	karma,8	arWa	-	-	-	-	-
8	niRkraRtum	6	niRkraRtumarWaM	ni_kqR1{avya;wumun;kqRaz;:BvAxiH}/ni_kqR2{avya;wumun;kqRaz;:wuxAxiH}	ni_kqR1{avya;wumun;kqRaz;:BvAxiH}	prayojanam,9	prApwa_hone~ke_liye	-	-	-	-	-
9	cakame	8	cakame	kam1{karwari;lit;pra;eka;AwmanepaxI;kamuz;:BvAxiH}/kam1{karwari;lit;u;eka;AwmanepaxI;kamuz;:BvAxiH}	kam1{karwari;lit;pra;eka;AwmanepaxI;kamuz;:BvAxiH}	aBihiwa_karwA,1;sakarmaka	cAhA	-	-	-	-	-
