@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	pArSva-xrumAH	-	pArSvaxrumAH	pArSva-xruma{puM;1;bahu}/xruma{puM;8;bahu}/xrumA{swrI;8;bahu}/xrumA{swrI;1;bahu}/xrumA{swrI;2;bahu}	pArSva-xrumA{swrI;1;bahu}	karwA,8	pAsa-xrumAyeM	-	-	-	-	-
2	visqRta-pArSva-anucarasya	-	visqRtapArSvAnucarasya	visqRta-pArSva-anucara{napuM;6;eka}/anucara{puM;6;eka}	visqRta-pArSva-anucara{puM;6;eka}	RaRTIsambanXaH,4	visqRtaH-pAsa-sevaka_ke	-	-	-	-	-
3	pASaBqwA	-	pASaBqwA	pASaBqw{puM;3;eka}	pASaBqw{puM;3;eka}	sanxarBa_binxuH,9	pASaBqw_se	-	-	-	-	-
4	wasya	-	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;napuM;6;eka}	RaRTIsambanXaH,1	usake	-	-	-	-	-
5	unmaxAnAM	-	unmaxAnAM	unmaxa{puM;6;bahu}/unmaxA{swrI;6;bahu}	unmaxa{puM;6;bahu}	RaRTIsambanXaH,6	unmaxoM_ke	-	-	-	-	-
6	vayasAM	-	vayasAM	vayas{napuM;6;bahu}	vayas{napuM;6;bahu}	RaRTIsambanXaH,7	Ayu_ke	-	-	-	-	-
7	virAvEH	-	virAvEH	virAva{puM;3;bahu}	virAva{puM;3;bahu}	hewuH,8	kolAhala_se	-	-	-	-	-
8	uxIrayAmAsuH	-	uxIrayAmAsuH	uw_Ir2{karwari;lit;pra;bahu;parasmEpaxI;Iraz;:curAxiH}	uw_Ir2{karwari;lit;pra;bahu;parasmEpaxI;Iraz;:curAxiH}	aBihiwa_karwA,1;akarmakaH	bolIM	-	-	-	-	-
9	samasya	-	samasya	sam_As1{avya lyap{XAwuH Asaz} axAxiH{kqxanwa}}/sam_as3{avya lyap{XAwuH asuz} xivAxiH{kqxanwa}}/sam_as1{avya lyap{XAwuH asaz} BvAxiH{kqxanwa}}/sam_as2{avya lyap{XAwuH asaz} axAxiH{kqxanwa}}/{sama;puM;6;eka}/sama{napuM;6;eka}/sama{sarvanAma;puM;6;eka}/sama{sarvanAma;napuM;6;eka}/sam_as{karwari lot ma eka parasmEpaxI{XAwuH asuz} xivAxiH}	sama{sarvanAma;puM;6;eka}	RaRTIsambanXaH,4	-	-	-	-	-	-
10	Aloka-Sabxam	-	AlokaSabxam	Aloka-Sabxa{puM;2;eka}	Aloka-Sabxa{puM;2;eka}	upamAnam,7	-	-	-	-	-	-
11	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,10	-	-	-	-	-	-
