@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wasyAH	1	wasyAH	wax{sarvanAma;swrI;6;eka}/wax{sarvanAma;swrI;5;eka}/was1{karwari;ASIrlif;ma;eka;parasmEpaxI;wasuz;:xivAxiH}	wax{sarvanAma;swrI;6;eka}	RaRTIsambanXaH,6	usake	-	-	-	XenvAH	nanxinyAH 
2	Kura-nyAsa-paviwra-pAMsum	2	KuranyAsapaviwrapAMsumapAMsulAnAM	Kura-nyAsa-paviwra-pAMsu{puM;2;eka}	Kura-nyAsa-paviwra-pAMsu{puM;2;eka}	viSeRaNam,6	jAfgama_xravya-Xarohara-paviwra-pAMsu	-	-	-	-	-
3	a-pAMsulAnAm	-	-	a-pAMsula{puM;6;bahu}/pAMsula{napuM;6;bahu}/pAMsulA{swrI;6;bahu}	a-pAMsulA{swrI;6;bahu}	RaRTIsambanXaH,4	a-pAMsulAoM_kI	-	-	-	-	-
4	Xuri	3	Xuri	Xur{swrI;7;eka}	Xur{swrI;7;eka}	aXikaraNam,5	Xur_meM	-	-	-	-	-
5	kIrwanIyA	4	kIrwanIyA	kIrwanIyA{swrI;1;eka(kQw1;anIyar;kQwaz;:curAxiH)}	kIrwanIyA{swrI;1;eka(kQw1;anIyar;kQwaz;:curAxiH)}	viSeRaNam,7	prasaxXi_karanA	-	-	-	-	-
6	mArgam	5	mArgaM	mArga{puM;2;eka}	mArga{puM;2;eka}	karma,12	mArga_kA	-	-	-	-	-
7	manuRya-ISvara-Xarma-pawnI	6	manuRyeSvaraXarmapawnI	manuRya-ISvara-Xarma-pawnI{swrI;1;eka}	manuRya-ISvara-Xarma-pawnI{swrI;1;eka}	karwA,12	manuRya-ISvara-Xarma-pawnI	-	-	-	-	suxakRiNA
8	SruweH	7	SruwerivArWaM	Sruwi{swrI;5;eka}/Sruwi{swrI;6;eka}	Sruwi{swrI;6;eka}	RaRTIsambanXaH,10	Sruwi_ke	-	-	-	-	-
9	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,12	jEse	-	-	-	-	-
10	arWam	-	-	arWa{puM;2;eka}/arWa{napuM;1;eka}/arWa{napuM;2;eka}	arWa{napuM;2;eka}	karma,13	arWa_ne	-	-	-	-	-
11	smqwiH	8	smqwiranvagacCaw	smqwi{swrI;1;eka}	smqwi{swrI;1;eka}	karwA,13	yAxa	-	-	-	-	-
12	anvagacCaw	-	-	anu_gam1{karwari;laf;pra;eka;parasmEpaxI;gamLz;:BvAxiH}	anu_gam1{karwari;laf;pra;eka;parasmEpaxI;gamLz;:BvAxiH}	aBihiwa_karwA,7;sakarmaka	anusaraNa_kiyA	-	-	-	-	-
13	(anvagacCaw)	-	(-)	anu_gam1{karwari;laf;pra;eka;parasmEpaxI;gamLz;:BvAxiH}	anu_gam1{karwari;laf;pra;eka;parasmEpaxI;gamLz;:BvAxiH}	upamAnam,9	anusaraNa_kiyA	-	-	-	-	-
