@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	miwra-kqwyam	1	miwrakqwyamapaxiSya	miwrakqwya{napuM;1;eka}/miwrakqwya{napuM;2;eka}	miwrakqwya{napuM;2;eka}	karma,2	miwrakqwya_kA	-	-	-	-	-
2	apaxiSya	-	-	xiS1{avya;lyap;xiSaz;:wuxAxiH}	apa_xiS1{avya;lyap;xiSaz;:wuxAxiH}	pUrvakAlaH,4	NW_kara	-	-	-	-	-
3	pArSvawaH	2	pArSvawaH	pArSva{avya;wasil}	pArSva{avya;wasil}	apAxAnam,4	pAsa_se	-	-	-	-	-
4	prasWiwam	3	prasWiwaM	prasWiwa{puM;2;eka(RWA1;kwa;RWA;:BvAxiH)}/prasWiwa{napuM;1;eka(RWA1;kwa;RWA;:BvAxiH)}/prasWiwa{napuM;2;eka(RWA1;kwa;RWA;:BvAxiH)}	prasWiwa{puM;2;eka(RWA1;kwa;RWA;:BvAxiH)}	viSeRaNam,5	Age_baDA_hue	-	-	-	-	-
5	wam	4	wamanavasWiwaM	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,14	vaha	-	-	-	-	-
6	anavasWiwam	-	-	anavasWiwa{puM;2;eka}	anavasWiwa{puM;2;eka}	viSeRaNam,5	anavasWiwa	-	-	-	-	-
7	priyAH	5	priyAH	priya{puM;1;bahu}/priyA{swrI;1;bahu}/priyA{swrI;2;bahu}/pq1{karwari;ASIrlif;ma;eka;parasmEpaxI;pq;:juhowyAxiH}/pq2{karwari;ASIrlif;ma;eka;parasmEpaxI;pq;:svAxiH}/pQ1{karwari;ASIrlif;ma;eka;parasmEpaxI;pQ;:juhowyAxiH}/priya{puM;8;bahu}/priyA{swrI;8;bahu}	priyA{swrI;1;bahu}	karwA,14	pAlana_karo	-	-	-	-	-
8	vixma	6	vixma	vix1{karwari;lat;u;bahu;parasmEpaxI;vixaz;:axAxiH}	vix1{karwari;lat;u;bahu;parasmEpaxI;vixaz;:axAxiH}	vAkyakarma,13	samaJawe_hEM	-	-	-	-	-
9	he	7	he	he{avya}	he{avya}	samboXanasUcakam,10	he	-	-	-	-	-
10	SaTa	8	SaTa	SaT1{karwari;lot;ma;eka;parasmEpaxI;SaTaz;:BvAxiH}/SaTa{puM;8;eka}/SaTa{napuM;8;eka}	SaTa{puM;8;eka}	samboXyaH,8	Tago	-	-	-	-	-
11	palAyana-CalAni	9	palAyanacCalAnyaFjasewi	ay1{lyut;ayaz;:BvAxiH-Cala;napuM;8;bahu}/Cala{napuM;1;bahu}/Cala{napuM;2;bahu}	para_Af_ay1{lyut;ayaz;:BvAxiH-Cala;napuM;1;bahu}	karma,8	-	-	-	-	-	-
12	aFjasA	-	-	aFjasA{avya}	aFjasA{avya}	kriyAviSeRaNam,8	aFjasA	-	-	-	-	-
13	iwi	-	-	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,14	EsA	-	-	-	-	-
14	ruruXuH	10	ruruXuH	ruX1{karwari;lit;pra;bahu;parasmEpaxI;ruXizr;:ruXAxiH}	ruX1{karwari;lit;pra;bahu;parasmEpaxI;ruXizr;:ruXAxiH}	aBihiwa_karwA,7	roke	-	-	-	-	-
15	kaca-grahEH	11	kacagrahEH	kacagraha{puM;3;bahu}	kacagraha{puM;3;bahu}	karaNam,14	bAla_pakadZanoM_se	-	-	-	-	-
