@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	aWa	-	-	aWa{avya}	aWa{avya}	sambanXaH,13	Ora	-	-	-	-	-
2	mEWilaH	4	mEWilaH	mEWila{puM;1;eka}	mEWila{puM;1;eka}	karwA,13	mEWila_ne	-	-	-	-	-
3	ruxra-kArmuke	2	ruxrakArmuke	ruxra-kArmuka{puM;7;eka}/kArmuka{napuM;8;xvi}/kArmuka{napuM;1;xvi}/kArmuka{napuM;2;xvi}/kArmuka{napuM;7;eka}/kArmukA{swrI;8;eka}/kArmukA{swrI;8;xvi}/kArmukA{swrI;1;xvi}/kArmukA{swrI;2;xvi}	ruxra-kArmuka{napuM;7;eka}	aXikaraNam,4	BayAnaka-kAma_karane_yogya_meM	-	-	-	-	-
4	xqRta-sAram	1	xqRtasAramaWa	xqS1{kwa;xqSizr;:BvAxiH-sAra;puM;2;eka}/sAra{napuM;1;eka}/sAra{napuM;2;eka}	xqS1{kwa;xqSizr;:BvAxiH-sAra;puM;2;eka}	viSeRaNam,5	AvaSyaka	-	-	-	-	-
5	vIrya-Sulkam	3	vIryaSulkamaBinanxya	vIra1{yaw;vIra;:curAxiH-Sulka;puM;2;eka}/Sulka{napuM;1;eka}/Sulka{napuM;2;eka}	Sulka{napuM;2;eka}	karma,6	Sulka_se	-	-	-	-	-
6	aBinanxya	-	-	nax1{avya;lyap;tunaxiz;:BvAxiH}	aBi_nax1{avya;lyap;tunaxiz;:BvAxiH}	pUrvakAlaH,13	prasanna_ho_kara	-	-	-	-	-
7	rAGavAya	5	rAGavAya	rAGava{puM;4;eka}	rAGava{puM;4;eka}	sampraxAnam,13	raGuvaMSI_ko	-	-	-	-	-
8	a-yonijAM	-	-	a-yonijA{swrI;2;eka}	a-yonijA{swrI;2;eka}	viSeRaNam,9	a-yonijA	-	-	-	-	-
9	wanayAm	6	wanayAmayonijAM	wanayA{swrI;2;eka}	wanayA{swrI;2;eka}	karma,13	wanayA_ko	-	-	-	-	-
10	rUpiNIM	7	rUpiNIM	rUpiNI{swrI;2;eka}	rUpiNI{swrI;2;eka}	viSeRaNam,11	-	-	-	-	-	-
11	Sriyam	8	Sriyamiva	SrI{swrI;2;eka}	SrI{swrI;2;eka}	upamAnam,12	SrI_ko	-	-	-	-	-
12	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,13	jEse	-	-	-	-	-
13	nyavexayaw	9	nyavexayaw	ni_vix1{karwari;laf;pra;eka;parasmEpaxI;vixa;:BvAxiH}	ni_vix1{karwari;laf;pra;eka;parasmEpaxI;vixa;:BvAxiH}	aBihiwa_karwA,2;sakarmaka	nivexana_kiyA	-	-	-	-	-
