@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	puwrajanmapraveSyAnAm	1	puwrajanmapraveSyAnAM	puwrajanma-praveSya{puM;6;bahu}/{napuM;6;bahu}	puwrajanma-praveSya{napuM;6;bahu}	viSeRaNam,2	-	-	-	-	-	-
2	wUryANAm	2	wUryANAM	wUrya{puM;6;bahu(wUr1;Nyaw;wUrIz;:xivAxiH)}/wUrya{napuM;6;bahu(wUr1;Nyaw;wUrIz;:xivAxiH)}/wUryA{swrI;6;bahu(wUr1;Nyaw;wUrIz;:xivAxiH)}	wUrya{napuM;6;bahu(wUr1;Nyaw;wUrIz;:xivAxiH)}	RaRTIsambanXaH,6	-	-	-	-	-	-
3	wasya	3	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	viSeRaNam,4	usakA	-	-	-	-	-
4	puwriNaH	4	puwriNaH	puwrin{puM;1;bahu}/puwrin{puM;2;bahu}/puwrin{puM;5;eka}/puwrin{puM;6;eka}/puwrin{puM;8;bahu}	puwrin{puM;6;eka}	RaRTIsambanXaH,2	betoM_vAle	-	-	-	-	-
6	AramBam	5	AramBaM	AramBa{puM;2;eka}	AramBa{puM;2;eka}	karma,8	AramBa_ko	-	-	-	-	-
7	praWamam	6	praWamaM	praWama{puM;2;eka}/praWama{napuM;1;eka}/praWama{napuM;2;eka}/praWama{puM;2;eka}/praWama{napuM;1;eka}/praWama{napuM;2;eka}	praWama{napuM;2;eka}	kriyAviSeRaNam,1	praWama	-	-	-	-	-
8	cakruH	7	cakrurxevaxunxuBayo xivi	kq3{karwari;lit;pra;bahu;uBayapaxI;dukqF;:wanAxiH}	kq3{karwari;lit;pra;bahu;uBayapaxI;dukqF;:wanAxiH}	aBihiwa_karwA,9	-	-	-	-	-	-
9	xeva-xunxuBayaH	-	-	xeva-xunxuBi{puM;1;bahu}	xeva-xunxuBi{puM;1;bahu}	karwA,8	-	-	-	-	-	-
10	xivi	-	xivi	xiv{swrI;7;eka}	xiv{swrI;7;eka}	aXikaraNam,8	svarga_meM	-	-	-	-	-
