@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wawra	1	wawra	wawra{avya}	wawra{avya}	xeSAXikaraNam,14	vahAz	@there	-	-	-	-
2	svayaMvara-samAhqwa-rAja-lokaM	2	svayaMvarasamAhqwarAjalokaM	svayaMvara-samAhqwa-rAja-loka{puM;2;eka}/svayaMvara-samAhqwa-rAja-loka{napuM;1;eka}/svayaMvara-samAhqwa-rAja-loka{napuM;2;eka}	svayaMvara-samAhqwa-rAja-loka{napuM;2;eka}	viSeRaNam,4	raaja-loka_ko	@world @of @kings	-	-	-	-
3	kamanIyam	4	kamanIyam	kamanIya{puM;2;eka(kam1;anIyar;kamuz;:BvAxiH)}/kamanIya{napuM;1;eka(kam1;anIyar;kamuz;:BvAxiH)}/kamanIya{napuM;2;eka(kam1;anIyar;kamuz;:BvAxiH)}	kamanIya{napuM;2;eka(kam1;anIyar;kamuz;:BvAxiH)}	viSeRaNam,4	jo_cAhA_jAya_ko	@worthy @of @desire	-	-	-	-
4	kanyA-lalAma	3	kanyAlalAma 	kanyA-lalAman{napuM;1;eka}/lalAman{napuM;2;eka}/lalAman{napuM;8;eka}/lalAma{puM;8;eka}/lalAma{napuM;8;eka}	kanyA-lalAman{napuM;2;eka}	karma,5	kanyA-lalAman_ko	@gem @of @a @damsel	-	-	-	-
5	lipsoH	6	lipsoH	lipsu{puM;5;eka}/lipsu{puM;6;eka}	lipsu{puM;5;eka}	viSeRaNam,6	lipsu_se	@wish @to @obtain	-	-	-	-
6	ajasya	5	ajasya	aja{puM;6;eka}/a-ja{puM;6;eka}	aja{puM;6;eka}	RaRTIsambanXaH,11	a_ke	@of @Aja	-	-	-	-
7	BAvAvaboXa-kaluRA	7	BAvAvaboXakaluRA 	BAvAvaboXa-kaluRA{swrI;1;eka}	BAvAvaboXa-kaluRA{swrI;1;eka}	viSeRaNam,8	-	@quality @of @being @awake @with @a  @condition @of @troubled @thoughts	-	-	-	-
8	xayiwA	8	xayiweva 	xay1{karwari;lut;pra;eka;AwmanepaxI;xayaz;:BvAxiH}/xay1{karmaNi;lut;pra;eka;AwmanepaxI;xayaz;:BvAxiH}/xayiwq{puM;1;eka(xay1;wqc;xayaz;:BvAxiH)}/xayiwA{swrI;1;eka(xay1;kwa;xayaz;:BvAxiH)}	xayiwA{swrI;1;eka(xay1;kwa;xayaz;:BvAxiH)}	upamAnam,11	pawnI	 @a @wife	-	-	-	-
9	iva	9	-	iva{avya}	iva{avya}	upamAnaxyowakaH,8	jEse	@Like	-	-	-	-
10	rAwrO	10	rAwrO	rAwri{swrI;7;eka}	rAwri{swrI;7;eka}	kAlAXikaraNam,14	rAwa_meM	@at @night	-	-	-	-
11	nixrA	11	nixrA	nixrA{swrI;1;eka}	nixrA{swrI;1;eka}	karwA,14	nixrA	@sleep	-	-	-	-
12	cireNa	12	cireNa	cireNa{avya}/cira{napuM;3;eka}	cira{napuM;3;eka}	hewuH,14	xIrGa_se	@with @much @delay / @after @long @time	-	-	-	-
13	nayana-aBimuKI	13	nayanABimuKI 	nayana-aBimuKI{swrI;1;eka}	nayana-aBimuKI{swrI;1;eka}	karwqsamAnAXikaraNam,14	-	@reached @eyes	-	-	-	-
14	baBUva	14	baBUva	BU1{karwari;lit;u;eka;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;ma;bahu;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,11;sakarmaka	huI	@came (@sleep)/@became @with @delay/@happened	-	-	-	-
