@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	Awmaje	-	-	AwmajA{swrI;1;xvi}/AwmajA{swrI;2;xvi}/Awmaja{puM;7;eka}/Awma-ja{puM;7;eka}	Awmaja{puM;7;eka}	aXikaraNam,6	puwriyAz	-	-	-	-	-
2	xAruNe	7	xAruNe	xAruNa{napuM;1;xvi}/xAruNa{napuM;2;xvi}/xAruNa{napuM;8;xvi}/xAruNa{puM;7;eka}/xAruNa{napuM;7;eka}	xAruNa{puM;7;eka}	sup_samucciwaH,4	kaTora	-	-	-	-	-
3	ca	6	ca	ca{avya}	ca{avya}	sup_samuccayaxyowakaH,4	Ora	-	-	-	-	-
4	ahiwe	-	-	ahiwa{puM;7;eka}/ahiwa{puM;7;eka(ah2;kwa;ahaz;:svAxiH)}/ahiwa{napuM;1;xvi(ah2;kwa;ahaz;:svAxiH)}/ahiwa{napuM;2;xvi(ah2;kwa;ahaz;:svAxiH)}/ahiwa{napuM;7;eka(ah2;kwa;ahaz;:svAxiH)}/ahiwA{swrI;1;xvi(ah2;kwa;ahaz;:svAxiH)}/ahiwA{swrI;2;xvi(ah2;kwa;ahaz;:svAxiH)}	ahiwa{puM;7;eka}	aXikaraNam,6	ahiwa_meM	-	-	-	-	-
5	wulyam	4	wulyamAwmaje	wulya{puM;2;eka}/wulya{napuM;1;eka}/wulya{napuM;2;eka}	wulya{napuM;1;eka}	kriyAviSeRaNam,6	wulya_ko	-	-	-	-	-
6	varwamAnam	5	varwamAnamahiwe	varwamAna{puM;2;eka(vqw1;SAnac_lat;karwari;vqwuz;:BvAxiH)}/varwamAna{napuM;1;eka(vqw1;SAnac_lat;karwari;vqwuz;:BvAxiH)}/varwamAna{napuM;2;eka(vqw1;SAnac_lat;karwari;vqwuz;:BvAxiH)}	varwamAna{napuM;1;eka(vqw1;SAnac_lat;karwari;vqwuz;:BvAxiH)}	viSeRaNam,7	-	-	-	-	-	-
7	rAmaH	2	rAma	rAma{puM;1;eka}/rA1{karwari;lat;u;bahu;parasmEpaxI;rA;:axAxiH}	rAma{puM;1;eka}	saFjFA,9	rAma	-	-	-	-	-
8	iwi	3	iwi	iwi{avya}	iwi{avya}	sambanXaH,7	EsA	-	-	-	-	-
9	nAma	1	nAma	nAma{avya}	nAma{avya}	saFjFA_xyowakaH,11	nAmaka	-	-	-	-	-
10	hAra-sarpayoH	11	hArasarpayoH	hAra-sarpa{napuM;6;xvi}/sarpa{napuM;7;xvi}/sarpa{puM;6;xvi}/sarpa{puM;7;xvi}/sarpA{swrI;6;xvi}/sarpA{swrI;7;xvi}	hAra-sarpa{napuM;7;xvi}	aXikaraNam,11	hAra-sarpoM_kA	-	-	-	-	-
11	rawna-jAwam	-	-	rawna-jAwa{napuM;1;eka}/jAwa{napuM;2;eka}/rawna-jAwa{puM;2;eka(jan2;kwa;janIz;:xivAxiH)}/rawna-jAwa{napuM;1;eka(jan2;kwa;janIz;:xivAxiH)}/rawna-jAwa{napuM;2;eka(jan2;kwa;janIz;:xivAxiH)}/rawna-jAwa{puM;2;eka(jE1;kwa;jE;:BvAxiH)}/rawna-jAwa{napuM;1;eka(jE1;kwa;jE;:BvAxiH)}/rawna-jAwa{napuM;2;eka(jE1;kwa;jE;:BvAxiH)}	rawna-jAwa{napuM;1;eka(jan2;kwa;janIz;:xivAxiH)}	upamAnam,12	rawna-huA	-	-	-	-	-
12	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,15	jEse	-	-	-	-	-
13	asya	-	-	ixam{sarvanAma;puM;6;eka}/ixam{sarvanAma;napuM;6;eka}/as3{karwari;lot;ma;eka;parasmEpaxI;asuz;:xivAxiH}	ixam{sarvanAma;puM;6;eka}	RaRTIsambanXaH,14	isakA	-	-	-	-	-
14	hqxyam	8	hqxyamasya	hqxya{napuM;1;eka}/hqxya{napuM;2;eka}	hqxya{napuM;1;eka}	sup_samucciwaH,15	hArxika	-	-	-	-	-
15	Baya-xAyi	9	BayaxAyi	Baya-xAyi}	Baya-xAyi}	karwA,17	Baya-	-	-	-	-	-
16	ca	10	cABavaxrawnajAwamiva	ca{avya}	ca{avya}	sup_samuccayaxyowakaH,15	Ora	-	-	-	-	-
17	aBavaw	-	-	BU1{karwari;laf;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;laf;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,15	huA	-	-	-	-	-
