@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	kaSciw	2	kaSciwkareNa 	kiFciw{sarvanAma;puM;1;eka}	kiFciw{sarvanAma;puM;1;eka}	karwA,7	kisIne	-	-	-	Some Prince tho came qor We Suyamvara	-
2	kareNa	-	-	kara{puM;3;eka}	kara{puM;3;eka}	karaNam,7	hAWa_se	-	-	-	-	-
3	kuSeSaya-awAmra-walena	1	kuSeSayAwAmrawalena 	kuSeSaya-awAmra-wala{puM;3;eka}/wala{napuM;3;eka}	kuSeSaya-awAmra-wala{puM;3;eka}	viSeRaNam,2	sArasa_pakRI-awAmra-bAhU	-	-	-	-	-
4	reKA-Xvaja-lAFCanena	3	reKAXvajalAFCanena 	reKA-Xvaja-lAFCana{napuM;3;eka(reKA-Xvaja-lAC1;lyut;lACiz;:BvAxiH)}	reKA-Xvaja-lAFCana{napuM;3;eka(reKA-Xvaja-lAC1;lyut;lACiz;:BvAxiH)}	viSeRaNam,2	reKA-Xvaja-lAC1ne~se	-	-	-	-	-
5	rawna-afgulIya-praBayA	4	rawnAfgulIyapraBayAnuvixXAnuxIrayAmAsa	rawna-afgulIya-praBA{swrI;3;eka}	rawna-afgulIya-praBA{swrI;3;eka}	hewuH,6	rawna-afgulIya-praBA_se	-	-	-	-	-
6	anuvixXAn	-	-	anuvixXa{puM;2;bahu(vyaX1;kwa;vyaXaz;:xivAxiH)}	anuvixXa{puM;2;bahu(vyaX1;kwa;vyaXaz;:xivAxiH)}	viSeRaNam,8	CixA_hue	-	-	-	-	-
7	uxIrayAmAsa	-	-	uw_Ir2{karwari;lit;pra;eka;parasmEpaxI;Iraz;:curAxiH}/uw_Ir2{karwari;lit;u;eka;parasmEpaxI;Iraz;:curAxiH}/uw_Ir2{karwari;lit;ma;bahu;parasmEpaxI;Iraz;:curAxiH}	uw_Ir2{karwari;lit;pra;eka;parasmEpaxI;Iraz;:curAxiH}	aBihiwa_karwA,1;sakarmaka	bolA	-	-	-	-	-
8	akRAn	5	salIlamakRAn 	akRa{puM;2;bahu}	akRa{puM;2;bahu}	karma,7	XuroM_ko	-	-	-	-	-
9	salIlam	-	-	salIla{puM;2;eka}	salIla{puM;2;eka}	kriyAviSeRaNam,7	krId@ZASIla_ko	-	-	-	-	-
