@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	banxiBiH	6	banxiBiH	banxi{puM;3;bahu}	banxi{puM;3;bahu}	karwA,2	agraxUwoM_xvArA	@by_@the_@heralds	-	-	-	-
2	swUyamAnaH	1	swUyamAnaH	swUyamAna{puM;1;eka(Rwu1;SAnac_lat;karmaNi;RwuF;:axAxiH)}	swUyamAna{puM;1;eka(Rwu1;SAnac_lat;karmaNi;RwuF;:axAxiH)}	viSeRaNam,3	praSaMsiwa_howA_huA 	@being_@praised	-	-	-	-
3	saH	5	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,11	vaha 	@he	-	-	rAjA_awiWiH	-
4	wasmin	3	wasmin	wax{sarvanAma;napuM;7;eka}/wax{sarvanAma;puM;7;eka}	wax{sarvanAma;puM;7;eka}	viSeRaNam,5	usa	@that	-	-	kRaNe	-
5	kRaNe	2	kRaNe	kRaNa{napuM;1;xvi}/kRaNa{napuM;2;xvi}/kRaNa{napuM;8;xvi}/kRaNa{puM;7;eka}/kRaNa{napuM;7;eka}	kRaNa{puM;7;eka}	kAlAXikaraNam,11	kRaNa_meM	@at_@moment	-	-	-	-
6	sArafgEH	10	sArafgEH	sArafga{puM;3;bahu}	sArafga{puM;3;bahu}	karwA,7	cAwaka_pakRiyoM_xvArA/bAxaloM_xvArA	@by_@the_@chataka_@birds/@by_@the_@rain_@clouds	-	-	-	-
7	aBinanxiwaH	11	aBinanxiwaH	aBinanxiwa{puM;1;eka(nax1;kwa;tunaxiz;:BvAxiH)}	aBinanxiwa{puM;1;eka(nax1;kwa;tunaxiz;:BvAxiH)}	viSeRaNam,8	aBinaMxiwa	@praised	-	-	-	-
8	parjanyaH	9	parjanyaH	parjanya{puM;1;eka}	parjanya{puM;1;eka}	upamAnam,9	bAxala/iMxraxeva	@rain-@clouds/@Lord @Indra	-	-	-	-
9	iva	8	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,3	jEse	@like	-	-	-	-
10	pravqxXaH	7	pravqxXaH	pravqxXa{puM;1;eka(vqX1;kwa;vqXuz;:BvAxiH)}/pravqxXa{puM;1;eka(vqX1;GaF;vqXuz;:BvAxiH)}	pravqxXa{puM;1;eka(vqX1;GaF;vqXuz;:BvAxiH)}	viSeRaNam,3	pracaNda	@glorious	-	-	-	-
11	alakRyawa	4	alakRyawa	lakR1{karmaNi;laf;pra;eka;AwmanepaxI;lakRaz;:curAxiH}/lakR2{karmaNi;laf;pra;eka;AwmanepaxI;lakRaz;:curAxiH}	lakR2{karmaNi;laf;pra;eka;AwmanepaxI;lakRaz;:curAxiH}	aBihiwa_karwA,3;sakarmaka	prawIwa_ho_rahA_WA 	@appeared	-	karmaNi	-	-
