@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	parArXyavarNAswaraNa-upapannam	-	parArXyavarNAswaraNopapannam	parArXyavarNAswaraNa-upapanna{puM;2;eka(parArXyavarNAswaraNa-pax1;kwa;paxaz;:xivAxiH)}/parArXyavarNAswaraNa-upapanna{napuM;1;eka(pax1;kwa;paxaz;:xivAxiH)}/parArXyavarNAswaraNa-upapanna{napuM;2;eka(pax1;kwa;paxaz;:xivAxiH)}	parArXyavarNAswaraNa-upapanna{napuM;1;eka(parArXyavarNAswaraNa-pax1;kwa;paxaz;:xivAxiH)}	viSeRaNam,4	parArXyavarNAswaraNa-prApwa	-	-	-	-	-
2	AsexivAn	-	AsexivAn	AsexivAn{mawup;puM;1;eka}	AsexivAn{mawup;puM;1;eka}	aBexaH,5	AsexivAn	-	-	-	-	-
3	rawnavaw	-	rawnavaw	rawna{avya;vaw}/rawna{mawup;napuM;1;eka}/rawna{mawup;napuM;2;eka}	rawna{mawup;napuM;2;eka}	viSeRaNam,4	rawna	-	-	-	-	-
4	AsanaM	-	AsanaM	Asana{napuM;1;eka}/Asana{napuM;2;eka}	Asana{napuM;2;eka}	karma,2	Asana	-	-	-	-	-
5	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,7	usane	-	-	-	-	-
6	BUyiRTam	-	BUyiRTam	BUyiRTa{puM;2;eka}/BUyiRTa{napuM;1;eka}/BUyiRTa{napuM;2;eka}	BUyiRTa{napuM;1;eka}	kriyAviSeRaNam,7	-	-	-	-	-	-
7	AsIw	-	AsIw	as2{karwari;laf;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;laf;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,5;sakarmaka	as2_pp_skyA	-	-	-	-	-
8	upameya-kAnwiH	-	upameyakAnwiH	upameya-kAnwi{swrI;1;eka}/kAnwi{puM;1;eka}	upameya-kAnwi{puM;1;eka}	karwqsamAnAXikaraNam,7	upameya-kAnwi	-	-	-	-	-
9	mayUrapqRTa-ASrayiNA	-	mayUrapqRTASrayiNA	mayUrapqRTa-ASrayin{puM;3;eka}/ASrayin{napuM;3;eka}	mayUrapqRTa-ASrayin{puM;3;eka}	viSeRaNam,10	mayUrapqRTa-ASrayin	-	-	-	-	-
10	guhena	-	guhena	guha{puM;3;eka}	guha{puM;3;eka}	sahArWaH,8	guha_se	-	-	-	-	-
