@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	Agama-vqxXa-sevI	-	AgamavqxXasevI	Agama{puM-vqxXa;puM(gam1;GaF;gamLz;:BvAxiH)}/vqxXa{napuM-sevin;puM;1;eka}/sevi{puM;8;xvi}/sevi{puM;1;xvi}/sevi{puM;2;xvi}	Agama-vqxXa-sevin;puM;1;eka}	viSeRaNam,2	-	-	-	-	-	-
2	prawIpaH	-	prawIpaH	prawIpa{puM;1;eka}	prawIpa{puM;1;eka}	saFjFA,5	prawIpa	-	-	-	-	raGuvaMSasya rAjA
3	iwi	-	iwi	iwi{avya}	iwi{avya}	saFjFA_xyowakaH,2	EsA	-	-	-	-	-
4	eRaH	-	eRaH	ewax{sarvanAma;puM;1;eka}	ewax{sarvanAma;puM;1;eka}	viSeRaNam,5	isa	-	-	-	-	-
5	BUpawiH	-	BUpawiH	BUpawi{puM;1;eka}	BUpawi{puM;1;eka}	karwA,8	-	-	-	-	-	-
6	wasya	-	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,7	usakA	-	-	-	kArwavIrya arjunasya	raGuvaMSasya rAjA
7	anvaye	-	anvaye	anvaya{puM;7;eka}/anvaya{puM;7;eka(i1;GaF;iN;:axAxiH)}	anvaya{puM;7;eka(i1;GaF;iN;:axAxiH)}	aXikaraNam,8	-	-	-	-	-	-
8	jAwaH	-	jAwaH	jAwa{puM;1;eka(jan2;kwa;janIz;:xivAxiH)}/jAwa{puM;1;eka(jE1;kwa;jE;:BvAxiH)}	jAwa{puM;1;eka(jan2;kwa;janIz;:xivAxiH)}		huA	-	-	-	-	-
9	yena	-	yena	yena{avya}/yax{sarvanAma;puM;3;eka}/yax{sarvanAma;napuM;3;eka}	yax{sarvanAma;puM;3;eka}	karwA,17	jisase	-	-	-	niwya_sambanXaH,6	raGuvaMSasya rAjA; praxIpena
10	saMSraya-xoRa-rUDam	-	saMSrayaxoRarUDam	saMSraya-xoRa-rUDa{puM;2;eka(saMSraya-xoRa-ruh1;kwa;ruhaz;:BvAxiH)}/saMSraya-xoRa-rUDa{napuM;1;eka(ruh1;kwa;ruhaz;:BvAxiH)}/saMSraya-xoRa-rUDa{napuM;2;eka(ruh1;kwa;ruhaz;:BvAxiH)}	saMSraya-xoRa-rUDa{napuM;1;eka(saMSraya-xoRa-ruh1;kwa;ruhaz;:BvAxiH)}	viSeRaNam,15	saMSraya-xoRa-ugA_huA	-	-	-	-	-
11	SriyaH	-	SriyaH	SrI{swrI;6;eka}/SrI{swrI;5;eka}/SrI{swrI;1;bahu}/SrI{swrI;2;bahu}/SrI{swrI;8;bahu}	SrI{swrI;1;bahu}	karwA,13	SrI	-	-	-	-	-
12	svaBAva-lolAH	-	svaBAvalolAH	sBAva-lola{puM;8;bahu}/lola{puM;1;bahu}/lolA{swrI;8;bahu}/lolA{swrI;1;bahu}/lolA{swrI;2;bahu}	sBAva-lolA{swrI;1;bahu}	karwqsamAnAXikaraNam,13	sBAva-caMcala	-	-	-	-	-
13	(aswi)	-	(aswi)	as{karwari;lat;pra;eka;parasmEpaxI}	as{karwari;lat;pra;eka;parasmEpaxI}	vAkyakarma,15	-	-	-	-	-	-
14	iwi	-	iwi	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,13	EsA	-	-	-	-	-
15	(vacanam)	-	(vacanam)	vacana{napuM;1;eka}	vacana{napuM;1;eka}	karma,17	-	-	-	-	-	-
16	ayaSaH	-	ayaSaH	ayaSas{napuM;1;eka}/ayaSas{napuM;2;eka}/ayaSas{napuM;8;eka}	ayaSas{napuM;1;eka}	karmasamAnAXikaraNam,17	kalaMka	-	-	-	-	-
17	pra-mqRtam	-	pramqRtam	pra-mqj1{karwari;lot;ma;xvi;parasmEpaxI;mqjUz;:axAxiH}/pra-mqRta{puM;2;eka(mqS1;kwa;mqSaz;:wuxAxiH)}/pra-mqRta{napuM;1;eka(mqS1;kwa;mqSaz;:wuxAxiH)}/pra-mqRta{napuM;2;eka(mqS1;kwa;mqSaz;:wuxAxiH)}/pra-mqRta{puM;2;eka(mqj1;kwa;mqjUzR;:axAxiH)}/pra-mqRta{napuM;1;eka(mqj1;kwa;mqjUzR;:axAxiH)}/pra-mqRta{napuM;2;eka(mqj1;kwa;mqjUzR;:axAxiH)}/pra-mqRta{puM;2;eka(mqR1;kwa;mqRuz;:BvAxiH)}/pra-mqRta{napuM;1;eka(mqR1;kwa;mqRuz;:BvAxiH)}/pra-mqRta{napuM;2;eka(mqR1;kwa;mqRuz;:BvAxiH)}	pra-mqRta{napuM;1;eka(pra-mqj1;kwa;mqjUzR;:axAxiH)}	-	pra-XoyA	-	-	-	-	-
