@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	axarSanena	-	-	axarSana{napuM;3;eka}	axarSana{napuM;3;eka}	hewuH,2	axarSana_se	-	-	-	-	-
2	Ahiwa-Owsukyam	-	-	hi1{kwa;hi;:svAxiH-Owsukya;napuM;1;eka}/Owsukya{napuM;2;eka}/Owsukya{puM;2;eka}	Owsukya{puM;2;eka}	viSeRaNam,5	Owsukya	-	-	-	-	-
3	prajA-arWa-vrawa-karSiwa-afgam	3	prajArWavrawakarSiwAfgam	prajA-arWa-vrawa-kqS1{kwa;kqSaz;:xivAxiH-afga;puM;2;eka}/afga{napuM;1;eka}/afga{napuM;2;eka}	prajA-arWa-vrawa-kqS1{kwa;kqSaz;:xivAxiH-afga;puM;2;eka}	viSeRaNam,5	-	-	-	-	-	-
4	nava-uxayaM	-	-	nava-uxaya{puM;2;eka}/nava-uxaya{puM;2;eka(i1;GaF;iN;:axAxiH)}	nava-uxaya{puM;2;eka(nava-i1;GaF;iN;:axAxiH)}	viSeRaNam,7	nava-uxaya	-	-	-	-	-
5	wam	1	wamAhiwOwsukyamaxarSanena 	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,12	usa	-	-	-	-	-
6	prajAH	2	prajAH	prajA{swrI;1;bahu}/prajA{swrI;2;bahu}/praja{puM;8;bahu}/prajA{swrI;8;bahu}/pra-ja{puM;1;bahu}/pra-ja{puM;8;bahu}	pra-ja{puM;1;bahu}	karwA,12	pra	-	-	-	-	-
7	wqpwim	-	wqpwim	wqpwi{swrI;2;eka}	wqpwi{swrI;2;eka}	karma,13	saMwoRa	-	-	-	-	-
8	newrEH	4	newrEH	newra{napuM;3;bahu}	newra{napuM;3;bahu}	karaNam,12	newroM_se	-	-	-	-	-
9	ORaXInAm	-	-	ORaXI{swrI;6;bahu}/ORaXi{swrI;6;bahu}	ORaXi{swrI;6;bahu}	RaRTIsambanXaH,10	ORaXiyoM_kI	-	-	-	-	-
10	nAWam	-	nAWamivORaXInAm	nAWa{puM;2;eka}	nAWa{puM;2;eka}	upamAnam,5	nAWa_ko	-	-	-	-	-
11	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,10	jEse	-	-	-	-	-
12	papuH	5	papuswqpwimanApnuvaxBirnavoxayaM 	pA1{karwari;lit;pra;bahu;parasmEpaxI;pA;:BvAxiH}/pA2{karwari;lit;pra;bahu;parasmEpaxI;pA;:axAxiH}/pE1{karwari;lit;pra;bahu;parasmEpaxI;pE;:BvAxiH}	pA1{karwari;lit;pra;bahu;parasmEpaxI;pA;:BvAxiH}	aBihiwa_karwA,6;sakarmaka	piye	-	-	-	-	-
13	ApnuvaxBiH	-	-	;Apnuvaw{napuM;3;bahu{kqxanwa}({kqw_XAwu;Ap1};Sawq_lat;ApLz;svAxiH)}/Apnuvaw{puM;3;bahu{kqxanwa}({kqw_XAwu;Ap1};Sawq_lat;ApLz;svAxiH)}	Apnuvaw{puM;3;bahu{kqxanwa}({kqw_XAwu;Ap1};Sawq_lat;ApLz;svAxiH)}	viSeRaNam,8	-	-	-	-	-	-
