@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wam	12	wamAwmanyasipawravqkRam	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,6	vaha	-	-	-	rAmaH	-
2	Awmani	-	-	Awman{sarvanAma;7;eka}/Awman{sarvanAma;puM;7;eka}	Awman{sarvanAma;puM;7;eka}	aXikaraNam,4	Awman_meM	-	-	-	-	-
3	kalpa-xrumawAm	9	kalpaxrumawAM	"kalpa-xrumaw{puM;6;bahu}/xrumaw{napuM;6;bahu}/kalpaxruma wal swrI 2 eka{waxXiwa}
"	"kalpaxruma wal swrI 2 eka{waxXiwa}
"	karma,4	kalpa-xrumawoM_kA	-	-	-	-	-
4	vihAya	10	vihAya	vi_hA2{avya;lyap;ozhAk;:juhowyAxiH}/vi_hA1{avya;lyap;ozhAf;:juhowyAxiH}	vi_hA1{avya;lyap;ozhAf;:juhowyAxiH}	pUrvakAlaH,6	wyAga_kara	-	-	-	-	-
5	asi-pawra-vqkRam	-	-	asi-pawwra-vqkRa{puM;2;eka}	asi-pawwra-vqkRa{puM;2;eka}	karmasamAnAXikaraNam,6	walavAra-pawwra-vqkRa	-	-	-	-	-
6	jAwam	11	jAwaM	jAwa{napuM;2;eka(jan2;kwa;janIz;:xivAxiH)}/jAwa{napuM;1;eka(jan2;kwa;janIz;:xivAxiH)}/jAwa{puM;2;eka(jan2;kwa;janIz;:xivAxiH)}	jAwa{puM;2;eka(jan2;kwa;janIz;:xivAxiH)}	vAkyakarma,7	huA	-	-	-	-	-
7	(iwi)	-	(iwi)	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,10	-	-	-	-	-	-
8	(sA)	-	(sA)	wax{sarvanAma;swrI;1;eka}	wax{sarvanAma;swrI;1;eka}	karwA,10	-	-	-	-	sIwA	-
9	na	8	nAbuxXa	na{avya}	na{avya}	prawiReXaH,10	nahIM	-	-	-	-	-
10	abuxXa	-	-	a-buxXa{napuM;8;eka(a-buX1;kwa;buXaz;:BvAxiH)}/a-buxXa{napuM;8;eka(a-buX3;kwa;buXaz;:xivAxiH)}/a-buxXa{puM;1;eka(buX1;kwa;buXaz;:BvAxiH)}/a-buxXa{puM;8;eka(buX3;kwa;buXaz;:xivAxiH)}/buX{karwari;luf;pra;eka;AwmanepaxI;buXaz;xivAxiH}	buX3{karwari;luf;pra;eka;AwmanepaxI;buXaz;xivAxiH}	aBihiwa_karma,7	a-buxXa	-	-	-	-	-
