@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	waw-gIwa-SravaNa-ekAgrA	1	waxgIwaSravaNEkAgrA	waw{avya}/wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}-gE1{kwa;gE;:BvAxiH-Sru1;lyut;Sru;:BvAxiH-ekAgrA;swrI;1;eka}	wax{sarvanAma;napuM;1;eka}-gE1{kwa;gE;:BvAxiH-Sru1;lyut;Sru;:BvAxiH-ekAgrA;swrI;1;eka}	viSeRaNam,2	-	-	-	-	-	-
2	saMsax	2	saMsax	saMsax{swrI;1;eka}/saMsax{swrI;8;eka}	saMsax{swrI;1;eka}	karwA,4	saBA	-	-	-	-	-
3	aSru-muKI	3	aSrumuKI	aSrumuKI{swrI;1;eka}	aSrumuKI{swrI;1;eka}	viSeRaNam,2	aSrumuKI	-	-	-	-	-
4	baBO	4	baBO	BA1{karwari;lit;pra;eka;parasmEpaxI;BA;:axAxiH}/BA1{karwari;lit;u;eka;parasmEpaxI;BA;:axAxiH}	BA1{karwari;lit;pra;eka;parasmEpaxI;BA;:axAxiH}	aBihiwa_karwA,2	camakA	-	-	-	-	-
5	hima-nisyanxinI	5	himanisyanxinI	hima{puM;2;eka}/hima{napuM;1;eka}/hima{napuM;2;eka}-nisyanxinI{swrI;1;eka}	hima{napuM;1;eka}-nisyanxinI{swrI;1;eka}	viSeRaNam,9	varPa-nisyanxinI	-	-	-	-	-
6	prAwaH	6	prAwarnirvAweva	prAwaH{avya}	prAwaH{avya}	kAlAXikaraNam,9	-	-	-	-	-	-
7	nirvAwA	-	-	nis_{vA karwari lut pra eka parasmEpaxI{XAwuH vA} axAxiH}/nir_{vE karwari lit pra eka parasmEpaxI{XAwuH ozvE} BvAxiH}	nis_vA{swrI;1;eka{kqxanwa}({kqw_XAwu vA1} kwa{XAwuH vA} axAxiH)}	viSeRaNam,9	-	-	-	-	-	-
8	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,2	jEse	-	-	-	-	-
9	vana-sWalI	7	vanasWalI	vanasWalI{swrI;1;eka}	vanasWalI{swrI;1;eka}	upamAnam,8	jaMgala	-	-	-	-	-
