@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	ca	3	-	ca{avya}	ca{avya}	sambanXaH,8	-	-	-	-	-	-
2	(wAH)	-	(-)	wax{sarvanAma;swrI;2;bahu}/wax{sarvanAma;swrI;1;bahu}	wax{sarvanAma;swrI;1;bahu}	muKyakarma,8	ve	-	-	-	-	-
3	hema-pakRa-praBA-jAlam	1	-	heman-pakRa-praBA-jAla{napuM;2;eka}/jAla{napuM;1;eka}	heman-pakRa-praBA-jAla{napuM;2;eka}	karma,4	sonA-pakRa-praBA2-	-	-	-	-	-
4	viwanvawA	4	-	vi_wan1{Sawq_lat;wanuz;:wanAxiHvi_wanvaw;napuM;3;eka}/vi_wan1{Sawq_lat;wanuz;:wanAxiHvi_wanvaw;puM;3;eka}	vi_wan1{Sawq_lat;wanuz;:wanAxiHvi_wanvaw;napuM;3;eka}	viSeRaNam,6	vi_wan1we_hue	-	-	-	-	-
5	vega-AkqRta-payomucA	8	-	vega-AkqRta-payomuc{puM;3;eka}/payomuc{napuM;3;eka}/payomuc{swrI;3;eka}	vega-AkqRta-payomuc{puM;3;eka}	viSeRaNam,6	vega-akqRta-payomuc_se	-	-	-	-	-
6	suparNena	7	-	suparNa{puM;3;eka}	suparNa{puM;3;eka}	karwA,8	acCe_paMKoM_vAle_se	-	-	-	-	-
7	gagane	2	-	gagana{napuM;2;xvi}/gagana{napuM;1;xvi}/gagana{napuM;7;eka}	gagana{napuM;7;eka}	aXikaraNam,8	AkASa_meM	-	-	-	-	-
8	uhyanwe	5	-	vah1{karmaNi;lat;pra;bahu;AwmanepaxI;vahaz;:BvAxiH}/vah1{karmaNi;lat;pra;bahu;AwmanepaxI;vahaz;:BvAxiH}	vah1{karmaNi;lat;pra;bahu;AwmanepaxI;vahaz;:BvAxiH}	aBihiwa_karma,2;sakarmaka	X_vah1_ap_sk_jAwIM_WIM	-	-	-	-	-
9	sma	6	-	sma{avya}	sma{avya}	sambanXaH,8	-	-	-	-	-	-
