@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	sa-anujaH	8	sAnujaH	sAnu-ja{puM;1;eka}	sAnu-ja{puM;1;eka}	viSeRaNam,4	cotI	-	-	-	-	salakRmaNaH
2	SAnwaH	9	SAnwo	SAnwa{puM;1;eka}	SAnwa{puM;1;eka}	viSeRaNam,4	SAnwa	-	-	-	-	-
3	yuvA	11	yuvA	yuvan{puM;1;eka}	yuvan{puM;1;eka}	viSeRaNam,4	yuvaka	-	-	-	-	-
4	rAmaH	1	rAmoZpi	rAma{puM;1;eka}/rA1{karwari;lat;u;bahu;parasmEpaxI;rA;:axAxiH}	rAma{puM;1;eka}	karwA,12	rAma	-	-	-	-	-
5	api	-	-	api{avya}	api{avya}	sambanXaH,4	BI	-	-	-	-	-
6	vExehyA	3	vExehyA	vExehI{swrI;3;eka}	vExehI{swrI;3;eka}	sahArWaH,10	sIwA_se	-	-	-	-	-
7	saha	2	saha	saha{avya}	saha{avya}	sahArWa_xyowakaH,6	sAWa	-	-	-	-	-
8	vane	4	vane	vana{napuM;1;xvi}/vana{napuM;2;xvi}/vana{napuM;8;xvi}/vani{puM;8;eka}/vana{napuM;7;eka}	vana{napuM;7;eka}	aXikaraNam,10	vana_meM	-	-	-	-	-
9	vanyena	5	vanyena	vanya{napuM;3;eka}	vanya{napuM;3;eka}	hewuH,10	vanya_se	-	-	-	-	-
10	varwayan	6	varwayan	varwayaw{puM;1;eka(vqw3;Sawq_lat;vqwuz;:curAxiH)}	varwayaw{puM;1;eka(vqw3;Sawq_lat;vqwuz;:curAxiH)}	varwamAnasamAnakAlaH,12	bolawA_huA	-	-	-	-	-
11	vqxXa-ikRvAku-vrawaM	10	vqxXekRvAkuvrawaM	vqX1{kwa;vqXuz;:BvAxiH-ikRvAku-vrawa;puM;2;eka}/vrawa{napuM;1;eka}/vrawa{napuM;2;eka}	vrawa{napuM;2;eka}	karma,12	vrawa_ko	-	-	-	-	-
12	cacAra	7	cacAra	car1{karwari;lit;pra;eka;parasmEpaxI;caraz;:BvAxiH}/car1{karwari;lit;u;eka;parasmEpaxI;caraz;:BvAxiH}	car1{karwari;lit;pra;eka;parasmEpaxI;caraz;:BvAxiH}	aBihiwa_karwA,4;sakarmaka	GUme	-	-	-	-	-
