@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	lifgEH	1	lifgErmuxaH	lifga {napuM;3;bahu}	lifga{napuM;3;bahu}	karaNam,11	niSAnoM_se	-	-	-	-	-
2	muxaH	-	-	mux {swrI;1;bahu} {/mux{swrI;2;bahu}/mux{swrI;5;eka}/ mux {swrI;6;eka}/mux{swrI;8;bahu}	mux{swrI;6;eka}	RaRTIsambanXaH,1	harRa_ke	-	-	-	-	-
3	saMvqwa-vikriyAH	2	saMvqwavikriyAswe	saMvqwa-vikriyA {swrI;1;bahu}/vikriyA{swrI;2;bahu}/vi_kq2{karwari ; ASIrlif;ma;eka; parasmEpaxI;kqF;:svAxiH} /vi_kq3 {karwari;ASIrlif;ma;eka;parasmEpaxI;dukqF;:wanAxiH}         / vikq3 {karwari;ASIrlif;ma;eka;parasmEpaxI;dukqF; :wanAxiH}/ vikriyA{swrI;8;bahu}/vikriya{puM;8;bahu} /vikriya {puM;1;bahu}	saMvqwa-vikriya{puM;1;bahu}	viSeRaNam,4	saMvqwa-vikriya	-	-	-	-	-
4	we	-	-	wax {sarvanAma;puM;1;bahu}/wax{sarvanAma;napuM;1;xvi}/wax{sarvanAma;napuM;2;xvi}/wax{sarvanAma;swrI;1;xvi}/wax{sarvanAma;swrI;2;xvi}/yuRmax{sarvanAma;4;eka}/yuRmax{sarvanAma;6;eka}	wax {sarvanAma;puM;1;bahu}	karwA,11	ve	-	-	-	-	-
5	hraxAH	3	hraxA:	hraxA{swrI;1;eka}	hraxA{swrI;1;eka}	upamAnam,7	hraxA	-	-	-	-	-
6	prasannAH	4	prasannA	prasannA {swrI;1;bahu}/prasannA{swrI;2;bahu}/prasanna{puM;1;bahu}/ prasannA{swrI;1;bahu(Rax1;kwa;RaxLz;:BvAxiH)}/prasannA{swrI;2;bahu(Rax1;kwa;RaxLz;:BvAxiH)}	prasanna{puM;1;bahu}	viSeRaNam,5	prasanna	-	-	-	-	-
7	iva	5	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,4	jEse	-	-	-	-	-
8	gUDa-nakrAH	6	gUDanakrAH	gUDa{napuM-nakra;puM;8;bahu(guh1;kwa;guhUz;:BvAxiH)}/gUDa{napuM-nakra;puM;8;bahu(guh1;kwa;guhUz;:BvAxiH)}/nakra{puM;1;bahu}/nakrA{swrI;8;bahu}/nakrA{swrI;1;bahu}/nakrA{swrI;2;bahu}	gUDa{napuM-nakra;puM;1;bahu(guh1;kwa;guhUz;:BvAxiH)}	viSeRaNam,5	CipAye_hue	-	-	-	-	-
9	vExarBaM	7	vExarBamAmanwrya	vExarBa{puM;2;eka}	vExarBa{puM;2;eka}	karma,10	vixarBanareSa	-	-	-	-	-
10	Amanwrya	-	-	Af_mawr1{avya;lyap;mawriz;:curAxiH}	Af_mawr1{avya;lyap;mawriz;:curAxiH}	pUrvakAlaH,11	Af_mawr1_kara	-	-	-	-	-
11	yayuH	8	yayuswaxIyAM	yA1{karwari;lit;pra;bahu;parasmEpaxI;yA;:axAxiH}	yA1{karwari;lit;pra;bahu;parasmEpaxI;yA;:axAxiH}	aBihiwa_karwA,4;akarmaka 	gaye	-	-	-	-	-
12	waxIyAM	-	-	waxIyA{swrI;2;eka}	waxIyA{swrI;2;eka}	karma,11	usakI_ko	-	-	-	-	-
13	prawyarpya	9	prawyarpya	prawyarpya	prawyarpya	pUrvakAlaH,11	-	-	-	-	-	-
14	upaXAcalena	10	pUjAmupaxACalena 	Calena	Cala {puM;3;eka} 	karaNam,11	upahAra Calena 	-	-	-	-	-
