@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	a-nigraha-wrAsa-vinIwa-sawvam	-	anigrahawrAsavinIwasawwvamapuRpalifgAwPalabanXivqkRam	a-nigraha-wrAsa-vinIwa-sawwva{napuM;2;eka}/sawwva{napuM;1;eka}/sawwva{puM;2;eka}	a-nigraha-wrAsa-vinIwa-sawwva{napuM;1;eka}	viSeRaNam,4	-	-	-	-	-	-
2	a-puRpa-lifgAw	-	-	a-puRpa-lifga{napuM;5;eka}/lifga{puM;5;eka}	a-puRpa-lifga{puM;5;eka}	hewuH,3	a-puRpa-lifga_se	-	-	-	-	-
3	Pala-banXi-vqkRaM	-	-	-	Pala-banXi-vqkRa{napuM;1;eka}	viSeRaNam,4	Pala-banXi-vqkRa	-	-	-	-	-
4	vanaM	-	vanaM	vana{napuM;1;eka}/vana{napuM;2;eka}	vana{napuM;1;eka}	karwA,9	vana_ko	-	-	-	-	-
5	wapas-sAXanam	-	wapaHsAXanamewaxawrerAviRkqwoxagrawarapraBAvam 	wapaH-sAXana{napuM;1;eka(wapaH-sAX1;lyut;sAXaz;:svAxiH)}/wapaH-sAXana{napuM;2;eka(sAX1;lyut;sAXaz;:svAxiH)}/sAXana{puM;2;eka}/sAXana{napuM;1;eka}/sAXana{napuM;2;eka}	wapaH-sAXana{napuM;1;eka}	karwqsamAnAXikaraNam,9	wapaH-sAXana	-	-	-	-	-
6	ewaw	-	-	ewax{sarvanAma;napuM;1;eka}/ewax{sarvanAma;napuM;2;eka}	ewax{sarvanAma;napuM;1;eka}	viSeRaNam,4	isa	-	-	-	-	-
7	awreH	-	-	awri{puM;5;eka}/awri{puM;6;eka}	awri{puM;6;eka}	RaRTIsambanXaH,5	awri_ke	-	-	-	-	-
8	AviRkqwa-uxgrawara-praBAvam	-	-	kq-uw-agra-wara-praBAva{napuM;2;eka}/praBAva{napuM;1;eka}	kq-uw-agra-wara-praBAva{napuM;1;eka}	viSeRaNam,5	praBAva-praBAva	-	-	-	-	-
9	(aswi)	-	(-)	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,4	hE	-	-	-	-	-
