@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	aWa	1	aWAWarvaniXeswasya	aWa{avya}	aWa{avya}	sambanXaH,11	Ora	-	-	-	-	-
2	vijiwa-ari-puraH	2	vijiwAripuH	ji1{kwa;ji;:BvAxiH-ari-puraH;avya}/pur{swrI;1;bahu}/pur{swrI;2;bahu}/pur{swrI;5;eka}/pur{swrI;6;eka}/pur{swrI;8;bahu}/pura{puM;1;eka}	pur{swrI;6;eka}	viSeRaNam,5	nagara_kA	-	-	-	-	-
3	vaxawAm	5	vaxawAM	vax1{karwari;lot;pra;xvi;parasmEpaxI;vaxaz;:BvAxiH}/vaxaw{puM;6;bahu(vax1;Sawq_lat;vaxaz;:BvAxiH)}/vaxaw{napuM;6;bahu(vax1;Sawq_lat;vaxaz;:BvAxiH)}/vaxaw{puM;6;bahu(vax3;Sawq_lat;vaxaz;:curAxiH)}/vaxaw{napuM;6;bahu(vax3;Sawq_lat;vaxaz;:curAxiH)}	vaxaw{puM;6;bahu(vax3;Sawq_lat;vaxaz;:curAxiH)}	nirXAraNam,4	vax3we_hue	-	-	-	-	-
4	varaH	6	varaH	vara{puM;1;eka}	vara{puM;1;eka}	viSeRaNam,5	SreRTa	-	-	-	-	-
5	arWa-pawiH	4	arWyAmarWapawirvAcamAxaxe	arWa-pawi{puM;1;eka}	arWa-pawi{puM;1;eka}	karwA,11	arWa-pawi	-	-	-	-	-
6	aWarva-niXeH	-	-	aWarva-niXi{puM;5;eka}/niXi{puM;6;eka}	aWarva-niXi{puM;6;eka}	viSeRaNam,7	aWarva-niXi	-	-	-	-	-
7	wasya	-	-	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	sanxarBa_binxuH,8	usakI	-	-	-	-	-
8	puraH	3	puraH	puraH{avya}/pur{swrI;1;bahu}/pur{swrI;2;bahu}/pur{swrI;5;eka}/pur{swrI;6;eka}/pur{swrI;8;bahu}	puraH{avya}	xeSAXikaraNam,11	nagara_kA	-	-	-	-	-
9	arWyAm	-	-	arWyA{swrI;2;eka(arWa1;yaw;arWa;:curAxiH)}	arWyA{swrI;2;eka(arWa1;yaw;arWa;:curAxiH)}	viSeRaNam,10	-	-	-	-	-	-
10	vAcam	-	-	vAc{swrI;2;eka}/vAca{puM;2;eka(brU1;GaF;brUF;:axAxiH)}	vAc{swrI;2;eka}	karma,11	vANI_ko	-	-	-	-	-
11	Axaxe	-	-	Af_xA3{karwari;lit;pra;eka;AwmanepaxI;duxAF;:juhowyAxiH}/Af_xA3{karwari;lit;u;eka;AwmanepaxI;duxAF;:juhowyAxiH}/Af_xA3{karwari;lat;u;eka;AwmanepaxI;duxAF;:juhowyAxiH}	Af_xA3{karwari;lit;pra;eka;AwmanepaxI;duxAF;:juhowyAxiH}	aBihiwa_karwA,5;sakarmaka	ugI	-	-	-	-	-
